Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
18,Sat,12/18/2021,20:45 (22:45),Cagliari,0.4,0–4,0.6,Udinese,"7,864",Unipol Domus,Fabio Maresca,Match Report,
18,Sun,12/19/2021,12:30 (14:30),Fiorentina,3.6,2–2,1.2,Sassuolo,"21,514",Stadio Artemio Franchi,Marco Serra,Match Report,
18,Sun,12/19/2021,15:00 (17:00),Spezia,1.3,1–1,1.5,Empoli,"5,414",Stadio Alberto Picco,Manuel Volpi,Match Report,
18,Sun,12/19/2021,18:00 (20:00),Sampdoria,1.7,1–1,1.3,Venezia,"5,735",Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,
18,Sun,12/19/2021,18:00 (20:00),Torino,0.8,1–0,0.5,Hellas Verona,"6,202",Stadio Olimpico di Torino,Michael Fabbri,Match Report,
18,Sun,12/19/2021,20:45 (22:45),Milan,0.6,0–1,1,Napoli,"54,647",Stadio Giuseppe Meazza,Davide Massa,Match Report,
,,,,,,,,,,,,,
19,Tue,12/21/2021,20:45 (22:45),Genoa,0.1,0–0,1.2,Atalanta,"6,000",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
19,Tue,12/21/2021,20:45 (22:45),Juventus,1.5,2–0,0.9,Cagliari,"11,197",Allianz Stadium,Federico Dionisi,Match Report,
19,Wed,12/22/2021,16:30 (18:30),Venezia,0.9,1–3,1.1,Lazio,"7,894",Stadio Pierluigi Penzo,Fabio Maresca,Match Report,
19,Wed,12/22/2021,16:30 (18:30),Sassuolo,0.8,0–3,1.8,Bologna,"4,763",Mapei Stadium - Città del Tricolore,Michael Fabbri,Match Report,
19,Wed,12/22/2021,18:30 (20:30),Roma,1.4,1–1,1.4,Sampdoria,"49,400",Stadio Olimpico,Piero Giacomelli,Match Report,
19,Wed,12/22/2021,18:30 (20:30),Inter,1.1,1–0,0.7,Torino,"41,413",Stadio Giuseppe Meazza,Marco Guida,Match Report,
19,Wed,12/22/2021,18:30 (20:30),Hellas Verona,0.6,1–1,1,Fiorentina,"14,001",Stadio Marc'Antonio Bentegodi,Daniele Doveri,Match Report,
19,Wed,12/22/2021,20:45 (22:45),Empoli,1.6,2–4,1.5,Milan,"10,596",Stadio Carlo Castellani,Marco Di Bello,Match Report,
19,Wed,12/22/2021,20:45 (22:45),Napoli,2.4,0–1,0.6,Spezia,"25,000",Stadio Diego Armando Maradona,Luca Massimi,Match Report,
,,,,,,,,,,,,,
20,Thu,1/6/2022,12:30 (14:30),Sampdoria,0.5,1–2,2,Cagliari,"3,188",Stadio Comunale Luigi Ferraris,Giacomo Camplone,Match Report,
20,Thu,1/6/2022,14:30 (16:30),Lazio,3,3–3,2,Empoli,"23,000",Stadio Olimpico,Antonio Giua,Match Report,
20,Thu,1/6/2022,14:30 (16:30),Spezia,1.5,1–2,1.9,Hellas Verona,"3,250",Stadio Alberto Picco,Maurizio Mariani,Match Report,
20,Thu,1/6/2022,16:30 (18:30),Sassuolo,2.4,1–1,0.3,Genoa,"4,696",Mapei Stadium - Città del Tricolore,Gianluca Manganiello,Match Report,
20,Thu,1/6/2022,18:30 (20:30),Milan,3.2,3–1,0.7,Roma,"35,870",Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
20,Thu,1/6/2022,20:45 (22:45),Juventus,1.6,1–1,1,Napoli,"19,301",Allianz Stadium,Simone Sozza,Match Report,
,,,,,,,,,,,,,
21,Sun,1/9/2022,12:30 (14:30),Venezia,0.5,0–3,2.9,Milan,"5,000",Stadio Pierluigi Penzo,Massimiliano Irrati,Match Report,
21,Sun,1/9/2022,14:30 (16:30),Empoli,1.4,1–5,4.2,Sassuolo,"4,081",Stadio Carlo Castellani,Manuel Volpi,Match Report,
21,Sun,1/9/2022,16:30 (18:30),Napoli,1.6,1–0,0.5,Sampdoria,"9,000",Stadio Diego Armando Maradona,Marco Di Bello,Match Report,
21,Sun,1/9/2022,16:30 (18:30),Udinese,0.9,2–6,3.4,Atalanta,"8,679",Dacia Arena,Michael Fabbri,Match Report,
21,Sun,1/9/2022,18:30 (20:30),Genoa,1.3,0–1,1.5,Spezia,"8,000",Stadio Comunale Luigi Ferraris,Marco Guida,Match Report,
21,Sun,1/9/2022,18:30 (20:30),Roma,2.4,3–4,1.2,Juventus,"33,178",Stadio Olimpico,Davide Massa,Match Report,
21,Sun,1/9/2022,20:45 (22:45),Hellas Verona,1.6,1–2,1.2,Salernitana,"3,106",Stadio Marc'Antonio Bentegodi,Federico Dionisi,Match Report,
21,Sun,1/9/2022,20:45 (22:45),Inter,2,2–1,1.6,Lazio,"29,471",Stadio Giuseppe Meazza,Luca Pairetto,Match Report,
21,Mon,1/10/2022,17:00 (19:00),Torino,2.3,4–0,0.7,Fiorentina,"3,545",Stadio Olimpico di Torino,Livio Marinelli,Match Report,
21,Tue,1/11/2022,20:45 (22:45),Cagliari,1.9,2–1,0.5,Bologna,"5,583",Unipol Domus,Davide Ghersini,Match Report,
,,,,,,,,,,,,,
22,Sat,1/15/2022,15:00 (17:00),Sampdoria,1.4,1–2,1.5,Torino,"2,549",Stadio Comunale Luigi Ferraris,Luca Massimi,Match Report,
22,Sat,1/15/2022,18:00 (20:00),Salernitana,0.4,0–3,2.1,Lazio,"2,559",Stadio Arechi,Rosario Abisso,Match Report,
22,Sat,1/15/2022,20:45 (22:45),Juventus,1.3,2–0,0.9,Udinese,"5,000",Allianz Stadium,Antonio Giua,Match Report,
22,Sun,1/16/2022,12:30 (14:30),Sassuolo,1,2–4,3.6,Hellas Verona,"3,843",Mapei Stadium - Città del Tricolore,Alessandro Prontera,Match Report,
22,Sun,1/16/2022,15:00 (17:00),Venezia,1.3,1–1,2.2,Empoli,"3,805",Stadio Pierluigi Penzo,Piero Giacomelli,Match Report,
22,Sun,1/16/2022,18:00 (20:00),Roma,2,1–0,0.6,Cagliari,"5,000",Stadio Olimpico,Lorenzo Maggioni,Match Report,
22,Sun,1/16/2022,20:45 (22:45),Atalanta,2,0–0,1.7,Inter,"5,000",Stadio Atleti Azzurri d'Italia,Davide Massa,Match Report,
22,Mon,1/17/2022,18:30 (20:30),Milan,3,1–2,1.5,Spezia,"5,000",Stadio Giuseppe Meazza,Marco Serra,Match Report,
22,Mon,1/17/2022,18:30 (20:30),Bologna,0.9,0–2,2.5,Napoli,"5,000",Stadio Renato Dall'Ara,Livio Marinelli,Match Report,
22,Mon,1/17/2022,20:45 (22:45),Fiorentina,3.5,6–0,0.2,Genoa,"5,000",Stadio Artemio Franchi,Fabio Maresca,Match Report,
,,,,,,,,,,,,,
23,Fri,1/21/2022,20:45 (22:45),Hellas Verona,2.1,2–1,0.6,Bologna,"4,286",Stadio Marc'Antonio Bentegodi,Matteo Gariglio,Match Report,
23,Sat,1/22/2022,15:00 (17:00),Genoa,1.2,0–0,0.1,Udinese,"5,000",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,
23,Sat,1/22/2022,18:00 (20:00),Inter,2.8,2–1,0.3,Venezia,"5,000",Stadio Giuseppe Meazza,Matteo Marchetti,Match Report,
23,Sat,1/22/2022,20:45 (22:45),Lazio,0.4,0–0,0.5,Atalanta,"4,000",Stadio Olimpico,Simone Sozza,Match Report,
23,Sun,1/23/2022,12:30 (14:30),Cagliari,1.6,1–1,2.4,Fiorentina,"5,000",Unipol Domus,Gianluca Aureliano,Match Report,
23,Sun,1/23/2022,15:00 (17:00),Torino,2.7,1–1,0.9,Sassuolo,"5,000",Stadio Olimpico di Torino,Francesco Fourneau,Match Report,
23,Sun,1/23/2022,15:00 (17:00),Napoli,4.4,4–1,0.2,Salernitana,"3,000",Stadio Diego Armando Maradona,Luca Pairetto,Match Report,
23,Sun,1/23/2022,15:00 (17:00),Spezia,0.4,1–0,0.4,Sampdoria,"5,000",Stadio Alberto Picco,Gianluca Manganiello,Match Report,
23,Sun,1/23/2022,18:00 (20:00),Empoli,1.1,2–4,2.7,Roma,"4,920",Stadio Carlo Castellani,Michael Fabbri,Match Report,
23,Sun,1/23/2022,20:45 (22:45),Milan,0.9,0–0,0.5,Juventus,"5,000",Stadio Giuseppe Meazza,Marco Di Bello,Match Report,
,,,,,,,,,,,,,
24,Sat,2/5/2022,15:00 (17:00),Roma,1.7,0–0,0.6,Genoa,"29,863",Stadio Olimpico,Rosario Abisso,Match Report,
24,Sat,2/5/2022,18:00 (20:00),Inter,1.1,1–2,1.4,Milan,"37,918",Stadio Giuseppe Meazza,Marco Guida,Match Report,
24,Sat,2/5/2022,20:45 (22:45),Fiorentina,0.8,0–3,2.5,Lazio,"17,181",Stadio Artemio Franchi,Daniele Orsato,Match Report,
24,Sun,2/6/2022,12:30 (14:30),Atalanta,0.8,1–2,1,Cagliari,"7,868",Stadio Atleti Azzurri d'Italia,Alessandro Prontera,Match Report,
24,Sun,2/6/2022,15:00 (17:00),Venezia,0.4,0–2,2.1,Napoli,"5,554",Stadio Pierluigi Penzo,Maurizio Mariani,Match Report,
24,Sun,2/6/2022,15:00 (17:00),Bologna,0.9,0–0,1.6,Empoli,"10,349",Stadio Renato Dall'Ara,Cosso Cosso,Match Report,
24,Sun,2/6/2022,15:00 (17:00),Sampdoria,2.6,4–0,1.9,Sassuolo,"6,232",Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,
24,Sun,2/6/2022,18:00 (20:00),Udinese,1.5,2–0,0.4,Torino,"9,837",Dacia Arena,Antonio Rapuano,Match Report,
24,Sun,2/6/2022,20:45 (22:45),Juventus,1.6,2–0,0.8,Hellas Verona,"17,016",Allianz Stadium,Luca Massimi,Match Report,
24,Mon,2/7/2022,20:45 (22:45),Salernitana,0.6,2–2,2,Spezia,"10,668",Stadio Arechi,Paolo Valeri,Match Report,
,,,,,,,,,,,,,
25,Sat,2/12/2022,15:00 (17:00),Lazio,2.3,3–0,1,Bologna,"22,000",Stadio Olimpico,Marco Piccinini,Match Report,
25,Sat,2/12/2022,18:00 (20:00),Napoli,1.9,1–1,0.7,Inter,"27,000",Stadio Diego Armando Maradona,Daniele Doveri,Match Report,
25,Sat,2/12/2022,20:45 (22:45),Torino,1.1,1–2,0.4,Venezia,"6,681",Stadio Olimpico di Torino,Antonio Giua,Match Report,
25,Sun,2/13/2022,12:30 (14:30),Milan,1.4,1–0,0.2,Sampdoria,"35,710",Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
25,Sun,2/13/2022,15:00 (17:00),Empoli,0.9,1–1,1.3,Cagliari,"4,787",Stadio Carlo Castellani,Federico Dionisi,Match Report,
25,Sun,2/13/2022,15:00 (17:00),Hellas Verona,1.1,4–0,1.4,Udinese,"11,713",Stadio Marc'Antonio Bentegodi,Andrea Colombo,Match Report,
25,Sun,2/13/2022,15:00 (17:00),Genoa,2.1,1–1,1,Salernitana,"13,742",Stadio Comunale Luigi Ferraris,Marco Di Bello,Match Report,
25,Sun,2/13/2022,18:00 (20:00),Sassuolo,1.2,2–2,2.4,Roma,"9,282",Mapei Stadium - Città del Tricolore,Marco Guida,Match Report,
25,Sun,2/13/2022,20:45 (22:45),Atalanta,2.6,1–1,0.9,Juventus,"9,731",Stadio Atleti Azzurri d'Italia,Maurizio Mariani,Match Report,
25,Mon,2/14/2022,20:45 (22:45),Spezia,0.7,1–2,2.6,Fiorentina,"5,400",Stadio Alberto Picco,Matteo Marchetti,Match Report,
,,,,,,,,,,,,,
26,Fri,2/18/2022,20:45 (22:45),Juventus,0.8,1–1,0.8,Torino,"20,132",Allianz Stadium,Davide Massa,Match Report,
26,Sat,2/19/2022,15:00 (17:00),Sampdoria,0.7,2–0,0.8,Empoli,"9,069",Stadio Comunale Luigi Ferraris,Antonio Rapuano,Match Report,
26,Sat,2/19/2022,18:00 (20:00),Roma,0.7,2–2,0.6,Hellas Verona,"34,777",Stadio Olimpico,Luca Pairetto,Match Report,
26,Sat,2/19/2022,20:45 (22:45),Salernitana,1.7,2–2,2,Milan,"18,449",Stadio Arechi,Michael Fabbri,Match Report,
26,Sun,2/20/2022,12:30 (14:30),Fiorentina,0.8,1–0,0.5,Atalanta,"18,056",Stadio Artemio Franchi,Daniele Doveri,Match Report,
26,Sun,2/20/2022,15:00 (17:00),Venezia,1.2,1–1,1.8,Genoa,"7,566",Stadio Pierluigi Penzo,Daniele Orsato,Match Report,
26,Sun,2/20/2022,18:00 (20:00),Inter,3.3,0–2,1.5,Sassuolo,"28,324",Stadio Giuseppe Meazza,Francesco Fourneau,Match Report,
26,Sun,2/20/2022,20:45 (22:45),Udinese,1.9,1–1,1.6,Lazio,"10,799",Dacia Arena,Luca Massimi,Match Report,
26,Mon,2/21/2022,19:00 (21:00),Cagliari,2.1,1–1,1.2,Napoli,"12,063",Unipol Domus,Maurizio Mariani,Match Report,
26,Mon,2/21/2022,21:00 (23:00),Bologna,2.3,2–1,0.5,Spezia,"12,050",Stadio Renato Dall'Ara,Livio Marinelli,Match Report,
,,,,,,,,,,,,,
27,Fri,2/25/2022,18:45 (20:45),Milan,0.8,1–1,1.3,Udinese,"44,588",Stadio Giuseppe Meazza,Matteo Marchetti,Match Report,
27,Fri,2/25/2022,21:00 (23:00),Genoa,0.9,0–0,2,Inter,"14,314",Stadio Comunale Luigi Ferraris,Daniele Chiffi,Match Report,
27,Sat,2/26/2022,15:00 (17:00),Salernitana,1.5,1–1,0.6,Bologna,"13,289",Stadio Arechi,Giovanni Ayroldi,Match Report,
27,Sat,2/26/2022,18:00 (20:00),Empoli,1.3,2–3,2.2,Juventus,"11,890",Stadio Carlo Castellani,Fabio Maresca,Match Report,
27,Sat,2/26/2022,20:45 (22:45),Sassuolo,1.9,2–1,2.3,Fiorentina,"8,952",Mapei Stadium - Città del Tricolore,Alessandro Prontera,Match Report,
27,Sun,2/27/2022,12:35 (14:35),Torino,1.1,1–2,1.5,Cagliari,"10,231",Stadio Olimpico di Torino,Manuel Volpi,Match Report,
27,Sun,2/27/2022,15:05 (17:05),Hellas Verona,3.1,3–1,1,Venezia,"14,298",Stadio Marc'Antonio Bentegodi,Juan Sacchi,Match Report,
27,Sun,2/27/2022,18:05 (20:05),Spezia,0.4,0–1,4.1,Roma,"8,107",Stadio Alberto Picco,Michael Fabbri,Match Report,
27,Sun,2/27/2022,20:50 (22:50),Lazio,1.3,1–2,1.3,Napoli,"25,000",Stadio Olimpico,Marco Di Bello,Match Report,
27,Mon,2/28/2022,20:50 (22:50),Atalanta,2.1,4–0,0.4,Sampdoria,"10,245",Stadio Atleti Azzurri d'Italia,Simone Sozza,Match Report,
,,,,,,,,,,,,,
28,Fri,3/4/2022,20:45 (22:45),Inter,3.9,5–0,1,Salernitana,"46,287",Stadio Giuseppe Meazza,Livio Marinelli,Match Report,
28,Sat,3/5/2022,15:00 (17:00),Udinese,2.3,2–1,1.2,Sampdoria,"12,405",Dacia Arena,Massimiliano Irrati,Match Report,
28,Sat,3/5/2022,18:00 (20:00),Roma,1.8,1–0,0.6,Atalanta,"42,303",Stadio Olimpico,Davide Massa,Match Report,
28,Sat,3/5/2022,20:45 (22:45),Cagliari,0.9,0–3,2.7,Lazio,"10,873",Unipol Domus,Fabio Maresca,Match Report,
28,Sun,3/6/2022,12:30 (14:30),Genoa,1.5,0–0,0.4,Empoli,"14,935",Stadio Comunale Luigi Ferraris,Gianluca Aureliano,Match Report,
28,Sun,3/6/2022,15:00 (17:00),Fiorentina,1.4,1–1,1,Hellas Verona,"23,491",Stadio Artemio Franchi,Gianluca Manganiello,Match Report,
28,Sun,3/6/2022,15:00 (17:00),Bologna,0.4,0–0,1.3,Torino,"17,575",Stadio Renato Dall'Ara,Luca Massimi,Match Report,
28,Sun,3/6/2022,15:00 (17:00),Venezia,2.7,1–4,3.7,Sassuolo,"5,732",Stadio Pierluigi Penzo,Luca Pairetto,Match Report,
28,Sun,3/6/2022,18:00 (20:00),Juventus,1.5,1–0,0.6,Spezia,"26,475",Allianz Stadium,Francesco Fourneau,Match Report,
28,Sun,3/6/2022,20:45 (22:45),Napoli,0.4,0–1,1.2,Milan,"42,000",Stadio Diego Armando Maradona,Daniele Orsato,Match Report,
,,,,,,,,,,,,,
29,Sat,3/12/2022,15:00 (17:00),Spezia,2,2–0,0.6,Cagliari,"7,180",Stadio Alberto Picco,Daniele Orsato,Match Report,
29,Sat,3/12/2022,15:00 (17:00),Salernitana,1.7,2–2,1.9,Sassuolo,"10,249",Stadio Arechi,Luca Massimi,Match Report,
29,Sat,3/12/2022,18:00 (20:00),Sampdoria,1.8,1–3,1.5,Juventus,"16,644",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
29,Sat,3/12/2022,20:45 (22:45),Milan,0.8,1–0,0.4,Empoli,"48,801",Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
29,Sun,3/13/2022,12:30 (14:30),Fiorentina,2,1–0,1.3,Bologna,"22,635",Stadio Artemio Franchi,Juan Sacchi,Match Report,
29,Sun,3/13/2022,15:00 (17:00),Hellas Verona,0.7,1–2,1.6,Napoli,"18,782",Stadio Marc'Antonio Bentegodi,Daniele Doveri,Match Report,
29,Sun,3/13/2022,18:00 (20:00),Udinese,0.9,1–1,1.3,Roma,"15,114",Dacia Arena,Marco Di Bello,Match Report,
29,Sun,3/13/2022,18:00 (20:00),Atalanta,0.9,0–0,1.1,Genoa,"9,140",Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,
29,Sun,3/13/2022,20:45 (22:45),Torino,1.5,1–1,2.6,Inter,"15,363",Stadio Olimpico di Torino,Marco Guida,Match Report,
29,Mon,3/14/2022,20:45 (22:45),Lazio,1.6,1–0,0.6,Venezia,"18,000",Stadio Olimpico,Gianluca Manganiello,Match Report,
,,,,,,,,,,,,,
30,Fri,3/18/2022,18:45 (20:45),Sassuolo,2.3,4–1,0.4,Spezia,"6,130",Mapei Stadium - Città del Tricolore,Manuel Volpi,Match Report,
30,Fri,3/18/2022,21:00 (23:00),Genoa,0.6,1–0,0.9,Torino,"14,961",Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,
30,Sat,3/19/2022,15:00 (17:00),Napoli,1.3,2–1,0.6,Udinese,"37,363",Stadio Diego Armando Maradona,Francesco Fourneau,Match Report,
30,Sat,3/19/2022,18:00 (20:00),Inter,1.4,1–1,1.8,Fiorentina,"54,988",Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
30,Sat,3/19/2022,20:45 (22:45),Cagliari,1.4,0–1,2.1,Milan,"12,309",Unipol Domus,Marco Di Bello,Match Report,
30,Sun,3/20/2022,12:30 (14:30),Venezia,1.6,0–2,1.5,Sampdoria,"7,591",Stadio Pierluigi Penzo,Daniele Orsato,Match Report,
30,Sun,3/20/2022,15:00 (17:00),Juventus,1.6,2–0,0.6,Salernitana,"29,186",Allianz Stadium,Giovanni Ayroldi,Match Report,
30,Sun,3/20/2022,15:00 (17:00),Empoli,0.8,1–1,1.5,Hellas Verona,"5,445",Stadio Carlo Castellani,Matteo Marcenaro,Match Report,
30,Sun,3/20/2022,18:00 (20:00),Roma,2,3–0,1,Lazio,"51,932",Stadio Olimpico,Massimiliano Irrati,Match Report,
30,Sun,3/20/2022,20:45 (22:45),Bologna,1.3,0–1,1.6,Atalanta,"1,323",Stadio Renato Dall'Ara,Fabio Maresca,Match Report,
,,,,,,,,,,,,,
31,Sat,4/2/2022,15:00 (16:00),Spezia,1.2,1–0,0.9,Venezia,"7,993",Stadio Alberto Picco,Daniele Doveri,Match Report,
31,Sat,4/2/2022,18:00 (19:00),Lazio,1.8,2–1,2,Sassuolo,"15,000",Stadio Olimpico,Antonio Rapuano,Match Report,
31,Sat,4/2/2022,20:45 (21:45),Salernitana,1.2,0–1,1.7,Torino,"8,650",Stadio Arechi,Marco Piccinini,Match Report,
31,Sun,4/3/2022,12:30 (13:30),Fiorentina,1.9,1–0,0.2,Empoli,"22,407",Stadio Artemio Franchi,Luca Massimi,Match Report,
31,Sun,4/3/2022,15:00 (16:00),Atalanta,1.7,1–3,1.4,Napoli,"17,709",Stadio Atleti Azzurri d'Italia,Marco Di Bello,Match Report,
31,Sun,4/3/2022,15:00 (16:00),Udinese,4.6,5–1,0.5,Cagliari,"12,215",Dacia Arena,Rosario Abisso,Match Report,
31,Sun,4/3/2022,18:00 (19:00),Sampdoria,0.6,0–1,1,Roma,"16,465",Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,
31,Sun,4/3/2022,20:45 (21:45),Juventus,1.9,0–1,1.1,Inter,"40,093",Allianz Stadium,Massimiliano Irrati,Match Report,
31,Mon,4/4/2022,18:30 (19:30),Hellas Verona,1,1–0,0.5,Genoa,"14,993",Stadio Marc'Antonio Bentegodi,Francesco Fourneau,Match Report,
31,Mon,4/4/2022,20:45 (21:45),Milan,2.6,0–0,0.7,Bologna,"68,136",Stadio Giuseppe Meazza,Livio Marinelli,Match Report,
,,,,,,,,,,,,,
32,Sat,4/9/2022,15:00 (16:00),Empoli,1.3,0–0,1.2,Spezia,"5,265",Stadio Carlo Castellani,Giovanni Ayroldi,Match Report,
32,Sat,4/9/2022,18:00 (19:00),Inter,2.7,2–0,1,Hellas Verona,"61,325",Stadio Giuseppe Meazza,Livio Marinelli,Match Report,
32,Sat,4/9/2022,20:45 (21:45),Cagliari,0.3,1–2,1.5,Juventus,"13,437",Unipol Domus,Daniele Chiffi,Match Report,
32,Sun,4/10/2022,12:30 (13:30),Genoa,0.9,1–4,1.6,Lazio,"16,756",Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,
32,Sun,4/10/2022,15:00 (16:00),Sassuolo,1.4,2–1,1.8,Atalanta,"7,842",Mapei Stadium - Città del Tricolore,Juan Sacchi,Match Report,
32,Sun,4/10/2022,15:00 (16:00),Napoli,1.3,2–3,0.8,Fiorentina,"50,000",Stadio Diego Armando Maradona,Maurizio Mariani,Match Report,
32,Sun,4/10/2022,15:00 (16:00),Venezia,1.5,1–2,2.4,Udinese,"10,459",Stadio Pierluigi Penzo,Marco Guida,Match Report,
32,Sun,4/10/2022,18:00 (19:00),Roma,1.9,2–1,0.5,Salernitana,"64,266",Stadio Olimpico,Manuel Volpi,Match Report,
32,Sun,4/10/2022,20:45 (21:45),Torino,1.1,0–0,0.8,Milan,"23,472",Stadio Olimpico di Torino,Daniele Doveri,Match Report,
32,Mon,4/11/2022,20:45 (21:45),Bologna,2.5,2–0,0.6,Sampdoria,"15,783",Stadio Renato Dall'Ara,Luca Pairetto,Match Report,
,,,,,,,,,,,,,
33,Fri,4/15/2022,19:00 (20:00),Spezia,0.7,1–3,2.9,Inter,"11,382",Stadio Alberto Picco,Fabio Maresca,Match Report,
33,Fri,4/15/2022,21:00 (22:00),Milan,1.4,2–0,0.3,Genoa,"70,259",Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
33,Sat,4/16/2022,12:30 (13:30),Cagliari,2.1,1–0,0.4,Sassuolo,"14,689",Unipol Domus,Davide Massa,Match Report,
33,Sat,4/16/2022,14:30 (15:30),Udinese,1.3,4–1,1.8,Empoli,"15,226",Dacia Arena,Matteo Marchetti,Match Report,
33,Sat,4/16/2022,14:30 (15:30),Sampdoria,0.5,1–2,0.3,Salernitana,"14,908",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
33,Sat,4/16/2022,16:30 (17:30),Fiorentina,3.2,1–0,0.1,Venezia,"31,627",Stadio Artemio Franchi,Rosario Abisso,Match Report,
33,Sat,4/16/2022,18:30 (19:30),Juventus,2.4,1–1,1.2,Bologna,"36,107",Allianz Stadium,Juan Sacchi,Match Report,
33,Sat,4/16/2022,20:45 (21:45),Lazio,0.7,1–1,1.4,Torino,"25,000",Stadio Olimpico,Alessandro Prontera,Match Report,
33,Mon,4/18/2022,19:00 (20:00),Napoli,0.9,1–1,0.9,Roma,"41,822",Stadio Diego Armando Maradona,Marco Di Bello,Match Report,
33,Mon,4/18/2022,21:00 (22:00),Atalanta,1.8,1–2,3.8,Hellas Verona,"14,537",Stadio Atleti Azzurri d'Italia,Marco Piccinini,Match Report,
,,,,,,,,,,,,,
19,Wed,4/20/2022,18:45 (19:45),Udinese,0.5,0–1,1,Salernitana,"12,362",Dacia Arena,Simone Sozza,Match Report,
,,,,,,,,,,,,,
34,Sat,4/23/2022,15:00 (16:00),Torino,2.5,2–1,1.2,Spezia,"8,333",Stadio Olimpico di Torino,Davide Ghersini,Match Report,
34,Sat,4/23/2022,15:00 (16:00),Venezia,0.9,1–3,3.9,Atalanta,"6,132",Stadio Pierluigi Penzo,Francesco Fourneau,Match Report,
34,Sat,4/23/2022,18:00 (19:00),Inter,1.6,3–1,1,Roma,"74,947",Stadio Giuseppe Meazza,Simone Sozza,Match Report,
34,Sat,4/23/2022,20:45 (21:45),Hellas Verona,1.5,1–1,1,Sampdoria,"16,188",Stadio Marc'Antonio Bentegodi,Giovanni Ayroldi,Match Report,
34,Sun,4/24/2022,12:30 (13:30),Salernitana,1,2–1,1,Fiorentina,"20,920",Stadio Arechi,Davide Massa,Match Report,
34,Sun,4/24/2022,15:00 (16:00),Empoli,1.8,3–2,1.5,Napoli,"10,245",Stadio Carlo Castellani,Livio Marinelli,Match Report,
34,Sun,4/24/2022,15:00 (16:00),Bologna,1.4,2–2,1.8,Udinese,"15,922",Stadio Renato Dall'Ara,Alberto Santoro,Match Report,
34,Sun,4/24/2022,18:00 (19:00),Genoa,1,1–0,1,Cagliari,"17,257",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
34,Sun,4/24/2022,20:45 (21:45),Lazio,0.5,1–2,2.6,Milan,"25,000",Stadio Olimpico,Marco Guida,Match Report,
34,Mon,4/25/2022,20:45 (21:45),Sassuolo,1.8,1–2,0.8,Juventus,"20,000",Mapei Stadium - Città del Tricolore,Fabio Maresca,Match Report,
,,,,,,,,,,,,,
20,Wed,4/27/2022,18:00 (19:00),Fiorentina,2.8,0–4,3.3,Udinese,"22,067",Stadio Artemio Franchi,Ivan Pezzuto,Match Report,
20,Wed,4/27/2022,20:15 (21:15),Atalanta,2.8,4–4,2.3,Torino,,Stadio Atleti Azzurri d'Italia,Rosario Abisso,Match Report,
20,Wed,4/27/2022,20:15 (21:15),Bologna,1.4,2–1,2.4,Inter,"26,034",Stadio Renato Dall'Ara,Daniele Doveri,Match Report,
,,,,,,,,,,,,,
35,Sat,4/30/2022,15:00 (16:00),Napoli,3,6–1,1.4,Sassuolo,"20,000",Stadio Diego Armando Maradona,Antonio Rapuano,Match Report,
35,Sat,4/30/2022,15:00 (16:00),Cagliari,1.1,1–2,1.4,Hellas Verona,"16,267",Unipol Domus,Daniele Orsato,Match Report,
35,Sat,4/30/2022,18:00 (19:00),Sampdoria,1.1,1–0,1.6,Genoa,"30,136",Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,
35,Sat,4/30/2022,20:45 (21:45),Spezia,1.3,3–4,3.2,Lazio,"8,750",Stadio Alberto Picco,Luca Pairetto,Match Report,
35,Sun,5/1/2022,12:30 (13:30),Juventus,2.1,2–1,0.6,Venezia,"39,203",Allianz Stadium,Alessandro Prontera,Match Report,
35,Sun,5/1/2022,15:00 (16:00),Milan,1.6,1–0,1,Fiorentina,"71,542",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,
35,Sun,5/1/2022,15:00 (16:00),Empoli,0.7,1–3,2.5,Torino,"8,416",Stadio Carlo Castellani,Cosso Cosso,Match Report,
35,Sun,5/1/2022,18:00 (19:00),Udinese,1.1,1–2,2,Inter,"20,910",Dacia Arena,Daniele Chiffi,Match Report,
35,Sun,5/1/2022,20:45 (21:45),Roma,1.1,0–0,1.3,Bologna,"62,988",Stadio Olimpico,Michael Fabbri,Match Report,
35,Mon,5/2/2022,20:45 (21:45),Atalanta,2,1–1,1.1,Salernitana,"17,011",Stadio Atleti Azzurri d'Italia,Marco Guida,Match Report,
