Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
37,Sat,5/15/2021,18:00 (19:00),Juventus,2.8,3–2,1.4,Inter,,Allianz Stadium,Giampaolo Calvarese,Match Report,
37,Sat,5/15/2021,20:45 (21:45),Roma,1.1,2–0,0.8,Lazio,,Stadio Olimpico,Luca Pairetto,Match Report,
37,Sun,5/16/2021,12:30 (13:30),Fiorentina,0.5,0–2,1.9,Napoli,,Stadio Artemio Franchi,Rosario Abisso,Match Report,
37,Sun,5/16/2021,15:00 (16:00),Benevento,1.6,1–1,1.3,Crotone,,Stadio Ciro Vigorito,Piero Giacomelli,Match Report,
37,Sun,5/16/2021,15:00 (16:00),Udinese,0.4,0–1,1.5,Sampdoria,,Dacia Arena,Matteo Gariglio,Match Report,
37,Sun,5/16/2021,18:00 (19:00),Parma,1,1–3,2,Sassuolo,,Stadio Ennio Tardini,Marco Piccinini,Match Report,
37,Sun,5/16/2021,20:45 (21:45),Milan,1.4,0–0,0.5,Cagliari,,Stadio Giuseppe Meazza,Davide Massa,Match Report,
37,Mon,5/17/2021,20:45 (21:45),Hellas Verona,1.3,2–2,2.3,Bologna,,Stadio Marc'Antonio Bentegodi,Matteo Marchetti,Match Report,
,,,,,,,,,,,,,
25,Tue,5/18/2021,20:30 (21:30),Lazio,2.3,0–0,0.3,Torino,,Stadio Olimpico,Michael Fabbri,Match Report,
,,,,,,,,,,,,,
38,Sat,5/22/2021,20:45 (21:45),Cagliari,2.2,0–1,1.4,Genoa,,Sardegna Arena,Francesco Meraviglia,Match Report,
38,Sat,5/22/2021,20:45 (21:45),Crotone,2.2,0–0,0.5,Fiorentina,,Stadio Ezio Scida,Eugenio Abbattista,Match Report,
38,Sat,5/22/2021,20:45 (21:45),Sampdoria,0.9,3–0,0.8,Parma,,Stadio Comunale Luigi Ferraris,Daniele Paterna,Match Report,
38,Sun,5/23/2021,15:00 (16:00),Inter,3,5–1,1.3,Udinese,"1,000",Stadio Giuseppe Meazza,Manuel Volpi,Match Report,
38,Sun,5/23/2021,20:45 (21:45),Napoli,1.1,1–1,0.6,Hellas Verona,,Stadio Diego Armando Maradona,Daniele Chiffi,Match Report,
38,Sun,5/23/2021,20:45 (21:45),Torino,1.2,1–1,0.4,Benevento,,Stadio Olimpico di Torino,Marco Di Bello,Match Report,
38,Sun,5/23/2021,20:45 (21:45),Bologna,1.1,1–4,3.3,Juventus,,Stadio Renato Dall'Ara,Paolo Valeri,Match Report,
38,Sun,5/23/2021,20:45 (21:45),Spezia,2.4,2–2,2.4,Roma,,Stadio Dino Manuzzi,Ivan Pezzuto,Match Report,
38,Sun,5/23/2021,20:45 (21:45),Atalanta,0.7,0–2,2.1,Milan,,Stadio Atleti Azzurri d'Italia,Maurizio Mariani,Match Report,
38,Sun,5/23/2021,20:45 (21:45),Sassuolo,1.8,2–0,1.1,Lazio,,Mapei Stadium - Città del Tricolore,Alessandro Prontera,Match Report,
