Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
19,Sat,12/21/2019,20:45 (22:45),Montpellier,2.1,4–0,0.9,Brest,"12,975",Stade de la Mosson,Jeremy Stinat,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Strasbourg,0.6,2–1,1.6,Saint-Étienne,"25,471",Stade de la Meinau,Olivier Thual,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Monaco,3.4,5–1,0.8,Lille,"5,388",Stade Louis II.,Mikael Lesage,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Dijon,1.2,2–2,1.1,Metz,"12,309",Stade Gaston Gérard,Johan Hamel,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Nantes,0.4,1–2,1.3,Angers,"29,807",Stade de la Beaujoire - Louis Fonteneau,Jérémie Pignard,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Paris S-G,4.6,4–1,0.6,Amiens,"47,693",Parc des Princes,Eric Wattellier,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Reims,1.5,1–1,1.5,Lyon,"17,257",Stade Auguste-Delaune II,Amaury Delerue,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Rennes,0.9,1–0,0.7,Bordeaux,"26,403",Roazhon Park,Thomas Léonard,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Marseille,2,3–1,1,Nîmes,"59,043",Orange Vélodrome,François Letexier,Match Report,
19,Sat,12/21/2019,20:45 (22:45),Nice,1.6,3–0,0.5,Toulouse,"17,945",Stade de Nice,Stéphanie Frappart,Match Report,
,,,,,,,,,,,,,
20,Fri,1/10/2020,20:45 (22:45),Rennes,0.6,0–1,0.7,Marseille,"28,896",Roazhon Park,Benoît Millot,Match Report,
20,Sat,1/11/2020,17:30 (19:30),Bordeaux,0.8,1–2,2.6,Lyon,"28,737",Stade Matmut-Atlantique,Clément Turpin,Match Report,
20,Sat,1/11/2020,20:00 (22:00),Angers,1.1,1–1,1.2,Nice,"9,105",Stade Raymond Kopa,Willy Delajod,Match Report,
20,Sat,1/11/2020,20:00 (22:00),Nîmes,1.7,2–0,0.3,Reims,"11,867",Stade des Costières,Olivier Thual,Match Report,
20,Sat,1/11/2020,20:00 (22:00),Amiens,0.9,1–2,0.7,Montpellier,"10,205",Stade Crédit Agricole la Licorne,Karim Abed,Match Report,
20,Sat,1/11/2020,20:00 (22:00),Metz,0.9,1–0,1.1,Strasbourg,"18,079",Stade Saint-Symphorien,Jérôme Brisard,Match Report,
20,Sat,1/11/2020,20:00 (22:00),Toulouse,0.9,2–5,1.8,Brest,"13,666",Stadium Municipal,Hakim Ben El Hadj Salem,Match Report,
20,Sun,1/12/2020,15:00 (17:00),Saint-Étienne,0.5,0–2,1.2,Nantes,,Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
20,Sun,1/12/2020,17:00 (19:00),Dijon,1.2,1–0,0.6,Lille,"12,115",Stade Gaston Gérard,Franck Schneider,Match Report,
20,Sun,1/12/2020,21:00 (23:00),Paris S-G,2.5,3–3,2.3,Monaco,"47,580",Parc des Princes,Antony Gautier,Match Report,
,,,,,,,,,,,,,
12,Wed,1/15/2020,19:00 (21:00),Nîmes,0.3,0–1,0.6,Rennes,"12,388",Stade des Costières,Willy Delajod,Match Report,
,,,,,,,,,,,,,
16,Wed,1/15/2020,19:00 (21:00),Amiens,1,1–1,0.3,Reims,"10,712",Stade Crédit Agricole la Licorne,Johan Hamel,Match Report,
,,,,,,,,,,,,,
15,Wed,1/15/2020,21:00 (23:00),Monaco,1.1,1–4,3.6,Paris S-G,"11,214",Stade Louis II.,François Letexier,Match Report,
,,,,,,,,,,,,,
21,Fri,1/24/2020,20:45 (22:45),Nice,2.1,1–1,2.4,Rennes,"15,199",Stade de Nice,Hakim Ben El Hadj Salem,Match Report,
21,Sat,1/25/2020,17:30 (19:30),Marseille,0.4,0–0,0.2,Angers,"55,761",Orange Vélodrome,Johan Hamel,Match Report,
21,Sat,1/25/2020,20:00 (22:00),Montpellier,1.7,2–1,0.4,Dijon,"11,129",Stade de la Mosson,Jérôme Miguelgorry,Match Report,
21,Sat,1/25/2020,20:00 (22:00),Monaco,1,1–3,1.1,Strasbourg,"4,800",Stade Louis II.,Eric Wattellier,Match Report,
21,Sat,1/25/2020,20:00 (22:00),Reims,0.8,0–1,1.1,Metz,"11,818",Stade Auguste-Delaune II,Jérémie Pignard,Match Report,
21,Sat,1/25/2020,20:00 (22:00),Saint-Étienne,2,2–1,0.9,Nîmes,"23,927",Stade Geoffroy-Guichard,Jeremy Stinat,Match Report,
21,Sat,1/25/2020,20:00 (22:00),Brest,0.8,2–1,1.1,Amiens,"12,866",Stade Francis-Le Blé,Thomas Léonard,Match Report,
21,Sun,1/26/2020,15:00 (17:00),Lyon,0.8,3–0,0.4,Toulouse,"42,582",Groupama Stadium,Antony Gautier,Match Report,
21,Sun,1/26/2020,17:00 (19:00),Nantes,0.2,0–1,0.7,Bordeaux,"29,839",Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Match Report,
21,Sun,1/26/2020,21:00 (23:00),Lille,0.5,0–2,2,Paris S-G,"49,132",Stade Pierre-Mauroy,Amaury Delerue,Match Report,
,,,,,,,,,,,,,
22,Fri,1/31/2020,20:45 (22:45),Rennes,2.3,3–2,0.9,Nantes,"27,836",Roazhon Park,Benoît Millot,Match Report,
22,Sat,2/1/2020,17:30 (19:30),Paris S-G,2.9,5–0,0.2,Montpellier,"47,701",Parc des Princes,Jérôme Brisard,Match Report,
22,Sat,2/1/2020,20:00 (22:00),Angers,1.3,1–4,1.4,Reims,"8,467",Stade Raymond Kopa,Amaury Delerue,Match Report,
22,Sat,2/1/2020,20:00 (22:00),Strasbourg,1.3,1–2,1.5,Lille,"25,139",Stade de la Meinau,Stéphanie Frappart,Match Report,
22,Sat,2/1/2020,20:00 (22:00),Nîmes,1.8,3–1,0.8,Monaco,"12,580",Stade des Costières,Mikael Lesage,Match Report,
22,Sat,2/1/2020,20:00 (22:00),Amiens,0.9,0–0,1,Toulouse,"10,992",Stade Crédit Agricole la Licorne,François Letexier,Match Report,
22,Sat,2/1/2020,20:00 (22:00),Dijon,1.5,3–0,1.4,Brest,"11,212",Stade Gaston Gérard,Olivier Thual,Match Report,
22,Sun,2/2/2020,15:00 (17:00),Nice,1.5,2–1,1.7,Lyon,"23,553",Stade de Nice,Benoît Bastien,Match Report,
22,Sun,2/2/2020,17:00 (19:00),Metz,0.9,3–1,2.4,Saint-Étienne,"15,636",Stade Saint-Symphorien,Antony Gautier,Match Report,
22,Sun,2/2/2020,21:00 (23:00),Bordeaux,1.3,0–0,0.6,Marseille,"36,196",Stade Matmut-Atlantique,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,
23,Tue,2/4/2020,19:00 (21:00),Monaco,0.3,1–0,1.2,Angers,"3,585",Stade Louis II.,Jeremy Stinat,Match Report,
23,Tue,2/4/2020,19:00 (21:00),Lille,0.8,1–0,0.5,Rennes,"35,030",Stade Pierre-Mauroy,Johan Hamel,Match Report,
23,Tue,2/4/2020,21:05 (23:05),Nantes,2.7,1–2,3.6,Paris S-G,"34,307",Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
23,Wed,2/5/2020,19:00 (21:00),Brest,2.1,1–1,1.1,Bordeaux,"13,034",Stade Francis-Le Blé,Willy Delajod,Match Report,
23,Wed,2/5/2020,19:00 (21:00),Lyon,0.5,0–0,0.3,Amiens,"36,670",Groupama Stadium,Jérôme Miguelgorry,Match Report,
23,Wed,2/5/2020,19:00 (21:00),Montpellier,0.5,1–1,1.7,Metz,"10,786",Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,
23,Wed,2/5/2020,19:00 (21:00),Reims,1.6,1–1,0.8,Nice,"11,384",Stade Auguste-Delaune II,Eric Wattellier,Match Report,
23,Wed,2/5/2020,19:00 (21:00),Nîmes,1.4,2–0,0.6,Dijon,"11,705",Stade des Costières,Florent Batta,Match Report,
23,Wed,2/5/2020,19:00 (21:00),Toulouse,0.8,0–1,1.4,Strasbourg,"16,596",Stadium Municipal,Karim Abed,Match Report,
23,Wed,2/5/2020,21:00 (23:00),Saint-Étienne,0.6,0–2,0.5,Marseille,"29,074",Stade Geoffroy-Guichard,Jérôme Brisard,Match Report,
,,,,,,,,,,,,,
24,Fri,2/7/2020,20:45 (22:45),Angers,0.6,0–2,1.6,Lille,"9,145",Stade Raymond Kopa,Benoît Bastien,Match Report,
24,Sat,2/8/2020,17:30 (19:30),Marseille,0.8,1–0,1.7,Toulouse,"53,995",Orange Vélodrome,Stéphanie Frappart,Match Report,
24,Sat,2/8/2020,20:00 (22:00),Nice,0.7,1–3,1.3,Nîmes,"15,603",Stade de Nice,Antony Gautier,Match Report,
24,Sat,2/8/2020,20:00 (22:00),Metz,0.7,1–2,2.3,Bordeaux,"15,054",Stade Saint-Symphorien,François Letexier,Match Report,
24,Sat,2/8/2020,20:00 (22:00),Dijon,1.2,3–3,0.6,Nantes,"11,780",Stade Gaston Gérard,Jérémie Pignard,Match Report,
24,Sat,2/8/2020,20:00 (22:00),Amiens,0.4,1–2,1.3,Monaco,"11,683",Stade Crédit Agricole la Licorne,Olivier Thual,Match Report,
24,Sat,2/8/2020,20:00 (22:00),Rennes,1,0–0,0.5,Brest,"28,436",Roazhon Park,Ruddy Buquet,Match Report,
24,Sun,2/9/2020,15:00 (17:00),Montpellier,0.7,1–0,1.5,Saint-Étienne,"14,669",Stade de la Mosson,Amaury Delerue,Match Report,
24,Sun,2/9/2020,17:00 (19:00),Strasbourg,2.8,3–0,0.3,Reims,"25,241",Stade de la Meinau,Thomas Léonard,Match Report,
24,Sun,2/9/2020,21:00 (23:00),Paris S-G,1.7,4–2,1,Lyon,"47,000",Parc des Princes,Clément Turpin,Match Report,
,,,,,,,,,,,,,
25,Fri,2/14/2020,20:45 (22:45),Monaco,1.9,1–0,1,Montpellier,"4,384",Stade Louis II.,Ruddy Buquet,Match Report,
25,Sat,2/15/2020,17:30 (19:30),Amiens,1.3,4–4,3.2,Paris S-G,"12,964",Stade Crédit Agricole la Licorne,Hakim Ben El Hadj Salem,Match Report,
25,Sat,2/15/2020,20:00 (22:00),Bordeaux,1.4,2–2,0.9,Dijon,"13,701",Stade Matmut-Atlantique,Mikael Lesage,Match Report,
25,Sat,2/15/2020,20:00 (22:00),Toulouse,2.3,0–2,1.4,Nice,"12,903",Stadium Municipal,Jérôme Miguelgorry,Match Report,
25,Sat,2/15/2020,20:00 (22:00),Nantes,1.4,0–0,0.4,Metz,"20,444",Stade de la Beaujoire - Louis Fonteneau,Jeremy Stinat,Match Report,
25,Sat,2/15/2020,20:00 (22:00),Nîmes,1.2,1–0,0.5,Angers,"12,417",Stade des Costières,Karim Abed,Match Report,
25,Sun,2/16/2020,15:00 (17:00),Lyon,1,1–1,1.4,Strasbourg,"45,141",Groupama Stadium,Johan Hamel,Match Report,
25,Sun,2/16/2020,17:00 (19:00),Brest,2,3–2,1.7,Saint-Étienne,"13,399",Stade Francis-Le Blé,Eric Wattellier,Match Report,
25,Sun,2/16/2020,17:00 (19:00),Reims,1.3,1–0,0.2,Rennes,"13,026",Stade Auguste-Delaune II,Florent Batta,Match Report,
25,Sun,2/16/2020,21:00 (23:00),Lille,1.3,1–2,1.6,Marseille,"47,314",Stade Pierre-Mauroy,Franck Schneider,Match Report,
,,,,,,,,,,,,,
26,Fri,2/21/2020,19:00 (21:00),Nice,1.8,2–2,0.8,Brest,"15,856",Stade de Nice,Jérémie Pignard,Match Report,
26,Fri,2/21/2020,20:45 (22:45),Metz,0.3,0–2,1.9,Lyon,"18,247",Stade Saint-Symphorien,Eric Wattellier,Match Report,
26,Sat,2/22/2020,17:30 (19:30),Marseille,0.9,1–3,0.7,Nantes,"60,430",Orange Vélodrome,Jérôme Miguelgorry,Match Report,
26,Sat,2/22/2020,20:00 (22:00),Lille,2.3,3–0,0.4,Toulouse,"37,034",Stade Pierre-Mauroy,Thomas Léonard,Match Report,
26,Sat,2/22/2020,20:00 (22:00),Dijon,1.9,1–1,2.1,Monaco,"13,657",Stade Gaston Gérard,François Letexier,Match Report,
26,Sat,2/22/2020,20:00 (22:00),Strasbourg,0.8,0–0,0.1,Amiens,"26,109",Stade de la Meinau,Amaury Delerue,Match Report,
26,Sat,2/22/2020,20:00 (22:00),Angers,1.1,1–0,0.8,Montpellier,"9,453",Stade Raymond Kopa,Antony Gautier,Match Report,
26,Sun,2/23/2020,15:00 (17:00),Saint-Étienne,0.6,1–1,1.2,Reims,"24,868",Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
26,Sun,2/23/2020,17:00 (19:00),Rennes,2.5,2–1,0.4,Nîmes,"28,084",Roazhon Park,Stéphanie Frappart,Match Report,
26,Sun,2/23/2020,21:00 (23:00),Paris S-G,5.1,4–3,1.5,Bordeaux,"47,771",Parc des Princes,Willy Delajod,Match Report,
,,,,,,,,,,,,,
27,Fri,2/28/2020,20:45 (22:45),Nîmes,1.8,2–3,1.9,Marseille,"13,755",Stade des Costières,Clément Turpin,Match Report,
27,Sat,2/29/2020,17:30 (19:30),Paris S-G,3.6,4–0,0.4,Dijon,"47,542",Parc des Princes,Karim Abed,Match Report,
27,Sat,2/29/2020,20:00 (22:00),Brest,1.2,0–1,0.3,Angers,"13,313",Stade Francis-Le Blé,Florent Batta,Match Report,
27,Sat,2/29/2020,20:00 (22:00),Monaco,2.1,1–1,1.2,Reims,"4,237",Stade Louis II.,Hakim Ben El Hadj Salem,Match Report,
27,Sat,2/29/2020,20:00 (22:00),Montpellier,3.5,3–0,0.9,Strasbourg,"11,799",Stade de la Mosson,Mikael Lesage,Match Report,
27,Sat,2/29/2020,20:00 (22:00),Amiens,1.3,0–1,0.8,Metz,"12,375",Stade Crédit Agricole la Licorne,Johan Hamel,Match Report,
27,Sat,2/29/2020,20:00 (22:00),Toulouse,0.9,0–2,1.2,Rennes,"13,301",Stadium Municipal,Jeremy Stinat,Match Report,
27,Sun,3/1/2020,15:00 (17:00),Nantes,0.4,0–1,2.2,Lille,"20,704",Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,
27,Sun,3/1/2020,17:00 (19:00),Bordeaux,1.8,1–1,0.5,Nice,"15,799",Stade Matmut-Atlantique,Benoît Millot,Match Report,
27,Sun,3/1/2020,21:00 (23:00),Lyon,2.9,2–0,0.4,Saint-Étienne,"52,772",Groupama Stadium,Franck Schneider,Match Report,
,,,,,,,,,,,,,
28,Fri,3/6/2020,21:00 (23:00),Marseille,1.1,2–2,2.1,Amiens,"49,748",Orange Vélodrome,François Letexier,Match Report,
28,Sat,3/7/2020,20:00 (22:00),Nice,1.7,2–1,1.4,Monaco,"21,001",Stade de Nice,Amaury Delerue,Match Report,
28,Sat,3/7/2020,20:00 (22:00),Angers,0.8,2–0,1.4,Nantes,"12,132",Stade Raymond Kopa,Stéphanie Frappart,Match Report,
28,Sat,3/7/2020,20:00 (22:00),Dijon,1,2–1,1,Toulouse,"12,549",Stade Gaston Gérard,Jérôme Brisard,Match Report,
28,Sat,3/7/2020,20:00 (22:00),Metz,1.2,2–1,1.3,Nîmes,"14,797",Stade Saint-Symphorien,Ruddy Buquet,Match Report,
28,Sat,3/7/2020,20:00 (22:00),Reims,1.7,1–0,1.3,Brest,"11,062",Stade Auguste-Delaune II,Karim Abed,Match Report,
28,Sun,3/8/2020,15:00 (17:00),Saint-Étienne,0.9,1–1,0.8,Bordeaux,"24,912",Stade Geoffroy-Guichard,Thomas Léonard,Match Report,
28,Sun,3/8/2020,17:00 (19:00),Rennes,3.1,5–0,1,Montpellier,"24,818",Roazhon Park,Jérémie Pignard,Match Report,
28,Sun,3/8/2020,21:00 (23:00),Lille,1.1,1–0,1.3,Lyon,"40,164",Stade Pierre-Mauroy,Benoît Bastien,Match Report,
,,,,,,,,,,,,,
29,Fri,3/13/2020,20:45 (22:45),Lyon,,,,Reims,,Groupama Stadium,,Match Report,Match Cancelled
29,Sat,3/14/2020,17:30 (19:30),Montpellier,,,,Marseille,,Stade de la Mosson,,Match Report,Match Cancelled
29,Sat,3/14/2020,20:00 (22:00),Nantes,,,,Nîmes,,Stade de la Beaujoire - Louis Fonteneau,,Match Report,Match Cancelled
29,Sat,3/14/2020,20:00 (22:00),Strasbourg,,,,Dijon,,Stade de la Meinau,,Match Report,Match Cancelled
29,Sat,3/14/2020,20:00 (22:00),Toulouse,,,,Metz,,Stadium Municipal,,Match Report,Match Cancelled
29,Sat,3/14/2020,20:00 (22:00),Brest,,,,Lille,,Stade Francis-Le Blé,,Match Report,Match Cancelled
29,Sat,3/14/2020,20:00 (22:00),Amiens,,,,Angers,,Stade Crédit Agricole la Licorne,,Match Report,Match Cancelled
29,Sun,3/15/2020,15:00 (17:00),Bordeaux,,,,Rennes,,Stade Matmut-Atlantique,,Match Report,Match Cancelled
29,Sun,3/15/2020,17:00 (19:00),Monaco,,,,Saint-Étienne,,Stade Louis II.,,Match Report,Match Cancelled
29,Sun,3/15/2020,21:00 (23:00),Paris S-G,,,,Nice,,Parc des Princes,,Match Report,Match Cancelled
,,,,,,,,,,,,,
28,Wed,3/18/2020,,Strasbourg,,,,Paris S-G,,Stade de la Meinau,,Match Report,Match Cancelled
,,,,,,,,,,,,,
30,Fri,3/20/2020,20:45 (22:45),Lille,,,,Monaco,,Stade Pierre-Mauroy,,Match Report,Match Cancelled
30,Sat,3/21/2020,17:30 (19:30),Rennes,,,,Lyon,,Roazhon Park,,Match Report,Match Cancelled
30,Sat,3/21/2020,20:00 (22:00),Dijon,,,,Amiens,,Stade Gaston Gérard,,Match Report,Match Cancelled
30,Sat,3/21/2020,20:00 (22:00),Metz,,,,Brest,,Stade Saint-Symphorien,,Match Report,Match Cancelled
30,Sat,3/21/2020,20:00 (22:00),Nîmes,,,,Bordeaux,,Stade des Costières,,Match Report,Match Cancelled
30,Sat,3/21/2020,20:00 (22:00),Angers,,,,Toulouse,,Stade Raymond Kopa,,Match Report,Match Cancelled
30,Sat,3/21/2020,20:00 (22:00),Nice,,,,Montpellier,,Stade de Nice,,Match Report,Match Cancelled
30,Sun,3/22/2020,15:00 (17:00),Saint-Étienne,,,,Strasbourg,,Stade Geoffroy-Guichard,,Match Report,Match Cancelled
30,Sun,3/22/2020,17:00 (19:00),Reims,,,,Nantes,,Stade Auguste-Delaune II,,Match Report,Match Cancelled
30,Sun,3/22/2020,21:00 (23:00),Marseille,,,,Paris S-G,,Orange Vélodrome,,Match Report,Match Cancelled
,,,,,,,,,,,,,
31,Sun,4/5/2020,,Lyon,,,,Nîmes,,Groupama Stadium,,Match Report,Match Cancelled
31,Sun,4/5/2020,,Paris S-G,,,,Metz,,Parc des Princes,,Match Report,Match Cancelled
31,Sat,4/4/2020,17:30 (18:30),Montpellier,,,,Lille,,Stade de la Mosson,,Match Report,Match Cancelled
31,Sat,4/4/2020,19:15 (20:15),Toulouse,,,,Saint-Étienne,,Stadium Municipal,,Match Report,Match Cancelled
31,Sun,4/5/2020,15:00 (16:00),Monaco,,,,Nantes,,Stade Louis II.,,Match Report,Match Cancelled
31,Sun,4/5/2020,17:00 (18:00),Strasbourg,,,,Angers,,Stade de la Meinau,,Match Report,Match Cancelled
31,Sun,4/5/2020,17:00 (18:00),Dijon,,,,Nice,,Stade Gaston Gérard,,Match Report,Match Cancelled
31,Sun,4/5/2020,17:00 (18:00),Bordeaux,,,,Reims,,Stade Matmut-Atlantique,,Match Report,Match Cancelled
31,Sun,4/5/2020,17:00 (18:00),Amiens,,,,Rennes,,Stade Crédit Agricole la Licorne,,Match Report,Match Cancelled
31,Sun,4/5/2020,21:00 (22:00),Brest,,,,Marseille,,Stade Francis-Le Blé,,Match Report,Match Cancelled
,,,,,,,,,,,,,
32,Sat,4/11/2020,,Nîmes,,,,Montpellier,,Stade des Costières,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Reims,,,,Toulouse,,Stade Auguste-Delaune II,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Brest,,,,Monaco,,Stade Francis-Le Blé,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Angers,,,,Paris S-G,,Stade Raymond Kopa,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Nantes,,,,Lyon,,Stade de la Beaujoire - Louis Fonteneau,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Bordeaux,,,,Amiens,,Stade Matmut-Atlantique,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Marseille,,,,Dijon,,Orange Vélodrome,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Saint-Étienne,,,,Rennes,,Stade Geoffroy-Guichard,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Metz,,,,Lille,,Stade Saint-Symphorien,,Match Report,Match Cancelled
32,Sat,4/11/2020,,Nice,,,,Strasbourg,,Stade de Nice,,Match Report,Match Cancelled
,,,,,,,,,,,,,
33,Sat,4/18/2020,,Monaco,,,,Bordeaux,,Stade Louis II.,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Lyon,,,,Marseille,,Groupama Stadium,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Paris S-G,,,,Saint-Étienne,,Parc des Princes,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Toulouse,,,,Nantes,,Stadium Municipal,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Dijon,,,,Angers,,Stade Gaston Gérard,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Strasbourg,,,,Brest,,Stade de la Meinau,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Montpellier,,,,Reims,,Stade de la Mosson,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Lille,,,,Nice,,Stade Pierre-Mauroy,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Amiens,,,,Nîmes,,Stade Crédit Agricole la Licorne,,Match Report,Match Cancelled
33,Sat,4/18/2020,,Rennes,,,,Metz,,Roazhon Park,,Match Report,Match Cancelled
,,,,,,,,,,,,,
34,Sun,4/26/2020,,Rennes,,,,Strasbourg,,Roazhon Park,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Nîmes,,,,Lille,,Stade des Costières,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Nantes,,,,Amiens,,Stade de la Beaujoire - Louis Fonteneau,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Saint-Étienne,,,,Angers,,Stade Geoffroy-Guichard,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Bordeaux,,,,Toulouse,,Stade Matmut-Atlantique,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Brest,,,,Montpellier,,Stade Francis-Le Blé,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Metz,,,,Dijon,,Stade Saint-Symphorien,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Reims,,,,Paris S-G,,Stade Auguste-Delaune II,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Lyon,,,,Monaco,,Groupama Stadium,,Match Report,Match Cancelled
34,Sun,4/26/2020,,Marseille,,,,Nice,,Orange Vélodrome,,Match Report,Match Cancelled
,,,,,,,,,,,,,
35,Sat,5/2/2020,,Angers,,,,Rennes,,Stade Raymond Kopa,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Dijon,,,,Lyon,,Stade Gaston Gérard,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Paris S-G,,,,Brest,,Parc des Princes,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Monaco,,,,Metz,,Stade Louis II.,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Lille,,,,Reims,,Stade Pierre-Mauroy,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Toulouse,,,,Nîmes,,Stadium Municipal,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Nice,,,,Nantes,,Stade de Nice,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Amiens,,,,Saint-Étienne,,Stade Crédit Agricole la Licorne,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Strasbourg,,,,Marseille,,Stade de la Meinau,,Match Report,Match Cancelled
35,Sat,5/2/2020,,Montpellier,,,,Bordeaux,,Stade de la Mosson,,Match Report,Match Cancelled
,,,,,,,,,,,,,
36,Sat,5/9/2020,,Saint-Étienne,,,,Lille,,Stade Geoffroy-Guichard,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Toulouse,,,,Paris S-G,,Stadium Municipal,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Rennes,,,,Dijon,,Roazhon Park,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Nîmes,,,,Strasbourg,,Stade des Costières,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Marseille,,,,Monaco,,Orange Vélodrome,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Lyon,,,,Montpellier,,Groupama Stadium,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Nantes,,,,Brest,,Stade de la Beaujoire - Louis Fonteneau,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Bordeaux,,,,Angers,,Stade Matmut-Atlantique,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Metz,,,,Nice,,Stade Saint-Symphorien,,Match Report,Match Cancelled
36,Sat,5/9/2020,,Reims,,,,Amiens,,Stade Auguste-Delaune II,,Match Report,Match Cancelled
,,,,,,,,,,,,,
37,Sat,5/16/2020,,Nice,,,,Saint-Étienne,,Stade de Nice,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Lille,,,,Amiens,,Stade Pierre-Mauroy,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Strasbourg,,,,Bordeaux,,Stade de la Meinau,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Montpellier,,,,Nantes,,Stade de la Mosson,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Monaco,,,,Toulouse,,Stade Louis II.,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Dijon,,,,Reims,,Stade Gaston Gérard,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Paris S-G,,,,Rennes,,Parc des Princes,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Marseille,,,,Metz,,Orange Vélodrome,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Angers,,,,Lyon,,Stade Raymond Kopa,,Match Report,Match Cancelled
37,Sat,5/16/2020,,Brest,,,,Nîmes,,Stade Francis-Le Blé,,Match Report,Match Cancelled
,,,,,,,,,,,,,
38,Sat,5/23/2020,,Metz,,,,Angers,,Stade Saint-Symphorien,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Reims,,,,Marseille,,Stade Auguste-Delaune II,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Nantes,,,,Strasbourg,,Stade de la Beaujoire - Louis Fonteneau,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Rennes,,,,Monaco,,Roazhon Park,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Toulouse,,,,Montpellier,,Stadium Municipal,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Amiens,,,,Nice,,Stade Crédit Agricole la Licorne,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Lyon,,,,Brest,,Groupama Stadium,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Nîmes,,,,Paris S-G,,Stade des Costières,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Bordeaux,,,,Lille,,Stade Matmut-Atlantique,,Match Report,Match Cancelled
38,Sat,5/23/2020,,Saint-Étienne,,,,Dijon,,Stade Geoffroy-Guichard,,Match Report,Match Cancelled
