Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,17,Sun,12/10/2017,17:00 (19:00),Nantes,2,1–2,0.7,Nice,"19,723",Stade de la Beaujoire - Louis Fonteneau,Jérôme Miguelgorry,Match Report,
Regular season,17,Sun,12/10/2017,21:00 (23:00),Marseille,2.6,3–0,0.3,Saint-Étienne,"41,943",Orange Vélodrome,Nicolas Rainville,Match Report,
,,,,,,,,,,,,,,
Regular season,18,Fri,12/15/2017,20:45 (22:45),Saint-Étienne,0.3,0–4,2.1,Monaco,"23,107",Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
Regular season,18,Sat,12/16/2017,17:00 (19:00),Rennes,2.1,1–4,3.6,Paris S-G,"29,194",Roazhon Park,Antony Gautier,Match Report,
Regular season,18,Sat,12/16/2017,20:00 (22:00),Troyes,2.5,1–0,0.7,Amiens,"14,505",Stade de l'Aube,François Letexier,Match Report,
Regular season,18,Sat,12/16/2017,20:00 (22:00),Montpellier,0.4,1–3,0.9,Metz,"14,055",Stade de la Mosson,Benoît Millot,Match Report,
Regular season,18,Sat,12/16/2017,20:00 (22:00),Strasbourg,1.7,2–1,1.2,Toulouse,"23,315",Stade de la Meinau,Jérôme Miguelgorry,Match Report,
Regular season,18,Sat,12/16/2017,20:00 (22:00),Caen,0.8,0–0,0.3,Guingamp,"17,173",Stade Michel d'Ornano,Nicolas Rainville,Match Report,
Regular season,18,Sat,12/16/2017,20:00 (22:00),Dijon,0.6,3–0,0.7,Lille,"10,634",Stade Gaston Gérard,Thomas Léonard,Match Report,
Regular season,18,Sun,12/17/2017,15:00 (17:00),Nantes,1.3,1–0,0.3,Angers,"24,285",Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Match Report,
Regular season,18,Sun,12/17/2017,17:00 (19:00),Nice,1.7,1–0,0.7,Bordeaux,"22,831",Stade de Nice,Ruddy Buquet,Match Report,
Regular season,18,Sun,12/17/2017,21:00 (23:00),Lyon,0.9,2–0,1.3,Marseille,"57,206",Groupama Stadium,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Bordeaux,0.5,0–2,1.1,Montpellier,"16,429",Stade Matmut-Atlantique,Sébastien Desiage,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Monaco,1.9,2–1,1.3,Rennes,"7,542",Stade Louis II.,Benoît Bastien,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Lille,0.8,1–1,0.9,Nice,"26,450",Stade Pierre-Mauroy,Franck Schneider,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Toulouse,2.4,1–2,2.2,Lyon,"15,853",Stadium Municipal,François Letexier,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Paris S-G,2.2,3–1,1.1,Caen,"47,490",Parc des Princes,Karim Abed,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Guingamp,2.4,2–1,0.4,Saint-Étienne,"14,165",Stade du Roudourou,Johan Hamel,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Metz,2.2,3–0,1.9,Strasbourg,"16,874",Stade Saint-Symphorien,Clément Turpin,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Angers,2.8,2–1,1.3,Dijon,"8,017",Stade Raymond Kopa,Amaury Delerue,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Amiens,0.9,0–1,1.1,Nantes,"8,865",Stade de la Licorne,Jérôme Brisard,Match Report,
Regular season,19,Wed,12/20/2017,20:50 (22:50),Marseille,1.7,3–1,1.3,Troyes,"37,949",Orange Vélodrome,Olivier Thual,Match Report,
,,,,,,,,,,,,,,
Regular season,20,Fri,1/12/2018,20:45 (22:45),Strasbourg,0.8,0–2,1.7,Guingamp,"22,578",Stade de la Meinau,Sébastien Moreira,Match Report,
Regular season,20,Sat,1/13/2018,17:00 (19:00),Rennes,1.8,0–3,2.2,Marseille,"23,700",Roazhon Park,Clément Turpin,Match Report,
Regular season,20,Sat,1/13/2018,20:00 (22:00),Nice,1.4,1–0,0.7,Amiens,"17,340",Stade de Nice,Amaury Delerue,Match Report,
Regular season,20,Sat,1/13/2018,20:00 (22:00),Troyes,1.4,0–1,0.8,Bordeaux,"10,822",Stade de l'Aube,Jérôme Brisard,Match Report,
Regular season,20,Sat,1/13/2018,20:00 (22:00),Montpellier,1,0–0,0.8,Monaco,"14,643",Stade de la Mosson,Antony Gautier,Match Report,
Regular season,20,Sat,1/13/2018,20:00 (22:00),Dijon,1.1,1–1,0.8,Metz,"10,668",Stade Gaston Gérard,François Letexier,Match Report,
Regular season,20,Sat,1/13/2018,20:00 (22:00),Caen,1.4,0–1,1.3,Lille,"18,283",Stade Michel d'Ornano,Johan Hamel,Match Report,
Regular season,20,Sun,1/14/2018,15:00 (17:00),Saint-Étienne,2.5,2–0,1.3,Toulouse,"23,295",Stade Geoffroy-Guichard,Mikael Lesage,Match Report,
Regular season,20,Sun,1/14/2018,17:00 (19:00),Lyon,1.2,1–1,1.2,Angers,"36,691",Groupama Stadium,Franck Schneider,Match Report,
Regular season,20,Sun,1/14/2018,21:00 (23:00),Nantes,0.9,0–1,2.1,Paris S-G,"34,486",Stade de la Beaujoire - Louis Fonteneau,Tony Chapron,Match Report,
,,,,,,,,,,,,,,
Regular season,21,Tue,1/16/2018,19:00 (21:00),Marseille,3,2–0,0.2,Strasbourg,"38,099",Orange Vélodrome,Ruddy Buquet,Match Report,
Regular season,21,Tue,1/16/2018,19:00 (21:00),Bordeaux,0.6,0–2,1.1,Caen,"14,368",Stade Matmut-Atlantique,Stéphane Jochem,Match Report,
Regular season,21,Tue,1/16/2018,21:00 (23:00),Monaco,1.6,2–2,1.2,Nice,"10,533",Stade Louis II.,François Letexier,Match Report,
Regular season,21,Wed,1/17/2018,19:00 (21:00),Lille,0.6,1–2,1.8,Rennes,"27,816",Stade Pierre-Mauroy,Mikael Lesage,Match Report,
Regular season,21,Wed,1/17/2018,19:00 (21:00),Amiens,0.6,1–1,1.1,Montpellier,"8,233",Stade de la Licorne,Karim Abed,Match Report,
Regular season,21,Wed,1/17/2018,19:00 (21:00),Metz,2.8,3–0,0.7,Saint-Étienne,"12,702",Stade Saint-Symphorien,Benoît Millot,Match Report,
Regular season,21,Wed,1/17/2018,19:00 (21:00),Toulouse,1.6,1–1,0.5,Nantes,"13,742",Stadium Municipal,Thomas Léonard,Match Report,
Regular season,21,Wed,1/17/2018,19:00 (21:00),Guingamp,0.5,0–2,2.1,Lyon,"14,638",Stade du Roudourou,Nicolas Rainville,Match Report,
Regular season,21,Wed,1/17/2018,19:00 (21:00),Angers,1.5,3–1,0.4,Troyes,"8,046",Stade Raymond Kopa,Amaury Delerue,Match Report,
Regular season,21,Wed,1/17/2018,21:00 (23:00),Paris S-G,3.9,8–0,0.2,Dijon,"47,483",Parc des Princes,Olivier Thual,Match Report,
,,,,,,,,,,,,,,
Regular season,22,Fri,1/19/2018,20:45 (22:45),Caen,0.2,0–2,2.2,Marseille,"20,249",Stade Michel d'Ornano,François Letexier,Match Report,
Regular season,22,Sat,1/20/2018,17:00 (19:00),Nantes,0.7,0–1,0.4,Bordeaux,"26,076",Stade de la Beaujoire - Louis Fonteneau,Johan Hamel,Match Report,
Regular season,22,Sat,1/20/2018,20:00 (22:00),Rennes,1.1,1–0,0.4,Angers,"21,186",Roazhon Park,Sébastien Moreira,Match Report,
Regular season,22,Sat,1/20/2018,20:00 (22:00),Amiens,2,3–1,0.3,Guingamp,"8,686",Stade de la Licorne,Sébastien Desiage,Match Report,
Regular season,22,Sat,1/20/2018,20:00 (22:00),Montpellier,2.4,2–1,1,Toulouse,"10,652",Stade de la Mosson,Jérôme Brisard,Match Report,
Regular season,22,Sat,1/20/2018,20:00 (22:00),Troyes,0.8,1–0,0.6,Lille,"9,269",Stade de l'Aube,Stéphane Jochem,Match Report,
Regular season,22,Sat,1/20/2018,20:00 (22:00),Strasbourg,2.4,3–2,1.2,Dijon,"21,067",Stade de la Meinau,Antony Gautier,Match Report,
Regular season,22,Sun,1/21/2018,15:00 (17:00),Nice,0.3,1–0,0.5,Saint-Étienne,"23,254",Stade de Nice,Franck Schneider,Match Report,
Regular season,22,Sun,1/21/2018,17:00 (19:00),Monaco,2.4,3–1,0.1,Metz,"6,333",Stade Louis II.,Mikael Lesage,Match Report,
Regular season,22,Sun,1/21/2018,21:00 (23:00),Lyon,0.8,2–1,0.6,Paris S-G,"57,582",Groupama Stadium,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,23,Fri,1/26/2018,20:45 (22:45),Dijon,1.5,2–1,0.9,Rennes,"10,091",Stade Gaston Gérard,Jérôme Brisard,Match Report,
Regular season,23,Sat,1/27/2018,17:00 (19:00),Paris S-G,4.1,4–0,0.8,Montpellier,"47,379",Parc des Princes,Franck Schneider,Match Report,
Regular season,23,Sat,1/27/2018,20:00 (22:00),Saint-Étienne,0.5,2–1,1.3,Caen,"21,559",Stade Geoffroy-Guichard,Sébastien Moreira,Match Report,
Regular season,23,Sat,1/27/2018,20:00 (22:00),Metz,0.8,2–1,2,Nice,"13,200",Stade Saint-Symphorien,Johan Hamel,Match Report,
Regular season,23,Sat,1/27/2018,20:00 (22:00),Toulouse,1.9,1–0,0,Troyes,"19,028",Stadium Municipal,Benoît Bastien,Match Report,
Regular season,23,Sat,1/27/2018,20:00 (22:00),Angers,1.4,1–0,0.1,Amiens,"8,914",Stade Raymond Kopa,Olivier Thual,Match Report,
Regular season,23,Sat,1/27/2018,20:00 (22:00),Guingamp,0.4,0–3,1.8,Nantes,"13,761",Stade du Roudourou,Benoît Millot,Match Report,
Regular season,23,Sun,1/28/2018,15:00 (17:00),Lille,0.8,2–1,1.2,Strasbourg,"27,462",Stade Pierre-Mauroy,Sébastien Desiage,Match Report,
Regular season,23,Sun,1/28/2018,17:00 (19:00),Bordeaux,2.6,3–1,0.5,Lyon,"29,310",Stade Matmut-Atlantique,François Letexier,Match Report,
Regular season,23,Sun,1/28/2018,21:00 (23:00),Marseille,2.4,2–2,1.5,Monaco,"51,279",Orange Vélodrome,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,24,Fri,2/2/2018,20:45 (22:45),Marseille,5.4,6–3,1.4,Metz,"32,745",Orange Vélodrome,Olivier Thual,Match Report,
Regular season,24,Sat,2/3/2018,17:00 (19:00),Lille,0.3,0–3,1.7,Paris S-G,"49,082",Stade Pierre-Mauroy,Johan Hamel,Match Report,
Regular season,24,Sat,2/3/2018,20:00 (22:00),Amiens,0.3,0–2,2.6,Saint-Étienne,"9,255",Stade de la Licorne,Thomas Léonard,Match Report,
Regular season,24,Sat,2/3/2018,20:00 (22:00),Strasbourg,0.4,0–2,0.5,Bordeaux,"24,662",Stade de la Meinau,Jérôme Brisard,Match Report,
Regular season,24,Sat,2/3/2018,20:00 (22:00),Montpellier,0.4,2–1,1.1,Angers,"9,549",Stade de la Mosson,Stéphane Jochem,Match Report,
Regular season,24,Sat,2/3/2018,20:00 (22:00),Nice,0.9,0–1,0.3,Toulouse,"17,231",Stade de Nice,Antony Gautier,Match Report,
Regular season,24,Sun,2/4/2018,15:00 (17:00),Rennes,2.3,0–1,0.7,Guingamp,"28,705",Roazhon Park,Ruddy Buquet,Match Report,
Regular season,24,Sun,2/4/2018,17:00 (19:00),Caen,1.6,3–2,0.9,Nantes,"16,121",Stade Michel d'Ornano,Karim Abed,Match Report,
Regular season,24,Sun,2/4/2018,21:00 (23:00),Monaco,1.4,3–2,0.9,Lyon,"10,301",Stade Louis II.,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,25,Fri,2/9/2018,20:45 (22:45),Saint-Étienne,1.9,2–2,0.8,Marseille,"30,162",Stade Geoffroy-Guichard,Franck Schneider,Match Report,
Regular season,25,Sat,2/10/2018,17:00 (19:00),Toulouse,0.1,0–1,1.8,Paris S-G,"31,909",Stadium Municipal,Ruddy Buquet,Match Report,
Regular season,25,Sat,2/10/2018,20:00 (22:00),Metz,1,0–1,1.4,Montpellier,"12,304",Stade Saint-Symphorien,Sébastien Desiage,Match Report,
Regular season,25,Sat,2/10/2018,20:00 (22:00),Guingamp,0.3,0–0,0.9,Caen,"13,988",Stade du Roudourou,Stéphane Jochem,Match Report,
Regular season,25,Sat,2/10/2018,20:00 (22:00),Dijon,2.1,3–2,1.1,Nice,"11,901",Stade Gaston Gérard,Nicolas Rainville,Match Report,
Regular season,25,Sat,2/10/2018,20:00 (22:00),Angers,0.6,0–4,1.8,Monaco,"12,759",Stade Raymond Kopa,Thomas Léonard,Match Report,
Regular season,25,Sat,2/10/2018,20:00 (22:00),Bordeaux,2.2,3–2,1.6,Amiens,"19,889",Stade Matmut-Atlantique,Benoît Bastien,Match Report,
Regular season,25,Sun,2/11/2018,15:00 (17:00),Strasbourg,0.9,2–1,1.6,Troyes,"22,926",Stade de la Meinau,François Letexier,Match Report,
Regular season,25,Sun,2/11/2018,17:00 (19:00),Nantes,2.1,2–2,0.4,Lille,"22,655",Stade de la Beaujoire - Louis Fonteneau,Mikael Lesage,Match Report,
Regular season,25,Sun,2/11/2018,21:00 (23:00),Lyon,1.1,0–2,1,Rennes,"39,189",Groupama Stadium,Amaury Delerue,Match Report,
,,,,,,,,,,,,,,
Regular season,26,Fri,2/16/2018,20:45 (22:45),Monaco,2.3,4–0,0.4,Dijon,"6,418",Stade Louis II.,Johan Hamel,Match Report,
Regular season,26,Sat,2/17/2018,17:00 (19:00),Paris S-G,4.5,5–2,0.7,Strasbourg,"47,059",Parc des Princes,Thomas Léonard,Match Report,
Regular season,26,Sat,2/17/2018,20:00 (22:00),Montpellier,1.6,1–1,1,Guingamp,"9,936",Stade de la Mosson,Karim Abed,Match Report,
Regular season,26,Sat,2/17/2018,20:00 (22:00),Amiens,0.4,0–0,0.8,Toulouse,"8,730",Stade de la Licorne,Franck Schneider,Match Report,
Regular season,26,Sat,2/17/2018,20:00 (22:00),Caen,3.2,2–2,1.5,Rennes,"16,083",Stade Michel d'Ornano,Sandro Schärer,Match Report,
Regular season,26,Sat,2/17/2018,20:00 (22:00),Troyes,2,1–0,1.4,Metz,"11,337",Stade de l'Aube,Olivier Thual,Match Report,
Regular season,26,Sat,2/17/2018,20:00 (22:00),Angers,2,0–1,0.6,Saint-Étienne,"11,166",Stade Raymond Kopa,Antony Gautier,Match Report,
Regular season,26,Sun,2/18/2018,15:00 (17:00),Nice,1,1–1,1.3,Nantes,"20,966",Stade de Nice,Clément Turpin,Match Report,
Regular season,26,Sun,2/18/2018,17:00 (19:00),Lille,0.7,2–2,2,Lyon,"39,523",Stade Pierre-Mauroy,Benoît Millot,Match Report,
Regular season,26,Sun,2/18/2018,21:00 (23:00),Marseille,1.2,1–0,0.3,Bordeaux,"47,287",Orange Vélodrome,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,24,Tue,2/20/2018,18:30 (20:30),Troyes,0.5,0–0,0.4,Dijon,"10,269",Stade de l'Aube,Amaury Delerue,Match Report,
,,,,,,,,,,,,,,
Regular season,27,Fri,2/23/2018,20:45 (22:45),Strasbourg,0.6,0–0,0.7,Montpellier,"23,305",Stade de la Meinau,Amaury Delerue,Match Report,
Regular season,27,Sat,2/24/2018,17:00 (19:00),Toulouse,1.5,3–3,2.2,Monaco,"13,184",Stadium Municipal,Benoît Millot,Match Report,
Regular season,27,Sat,2/24/2018,20:00 (22:00),Nantes,1.4,0–1,0.5,Amiens,"18,830",Stade de la Beaujoire - Louis Fonteneau,Stéphane Jochem,Match Report,
Regular season,27,Sat,2/24/2018,20:00 (22:00),Guingamp,2.1,2–2,1,Metz,"14,447",Stade du Roudourou,Jérôme Brisard,Match Report,
Regular season,27,Sat,2/24/2018,20:00 (22:00),Lille,0.8,1–2,1.6,Angers,"28,629",Stade Pierre-Mauroy,François Letexier,Match Report,
Regular season,27,Sat,2/24/2018,20:00 (22:00),Dijon,1.7,2–0,0.8,Caen,"10,524",Stade Gaston Gérard,Sébastien Desiage,Match Report,
Regular season,27,Sat,2/24/2018,20:00 (22:00),Rennes,1.7,2–0,0.4,Troyes,"17,536",Roazhon Park,Thomas Léonard,Match Report,
Regular season,27,Sun,2/25/2018,15:00 (17:00),Bordeaux,2.1,0–0,0.2,Nice,"23,027",Stade Matmut-Atlantique,Franck Schneider,Match Report,
Regular season,27,Sun,2/25/2018,17:00 (19:00),Lyon,0.8,1–1,1.5,Saint-Étienne,"58,069",Groupama Stadium,Ruddy Buquet,Match Report,
Regular season,27,Sun,2/25/2018,21:00 (23:00),Paris S-G,0.8,3–0,1.2,Marseille,"47,490",Parc des Princes,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,28,Fri,3/2/2018,19:00 (21:00),Nice,1.8,2–1,0.9,Lille,"20,314",Stade de Nice,Thomas Léonard,Match Report,
Regular season,28,Fri,3/2/2018,20:45 (22:45),Monaco,3.5,2–1,0.5,Bordeaux,"7,419",Stade Louis II.,Ruddy Buquet,Match Report,
Regular season,28,Sat,3/3/2018,17:00 (19:00),Troyes,0.4,0–2,2,Paris S-G,"20,006",Stade de l'Aube,Karim Abed,Match Report,
Regular season,28,Sat,3/3/2018,20:00 (22:00),Metz,1.2,1–1,2,Toulouse,"11,287",Stade Saint-Symphorien,Mikael Lesage,Match Report,
Regular season,28,Sat,3/3/2018,20:00 (22:00),Saint-Étienne,1.9,2–2,1.8,Dijon,"25,150",Stade Geoffroy-Guichard,Benoît Millot,Match Report,
Regular season,28,Sat,3/3/2018,20:00 (22:00),Amiens,1.6,0–2,1.1,Rennes,"10,241",Stade de la Licorne,Nicolas Rainville,Match Report,
Regular season,28,Sat,3/3/2018,20:00 (22:00),Angers,2,3–0,1,Guingamp,"9,842",Stade Raymond Kopa,Clément Turpin,Match Report,
Regular season,28,Sun,3/4/2018,15:00 (17:00),Caen,1.2,2–0,0.8,Strasbourg,"16,464",Stade Michel d'Ornano,Johan Hamel,Match Report,
Regular season,28,Sun,3/4/2018,17:00 (19:00),Montpellier,1.2,1–1,1.3,Lyon,"15,160",Stade de la Mosson,Benoît Bastien,Match Report,
Regular season,28,Sun,3/4/2018,21:00 (23:00),Marseille,1.8,1–1,1.1,Nantes,"44,203",Orange Vélodrome,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,29,Fri,3/9/2018,20:45 (22:45),Strasbourg,2.6,1–3,1.1,Monaco,"23,814",Stade de la Meinau,Antony Gautier,Match Report,
Regular season,29,Sat,3/10/2018,17:00 (19:00),Paris S-G,4,5–0,0.4,Metz,"47,227",Parc des Princes,Amaury Delerue,Match Report,
Regular season,29,Sat,3/10/2018,20:00 (22:00),Lille,0.7,1–1,0.8,Montpellier,"28,609",Stade Pierre-Mauroy,Sébastien Moreira,Match Report,
Regular season,29,Sat,3/10/2018,20:00 (22:00),Rennes,1.5,1–1,1.6,Saint-Étienne,"25,655",Roazhon Park,Benoît Bastien,Match Report,
Regular season,29,Sat,3/10/2018,20:00 (22:00),Nantes,1.4,1–0,0.4,Troyes,"17,776",Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,Match Report,
Regular season,29,Sat,3/10/2018,20:00 (22:00),Bordeaux,1,0–0,0.6,Angers,"17,194",Stade Matmut-Atlantique,Johan Hamel,Match Report,
Regular season,29,Sat,3/10/2018,20:00 (22:00),Dijon,1,1–1,1,Amiens,"12,332",Stade Gaston Gérard,Mikael Lesage,Match Report,
Regular season,29,Sun,3/11/2018,15:00 (17:00),Guingamp,1.7,2–5,1.5,Nice,"13,656",Stade du Roudourou,Stéphane Jochem,Match Report,
Regular season,29,Sun,3/11/2018,17:00 (19:00),Lyon,1.4,1–0,0.3,Caen,"39,530",Groupama Stadium,Clément Turpin,Match Report,
Regular season,29,Sun,3/11/2018,21:00 (23:00),Toulouse,1.2,1–2,3.1,Marseille,"26,320",Stadium Municipal,François Letexier,Match Report,
,,,,,,,,,,,,,,
Regular season,31,Wed,3/14/2018,17:00 (19:00),Paris S-G,1.7,2–1,2,Angers,"46,757",Parc des Princes,Sébastien Desiage,Match Report,
,,,,,,,,,,,,,,
Regular season,30,Fri,3/16/2018,20:45 (22:45),Monaco,1.7,2–1,0.9,Lille,"7,147",Stade Louis II.,Clément Turpin,Match Report,
Regular season,30,Sat,3/17/2018,17:00 (19:00),Bordeaux,0.5,0–2,1,Rennes,"32,626",Stade Matmut-Atlantique,Mikael Lesage,Match Report,
Regular season,30,Sat,3/17/2018,20:00 (22:00),Angers,1.9,3–0,0.4,Caen,"10,342",Stade Raymond Kopa,Olivier Thual,Match Report,
Regular season,30,Sat,3/17/2018,20:00 (22:00),Montpellier,2.4,2–2,1.1,Dijon,"14,747",Stade de la Mosson,Thomas Léonard,Match Report,
Regular season,30,Sat,3/17/2018,20:00 (22:00),Toulouse,1.6,2–2,0.9,Strasbourg,"14,273",Stadium Municipal,Sébastien Moreira,Match Report,
Regular season,30,Sat,3/17/2018,20:00 (22:00),Amiens,1.1,1–1,1.7,Troyes,"9,221",Stade de la Licorne,Stéphane Jochem,Match Report,
Regular season,30,Sun,3/18/2018,13:00 (15:00),Nice,1.4,1–2,2.3,Paris S-G,"33,478",Stade de Nice,François Letexier,Match Report,
Regular season,30,Sun,3/18/2018,15:00 (17:00),Metz,1,1–1,1.1,Nantes,"13,058",Stade Saint-Symphorien,Benoît Millot,Match Report,
Regular season,30,Sun,3/18/2018,17:00 (19:00),Saint-Étienne,1,2–0,0.4,Guingamp,"25,073",Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
Regular season,30,Sun,3/18/2018,21:00 (23:00),Marseille,1.7,2–3,1.2,Lyon,"60,009",Orange Vélodrome,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,31,Sat,3/31/2018,17:00 (18:00),Dijon,0.6,1–3,3.4,Marseille,"15,157",Stade Gaston Gérard,Jérôme Brisard,Match Report,
Regular season,31,Sun,4/1/2018,15:00 (16:00),Guingamp,1,2–1,2.4,Bordeaux,"15,427",Stade du Roudourou,Sébastien Moreira,Match Report,
Regular season,31,Sun,4/1/2018,17:00 (18:00),Lille,0.7,0–1,1.2,Amiens,,Stade Pierre-Mauroy,Karim Abed,Match Report,
Regular season,31,Sun,4/1/2018,17:00 (18:00),Nantes,2.1,0–3,1.6,Saint-Étienne,"31,043",Stade de la Beaujoire - Louis Fonteneau,Stephan Klossner,Match Report,
Regular season,31,Sun,4/1/2018,17:00 (18:00),Strasbourg,1.9,2–2,1.8,Metz,"25,627",Stade de la Meinau,Ruddy Buquet,Match Report,
Regular season,31,Sun,4/1/2018,17:00 (18:00),Caen,1.4,1–3,1.8,Montpellier,"17,686",Stade Michel d'Ornano,Sébastien Desiage,Match Report,
Regular season,31,Sun,4/1/2018,17:00 (18:00),Troyes,0.5,0–2,2.2,Nice,"11,013",Stade de l'Aube,Johan Hamel,Match Report,
Regular season,31,Sun,4/1/2018,21:00 (22:00),Lyon,2.5,2–0,0.4,Toulouse,"48,548",Groupama Stadium,Benoît Bastien,Match Report,
Regular season,31,Wed,4/4/2018,18:45 (19:45),Rennes,2.1,1–1,1.1,Monaco,"17,448",Roazhon Park,Amaury Delerue,Match Report,
,,,,,,,,,,,,,,
Regular season,32,Fri,4/6/2018,20:45 (21:45),Saint-Étienne,3,1–1,1.1,Paris S-G,"37,602",Stade Geoffroy-Guichard,Nicolas Rainville,Match Report,
Regular season,32,Sat,4/7/2018,17:00 (18:00),Monaco,0.3,2–1,0.4,Nantes,"8,557",Stade Louis II.,François Letexier,Match Report,
Regular season,32,Sat,4/7/2018,20:00 (21:00),Guingamp,2.6,4–0,0.4,Troyes,"14,604",Stade du Roudourou,Franck Schneider,Match Report,
Regular season,32,Sat,4/7/2018,20:00 (21:00),Bordeaux,2.1,2–1,0.7,Lille,"34,997",Stade Matmut-Atlantique,Thomas Léonard,Match Report,
Regular season,32,Sat,4/7/2018,20:00 (21:00),Angers,0.9,1–1,1.7,Strasbourg,"11,893",Stade Raymond Kopa,Stéphane Jochem,Match Report,
Regular season,32,Sat,4/7/2018,20:00 (21:00),Amiens,1.7,3–0,2.1,Caen,"9,506",Stade de la Licorne,Benoît Millot,Match Report,
Regular season,32,Sat,4/7/2018,20:00 (21:00),Toulouse,0.9,0–1,0.8,Dijon,"17,246",Stadium Municipal,Hakim Ben El Hadj Salem,Match Report,
Regular season,32,Sun,4/8/2018,15:00 (16:00),Nice,0.6,1–1,0.9,Rennes,"23,827",Stade de Nice,Jérôme Brisard,Match Report,
Regular season,32,Sun,4/8/2018,17:00 (18:00),Metz,0.5,0–5,2.3,Lyon,"15,540",Stade Saint-Symphorien,Antony Gautier,Match Report,
Regular season,32,Sun,4/8/2018,21:00 (22:00),Marseille,1.1,0–0,0.3,Montpellier,"39,163",Orange Vélodrome,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,33,Fri,4/13/2018,20:45 (21:45),Angers,1.4,1–1,1.3,Nice,"12,754",Stade Raymond Kopa,Clément Turpin,Match Report,
Regular season,33,Sat,4/14/2018,17:00 (18:00),Lyon,2.8,3–0,0.2,Amiens,"47,513",Groupama Stadium,Johan Hamel,Match Report,
Regular season,33,Sat,4/14/2018,20:00 (21:00),Nantes,1.4,1–1,0.5,Dijon,"19,209",Stade de la Beaujoire - Louis Fonteneau,Olivier Thual,Match Report,
Regular season,33,Sat,4/14/2018,20:00 (21:00),Strasbourg,1.4,0–1,0.3,Saint-Étienne,"25,377",Stade de la Meinau,Mikael Lesage,Match Report,
Regular season,33,Sat,4/14/2018,20:00 (21:00),Lille,1.9,2–2,0.5,Guingamp,"33,461",Stade Pierre-Mauroy,Benoît Bastien,Match Report,
Regular season,33,Sat,4/14/2018,20:00 (21:00),Rennes,2.1,1–2,1.2,Metz,"22,855",Roazhon Park,Hakim Ben El Hadj Salem,Match Report,
Regular season,33,Sun,4/15/2018,15:00 (16:00),Montpellier,1.9,1–3,1.5,Bordeaux,"13,520",Stade de la Mosson,Karim Abed,Match Report,
Regular season,33,Sun,4/15/2018,17:00 (18:00),Troyes,1.6,2–3,1.5,Marseille,"18,011",Stade de l'Aube,Sébastien Moreira,Match Report,
Regular season,33,Sun,4/15/2018,21:00 (22:00),Paris S-G,2.9,7–1,1.9,Monaco,"46,869",Parc des Princes,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,34,Fri,4/20/2018,19:30 (20:30),Nantes,1.5,1–1,0.9,Rennes,"32,431",Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Match Report,
Regular season,34,Fri,4/20/2018,21:00 (22:00),Dijon,0.8,2–5,3.5,Lyon,"15,102",Stade Gaston Gérard,Franck Schneider,Match Report,
Regular season,34,Sat,4/21/2018,17:00 (18:00),Marseille,2.9,5–1,1.1,Lille,"51,098",Orange Vélodrome,Amaury Delerue,Match Report,
Regular season,34,Sat,4/21/2018,20:00 (21:00),Metz,1,1–1,0.7,Caen,"16,518",Stade Saint-Symphorien,Karim Abed,Match Report,
Regular season,34,Sat,4/21/2018,20:00 (21:00),Toulouse,2.6,2–0,0.7,Angers,"14,414",Stadium Municipal,Jérôme Brisard,Match Report,
Regular season,34,Sat,4/21/2018,20:00 (21:00),Guingamp,3.3,3–1,0.2,Monaco,"14,968",Stade du Roudourou,Benoît Millot,Match Report,
Regular season,34,Sat,4/21/2018,20:00 (21:00),Amiens,0.8,3–1,2.1,Strasbourg,"9,784",Stade de la Licorne,Olivier Thual,Match Report,
Regular season,34,Sun,4/22/2018,15:00 (16:00),Nice,1.3,1–0,0.9,Montpellier,"21,285",Stade de Nice,Ruddy Buquet,Match Report,
