Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,18,Wed,1/6/2021,21:00 (23:00),Lille,0.4,1–2,0.6,Angers,,Stade Pierre-Mauroy,Thomas Léonard,Match Report,
Regular season,18,Wed,1/6/2021,21:00 (23:00),Lyon,1.9,3–2,0.9,Lens,,Groupama Stadium,Eric Wattellier,Match Report,
Regular season,18,Wed,1/6/2021,21:00 (23:00),Marseille,2.3,3–1,1.2,Montpellier,,Orange Vélodrome,Stéphanie Frappart,Match Report,
,,,,,,,,,,,,,,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Monaco,2.1,3–0,0.7,Angers,,Stade Louis II.,Benoît Bastien,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Nîmes,0.4,0–1,0.9,Lille,,Stade des Costières,Jérôme Brisard,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Metz,1.2,1–1,1.3,Nice,,Stade Saint-Symphorien,Johan Hamel,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Paris S-G,2.9,3–0,0.7,Brest,,Parc des Princes,Hakim Ben El Hadj Salem,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Montpellier,1,1–1,1.2,Nantes,,Stade de la Mosson,François Letexier,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Bordeaux,1.3,2–1,1.2,Lorient,,Stade Matmut-Atlantique,Willy Delajod,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Rennes,1.1,2–2,0.8,Lyon,,Roazhon Park,Mikael Lesage,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Lens,0.6,0–1,1.3,Strasbourg,,Stade Bollaert-Delelis,Clément Turpin,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Dijon,0.4,0–0,1.5,Marseille,,Stade Gaston Gérard,Jérôme Miguelgorry,Match Report,
Regular season,19,Sat,1/9/2021,21:00 (23:00),Reims,1.6,3–1,1.5,Saint-Étienne,,Stade Auguste-Delaune II,Florent Batta,Match Report,
,,,,,,,,,,,,,,
Regular season,20,Fri,1/15/2021,21:00 (23:00),Montpellier,0.7,2–3,2.3,Monaco,,Stade de la Mosson,Aurélien Petit,Match Report,
Regular season,20,Sat,1/16/2021,17:00 (19:00),Marseille,2,1–2,1.4,Nîmes,,Orange Vélodrome,Jeremy Stinat,Match Report,
Regular season,20,Sat,1/16/2021,21:00 (23:00),Angers,0.9,0–1,1.4,Paris S-G,,Stade Raymond Kopa,Amaury Delerue,Match Report,
Regular season,20,Sun,1/17/2021,13:00 (15:00),Brest,2.2,1–2,1.6,Rennes,,Stade Francis-Le Blé,Ruddy Buquet,Match Report,
Regular season,20,Sun,1/17/2021,15:00 (17:00),Strasbourg,2.2,1–0,1.5,Saint-Étienne,,Stade de la Meinau,Antony Gautier,Match Report,
Regular season,20,Sun,1/17/2021,15:00 (17:00),Nice,0.9,0–3,2.5,Bordeaux,,Stade de Nice,Thomas Léonard,Match Report,
Regular season,20,Sun,1/17/2021,15:00 (17:00),Nantes,1.3,1–1,1.3,Lens,,Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
Regular season,20,Sun,1/17/2021,17:00 (19:00),Lille,1.6,2–1,0.3,Reims,,Stade Pierre-Mauroy,Benoît Millot,Match Report,
Regular season,20,Sun,1/17/2021,21:00 (23:00),Lyon,1.5,0–1,1.9,Metz,,Groupama Stadium,Stéphanie Frappart,Match Report,
,,,,,,,,,,,,,,
Regular season,9,Wed,1/20/2021,21:00 (23:00),Marseille,0.1,0–1,1.5,Lens,,Orange Vélodrome,Jérémie Pignard,Match Report,
,,,,,,,,,,,,,,
Regular season,21,Fri,1/22/2021,21:00 (23:00),Paris S-G,4.5,4–0,0.4,Montpellier,,Parc des Princes,Willy Delajod,Match Report,
Regular season,21,Sat,1/23/2021,17:00 (19:00),Lens,1.3,0–1,0.6,Nice,,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,Match Report,
Regular season,21,Sat,1/23/2021,21:00 (23:00),Monaco,1.2,3–1,0.5,Marseille,,Stade Louis II.,François Letexier,Match Report,
Regular season,21,Sun,1/24/2021,13:00 (15:00),Bordeaux,1.3,2–1,1.8,Angers,,Stade Matmut-Atlantique,Florent Batta,Match Report,
Regular season,21,Sun,1/24/2021,15:00 (17:00),Metz,1,2–0,0.4,Nantes,,Stade Saint-Symphorien,Jérôme Miguelgorry,Match Report,
Regular season,21,Sun,1/24/2021,15:00 (17:00),Reims,1.1,1–0,1.3,Brest,,Stade Auguste-Delaune II,Johan Hamel,Match Report,
Regular season,21,Sun,1/24/2021,15:00 (17:00),Dijon,0.7,1–1,2.4,Strasbourg,,Stade Gaston Gérard,Jérôme Brisard,Match Report,
Regular season,21,Sun,1/24/2021,17:00 (19:00),Rennes,0.7,0–1,0.5,Lille,,Roazhon Park,Eric Wattellier,Match Report,
Regular season,21,Sun,1/24/2021,21:00 (23:00),Saint-Étienne,0.2,0–5,2.1,Lyon,,Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,20,Wed,1/27/2021,21:00 (23:00),Lorient,1.2,3–2,1.3,Dijon,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
,,,,,,,,,,,,,,
Regular season,22,Fri,1/29/2021,21:00 (23:00),Lyon,1,2–1,1,Bordeaux,,Groupama Stadium,Clément Turpin,Match Report,
Regular season,22,Sat,1/30/2021,17:00 (19:00),Montpellier,1.4,1–2,0.7,Lens,,Stade de la Mosson,Amaury Delerue,Match Report,
Regular season,22,Sun,1/31/2021,13:00 (15:00),Nice,0.5,0–1,1.4,Saint-Étienne,,Stade de Nice,Franck Schneider,Match Report,
Regular season,22,Sun,1/31/2021,15:00 (17:00),Lorient,1.8,3–2,2.6,Paris S-G,,Stade Yves Allainmat - Le Moustoir,Jeremy Stinat,Match Report,
Regular season,22,Sun,1/31/2021,15:00 (17:00),Strasbourg,1.2,0–1,1.4,Reims,,Stade de la Meinau,Stéphanie Frappart,Match Report,
Regular season,22,Sun,1/31/2021,15:00 (17:00),Angers,1.5,3–1,1.1,Nîmes,,Stade Raymond Kopa,Ruddy Buquet,Match Report,
Regular season,22,Sun,1/31/2021,15:00 (17:00),Brest,1.3,2–4,1.6,Metz,,Stade Francis-Le Blé,Benoît Millot,Match Report,
Regular season,22,Sun,1/31/2021,17:00 (19:00),Lille,1.7,1–0,0.4,Dijon,,Stade Pierre-Mauroy,Jérémie Pignard,Match Report,
Regular season,22,Sun,1/31/2021,21:00 (23:00),Nantes,0.9,1–2,1.6,Monaco,,Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,Match Report,
,,,,,,,,,,,,,,
Regular season,23,Wed,2/3/2021,19:00 (21:00),Reims,0.5,0–0,0.3,Angers,,Stade Auguste-Delaune II,Aurélien Petit,Match Report,
Regular season,23,Wed,2/3/2021,19:00 (21:00),Rennes,1,1–1,0.8,Lorient,,Roazhon Park,Hakim Ben El Hadj Salem,Match Report,
Regular season,23,Wed,2/3/2021,19:00 (21:00),Bordeaux,1.1,0–3,1.7,Lille,,Stade Matmut-Atlantique,Mikael Lesage,Match Report,
Regular season,23,Wed,2/3/2021,19:00 (21:00),Strasbourg,0.4,2–2,0.9,Brest,,Stade de la Meinau,Florent Batta,Match Report,
Regular season,23,Wed,2/3/2021,19:00 (21:00),Metz,0.9,1–1,1.1,Montpellier,,Stade Saint-Symphorien,Bastien Dechepy,Match Report,
Regular season,23,Wed,2/3/2021,21:00 (23:00),Lens,1.3,2–2,1.5,Marseille,,Stade Bollaert-Delelis,Willy Delajod,Match Report,
Regular season,23,Wed,2/3/2021,21:00 (23:00),Paris S-G,1.8,3–0,2,Nîmes,,Parc des Princes,François Letexier,Match Report,
Regular season,23,Wed,2/3/2021,21:00 (23:00),Saint-Étienne,1.5,1–1,1.5,Nantes,,Stade Geoffroy-Guichard,Eric Wattellier,Match Report,
Regular season,23,Wed,2/3/2021,21:00 (23:00),Dijon,1.2,0–1,2.5,Lyon,,Stade Gaston Gérard,Johan Hamel,Match Report,
Regular season,23,Wed,2/3/2021,21:00 (23:00),Monaco,2.6,2–1,0.4,Nice,,Stade Louis II.,Jérôme Brisard,Match Report,
,,,,,,,,,,,,,,
Regular season,24,Sat,2/6/2021,17:00 (19:00),Lorient,1,1–0,0.9,Reims,,Stade Yves Allainmat - Le Moustoir,Thomas Léonard,Match Report,
Regular season,24,Sat,2/6/2021,19:00 (21:00),Lyon,1.4,3–0,0.3,Strasbourg,,Groupama Stadium,Amaury Delerue,Match Report,
Regular season,24,Sat,2/6/2021,21:00 (23:00),Lens,0.8,0–0,0.8,Rennes,,Stade Bollaert-Delelis,Jeremy Stinat,Match Report,
Regular season,24,Sun,2/7/2021,13:00 (15:00),Brest,1.9,2–1,0.8,Bordeaux,,Stade Francis-Le Blé,Eric Wattellier,Match Report,
Regular season,24,Sun,2/7/2021,15:00 (17:00),Montpellier,4.9,4–2,1.5,Dijon,,Stade de la Mosson,Franck Schneider,Match Report,
Regular season,24,Sun,2/7/2021,15:00 (17:00),Nîmes,1.4,3–4,1.3,Monaco,,Stade des Costières,Clément Turpin,Match Report,
Regular season,24,Sun,2/7/2021,15:00 (17:00),Nice,1.2,3–0,0.9,Angers,,Stade de Nice,Jérôme Miguelgorry,Match Report,
Regular season,24,Sun,2/7/2021,15:00 (17:00),Saint-Étienne,0.7,1–0,0.4,Metz,,Stade Geoffroy-Guichard,Ruddy Buquet,Match Report,
Regular season,24,Sun,2/7/2021,17:00 (19:00),Nantes,0.7,0–2,1.5,Lille,,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,Match Report,
Regular season,24,Sun,2/7/2021,21:00 (23:00),Marseille,0.6,0–2,1.7,Paris S-G,,Orange Vélodrome,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,25,Sat,2/13/2021,17:00 (19:00),Paris S-G,2.6,2–1,1,Nice,,Parc des Princes,Jérémie Pignard,Match Report,
Regular season,25,Sat,2/13/2021,19:00 (21:00),Reims,0.7,1–1,2.9,Lens,,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
Regular season,25,Sat,2/13/2021,21:00 (23:00),Lyon,4.4,1–2,1.5,Montpellier,,Groupama Stadium,Antony Gautier,Match Report,
Regular season,25,Sun,2/14/2021,13:00 (15:00),Monaco,2.2,2–2,1.3,Lorient,,Stade Louis II.,Benoît Millot,Match Report,
Regular season,25,Sun,2/14/2021,15:00 (17:00),Metz,1.7,1–2,1.5,Strasbourg,,Stade Saint-Symphorien,Mikael Lesage,Match Report,
Regular season,25,Sun,2/14/2021,15:00 (17:00),Angers,1.5,1–3,2,Nantes,,Stade Raymond Kopa,François Letexier,Match Report,
Regular season,25,Sun,2/14/2021,15:00 (17:00),Dijon,0.8,0–2,1.7,Nîmes,,Stade Gaston Gérard,Aurélien Petit,Match Report,
Regular season,25,Sun,2/14/2021,15:00 (17:00),Rennes,1.6,0–2,0.3,Saint-Étienne,,Roazhon Park,Florent Batta,Match Report,
Regular season,25,Sun,2/14/2021,17:00 (19:00),Lille,0.8,0–0,0.1,Brest,,Stade Pierre-Mauroy,Bastien Dechepy,Match Report,
Regular season,25,Sun,2/14/2021,21:00 (23:00),Bordeaux,1.4,0–0,0.5,Marseille,,Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
,,,,,,,,,,,,,,
Regular season,11,Wed,2/17/2021,21:00 (23:00),Marseille,0.7,3–2,1.3,Nice,,Orange Vélodrome,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,26,Fri,2/19/2021,21:00 (23:00),Brest,1.5,2–3,3.2,Lyon,,Stade Francis-Le Blé,Franck Schneider,Match Report,
Regular season,26,Sat,2/20/2021,13:00 (15:00),Saint-Étienne,2,1–1,0.4,Reims,,Stade Geoffroy-Guichard,Antony Gautier,Match Report,
Regular season,26,Sat,2/20/2021,17:00 (19:00),Nantes,1,1–1,0.7,Marseille,,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Match Report,
Regular season,26,Sun,2/21/2021,13:00 (15:00),Montpellier,2.8,2–1,2,Rennes,,Stade de la Mosson,Clément Turpin,Match Report,
Regular season,26,Sun,2/21/2021,15:00 (17:00),Nice,1.2,1–2,1.2,Metz,,Stade de Nice,Jeremy Stinat,Match Report,
Regular season,26,Sun,2/21/2021,15:00 (17:00),Strasbourg,1.2,0–0,0.3,Angers,,Stade de la Meinau,Hakim Ben El Hadj Salem,Match Report,
Regular season,26,Sun,2/21/2021,15:00 (17:00),Lens,1,2–1,1,Dijon,,Stade Bollaert-Delelis,Benoît Bastien,Match Report,
Regular season,26,Sun,2/21/2021,15:00 (17:00),Nîmes,0.4,2–0,0.8,Bordeaux,,Stade des Costières,Willy Delajod,Match Report,
Regular season,26,Sun,2/21/2021,17:00 (19:00),Lorient,0.3,1–4,1,Lille,,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Match Report,
Regular season,26,Sun,2/21/2021,21:00 (23:00),Paris S-G,0.7,0–2,1.3,Monaco,,Parc des Princes,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,21,Wed,2/24/2021,19:00 (21:00),Nîmes,1,1–0,0.5,Lorient,,Stade des Costières,Jérôme Miguelgorry,Match Report,
,,,,,,,,,,,,,,
Regular season,27,Fri,2/26/2021,21:00 (23:00),Rennes,0.9,1–2,1.9,Nice,,Roazhon Park,Johan Hamel,Match Report,
Regular season,27,Sat,2/27/2021,13:00 (15:00),Bordeaux,0.9,1–2,2,Metz,,Stade Matmut-Atlantique,Aurélien Petit,Match Report,
Regular season,27,Sat,2/27/2021,17:00 (19:00),Dijon,0.2,0–4,1.9,Paris S-G,,Stade Gaston Gérard,Mikael Lesage,Match Report,
Regular season,27,Sun,2/28/2021,13:00 (15:00),Monaco,2.2,2–0,0.6,Brest,,Stade Louis II.,Jérémie Pignard,Match Report,
Regular season,27,Sun,2/28/2021,15:00 (17:00),Nîmes,0.6,1–1,1,Nantes,,Stade des Costières,Florent Batta,Match Report,
Regular season,27,Sun,2/28/2021,15:00 (17:00),Lorient,1,2–1,1.1,Saint-Étienne,,Stade Yves Allainmat - Le Moustoir,Stéphanie Frappart,Match Report,
Regular season,27,Sun,2/28/2021,15:00 (17:00),Reims,0.4,0–0,0.4,Montpellier,,Stade Auguste-Delaune II,François Letexier,Match Report,
Regular season,27,Sun,2/28/2021,15:00 (17:00),Angers,1.6,2–2,1.3,Lens,,Stade Raymond Kopa,Bastien Dechepy,Match Report,
Regular season,27,Sun,2/28/2021,17:00 (19:00),Lille,1.1,1–1,0.9,Strasbourg,,Stade Pierre-Mauroy,Jérôme Brisard,Match Report,
Regular season,27,Sun,2/28/2021,21:00 (23:00),Marseille,1.5,1–1,0.6,Lyon,,Orange Vélodrome,Benoît Millot,Match Report,
,,,,,,,,,,,,,,
Regular season,28,Wed,3/3/2021,19:00 (21:00),Nice,1.4,2–1,2.4,Nîmes,,Stade de Nice,Hakim Ben El Hadj Salem,Match Report,
Regular season,28,Wed,3/3/2021,19:00 (21:00),Lyon,2.2,1–0,0.6,Rennes,,Groupama Stadium,Ruddy Buquet,Match Report,
Regular season,28,Wed,3/3/2021,19:00 (21:00),Metz,0.8,0–1,1.1,Angers,,Stade Saint-Symphorien,Johan Hamel,Match Report,
Regular season,28,Wed,3/3/2021,19:00 (21:00),Saint-Étienne,2.2,2–3,1.9,Lens,,Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
Regular season,28,Wed,3/3/2021,19:00 (21:00),Brest,1.5,3–1,1,Dijon,,Stade Francis-Le Blé,Jeremy Stinat,Match Report,
Regular season,28,Wed,3/3/2021,21:00 (23:00),Bordeaux,0.6,0–1,1,Paris S-G,,Stade Matmut-Atlantique,Franck Schneider,Match Report,
Regular season,28,Wed,3/3/2021,21:00 (23:00),Strasbourg,0.9,1–0,0.6,Monaco,,Stade de la Meinau,Eric Wattellier,Match Report,
Regular season,28,Wed,3/3/2021,21:00 (23:00),Lille,2.7,2–0,0.1,Marseille,,Stade Pierre-Mauroy,Clément Turpin,Match Report,
Regular season,28,Wed,3/3/2021,21:00 (23:00),Nantes,1.3,1–2,0.6,Reims,,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,
Regular season,28,Wed,3/3/2021,21:00 (23:00),Montpellier,0.8,1–1,2,Lorient,,Stade de la Mosson,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,22,Wed,3/10/2021,19:00 (21:00),Marseille,0.6,1–0,0.6,Rennes,,Orange Vélodrome,Jérémie Pignard,Match Report,
,,,,,,,,,,,,,,
Regular season,29,Fri,3/12/2021,21:00 (23:00),Reims,0.7,1–1,1.5,Lyon,,Stade Auguste-Delaune II,Jérôme Brisard,Match Report,
Regular season,29,Sat,3/13/2021,13:00 (15:00),Angers,0.2,0–1,0.8,Saint-Étienne,,Stade Raymond Kopa,Benoît Millot,Match Report,
Regular season,29,Sat,3/13/2021,17:00 (19:00),Marseille,1.7,3–1,0.4,Brest,,Orange Vélodrome,Jérôme Miguelgorry,Match Report,
Regular season,29,Sun,3/14/2021,13:00 (15:00),Nîmes,1.6,1–1,1,Montpellier,,Stade des Costières,Eric Wattellier,Match Report,
Regular season,29,Sun,3/14/2021,15:00 (17:00),Rennes,1,1–0,0.6,Strasbourg,,Roazhon Park,Bastien Dechepy,Match Report,
Regular season,29,Sun,3/14/2021,15:00 (17:00),Lens,2.2,2–2,1.5,Metz,,Stade Bollaert-Delelis,Florent Batta,Match Report,
Regular season,29,Sun,3/14/2021,15:00 (17:00),Lorient,2.2,1–1,0.5,Nice,,Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Match Report,
Regular season,29,Sun,3/14/2021,15:00 (17:00),Dijon,1.1,1–3,1.2,Bordeaux,,Stade Gaston Gérard,Thomas Léonard,Match Report,
Regular season,29,Sun,3/14/2021,17:05 (19:05),Monaco,0.6,0–0,0.2,Lille,,Stade Louis II.,Stéphanie Frappart,Match Report,
Regular season,29,Sun,3/14/2021,21:00 (23:00),Paris S-G,0.6,1–2,1.3,Nantes,,Parc des Princes,Karim Abed,Match Report,
,,,,,,,,,,,,,,
Regular season,30,Fri,3/19/2021,21:00 (23:00),Saint-Étienne,0.5,0–4,2.3,Monaco,,Stade Geoffroy-Guichard,Mikael Lesage,Match Report,
Regular season,30,Sat,3/20/2021,13:00 (15:00),Metz,0.7,1–3,2,Rennes,,Stade Saint-Symphorien,Willy Delajod,Match Report,
Regular season,30,Sat,3/20/2021,17:00 (19:00),Nice,2.4,3–0,0.4,Marseille,,Stade de Nice,François Letexier,Match Report,
Regular season,30,Sun,3/21/2021,13:00 (15:00),Strasbourg,2.2,1–2,1.8,Lens,,Stade de la Meinau,Jeremy Stinat,Match Report,
Regular season,30,Sun,3/21/2021,15:00 (17:00),Dijon,0.9,0–1,1.1,Reims,,Stade Gaston Gérard,Benoît Bastien,Match Report,
Regular season,30,Sun,3/21/2021,15:00 (17:00),Nantes,1.3,1–1,0.9,Lorient,,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Match Report,
Regular season,30,Sun,3/21/2021,15:00 (17:00),Montpellier,2.5,3–1,1.5,Bordeaux,,Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,
Regular season,30,Sun,3/21/2021,15:00 (17:00),Brest,0.6,0–0,0.8,Angers,,Stade Francis-Le Blé,Aurélien Petit,Match Report,
Regular season,30,Sun,3/21/2021,17:05 (19:05),Lille,1,1–2,0.9,Nîmes,,Stade Pierre-Mauroy,Franck Schneider,Match Report,
Regular season,30,Sun,3/21/2021,21:00 (23:00),Lyon,0.8,2–4,1.4,Paris S-G,,Groupama Stadium,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,31,Sat,4/3/2021,13:00 (14:00),Monaco,2.4,4–0,0.3,Metz,,Stade Louis II.,Johan Hamel,Match Report,
Regular season,31,Sat,4/3/2021,17:00 (18:00),Paris S-G,1.1,0–1,0.5,Lille,,Parc des Princes,Benoît Bastien,Match Report,
Regular season,31,Sat,4/3/2021,21:00 (22:00),Lens,0.7,1–1,2.1,Lyon,,Stade Bollaert-Delelis,Benoît Millot,Match Report,
Regular season,31,Sun,4/4/2021,13:00 (14:00),Angers,1.1,1–1,2.2,Montpellier,,Stade Raymond Kopa,Florent Batta,Match Report,
Regular season,31,Sun,4/4/2021,15:00 (16:00),Nantes,1.5,1–2,2.5,Nice,,Stade de la Beaujoire - Louis Fonteneau,Stéphanie Frappart,Match Report,
Regular season,31,Sun,4/4/2021,15:00 (16:00),Reims,1,2–2,2.3,Rennes,,Stade Auguste-Delaune II,Karim Abed,Match Report,
Regular season,31,Sun,4/4/2021,15:00 (16:00),Lorient,1.5,1–0,0.7,Brest,,Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
Regular season,31,Sun,4/4/2021,15:00 (16:00),Bordeaux,1.7,2–3,2.2,Strasbourg,,Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
Regular season,31,Sun,4/4/2021,17:05 (18:05),Nîmes,1.7,0–2,1.7,Saint-Étienne,,Stade des Costières,Thomas Léonard,Match Report,
Regular season,31,Sun,4/4/2021,21:00 (22:00),Marseille,0.9,2–0,0.1,Dijon,,Orange Vélodrome,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,32,Fri,4/9/2021,21:00 (22:00),Metz,2.1,0–2,0.6,Lille,,Stade Saint-Symphorien,Clément Turpin,Match Report,
Regular season,32,Sat,4/10/2021,17:00 (18:00),Strasbourg,0.9,1–4,1.9,Paris S-G,,Stade de la Meinau,Jérémie Pignard,Match Report,
Regular season,32,Sat,4/10/2021,21:00 (22:00),Montpellier,2.3,3–3,1.6,Marseille,,Stade de la Mosson,Jérôme Brisard,Match Report,
Regular season,32,Sun,4/11/2021,13:00 (14:00),Rennes,0.6,1–0,0.3,Nantes,,Roazhon Park,Amaury Delerue,Match Report,
Regular season,32,Sun,4/11/2021,15:00 (16:00),Saint-Étienne,3.3,4–1,2,Bordeaux,,Stade Geoffroy-Guichard,Franck Schneider,Match Report,
Regular season,32,Sun,4/11/2021,15:00 (16:00),Lens,3.3,4–1,2,Lorient,,Stade Bollaert-Delelis,Eric Wattellier,Match Report,
Regular season,32,Sun,4/11/2021,15:00 (16:00),Brest,2.8,1–1,0.9,Nîmes,,Stade Francis-Le Blé,Willy Delajod,Match Report,
Regular season,32,Sun,4/11/2021,15:00 (16:00),Nice,0.6,0–0,0.5,Reims,,Stade de Nice,Jeremy Stinat,Match Report,
Regular season,32,Sun,4/11/2021,17:05 (18:05),Monaco,3.8,3–0,0.6,Dijon,,Stade Louis II.,Aurélien Petit,Match Report,
Regular season,32,Sun,4/11/2021,21:00 (22:00),Lyon,2.6,3–0,1.2,Angers,,Groupama Stadium,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,33,Fri,4/16/2021,21:00 (22:00),Lille,1.3,1–1,0.9,Montpellier,,Stade Pierre-Mauroy,Benoît Millot,Match Report,
Regular season,33,Sat,4/17/2021,12:45 (13:45),Angers,0.6,0–3,1.3,Rennes,,Stade Raymond Kopa,Thomas Léonard,Match Report,
Regular season,33,Sat,4/17/2021,17:00 (18:00),Marseille,2.2,3–2,1.4,Lorient,,Orange Vélodrome,Hakim Ben El Hadj Salem,Match Report,
Regular season,33,Sun,4/18/2021,13:00 (14:00),Paris S-G,2.2,3–2,1.2,Saint-Étienne,,Parc des Princes,Ruddy Buquet,Match Report,
Regular season,33,Sun,4/18/2021,15:00 (16:00),Brest,0.4,1–1,1.3,Lens,,Stade Francis-Le Blé,Karim Abed,Match Report,
Regular season,33,Sun,4/18/2021,15:00 (16:00),Dijon,1.6,2–0,0.7,Nice,,Stade Gaston Gérard,Johan Hamel,Match Report,
Regular season,33,Sun,4/18/2021,15:00 (16:00),Nîmes,1.4,1–1,1.1,Strasbourg,,Stade des Costières,Antony Gautier,Match Report,
Regular season,33,Sun,4/18/2021,15:00 (16:00),Reims,0.9,0–0,0.7,Metz,,Stade Auguste-Delaune II,Jérôme Miguelgorry,Match Report,
Regular season,33,Sun,4/18/2021,17:05 (18:05),Bordeaux,0.8,0–3,2.1,Monaco,,Stade Matmut-Atlantique,François Letexier,Match Report,
Regular season,33,Sun,4/18/2021,21:00 (22:00),Nantes,1.2,1–2,1.6,Lyon,,Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,34,Fri,4/23/2021,21:00 (22:00),Reims,0.6,1–3,2.1,Marseille,,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
Regular season,34,Sat,4/24/2021,13:00 (14:00),Saint-Étienne,0.9,1–2,1.9,Brest,,Stade Geoffroy-Guichard,Florent Batta,Match Report,
Regular season,34,Sat,4/24/2021,17:00 (18:00),Metz,0.7,1–3,2.9,Paris S-G,,Stade Saint-Symphorien,Willy Delajod,Match Report,
Regular season,34,Sun,4/25/2021,13:00 (14:00),Nice,2,3–1,1.4,Montpellier,,Stade de Nice,Bastien Dechepy,Match Report,
Regular season,34,Sun,4/25/2021,15:00 (16:00),Strasbourg,1.5,1–2,1.2,Nantes,,Stade de la Meinau,Ruddy Buquet,Match Report,
Regular season,34,Sun,4/25/2021,15:00 (16:00),Rennes,3,5–1,1.2,Dijon,,Roazhon Park,Jeremy Stinat,Match Report,
Regular season,34,Sun,4/25/2021,15:00 (16:00),Lens,0.6,2–1,1.6,Nîmes,,Stade Bollaert-Delelis,Aurélien Petit,Match Report,
Regular season,34,Sun,4/25/2021,15:00 (16:00),Lorient,1.9,4–1,0.9,Bordeaux,,Stade Yves Allainmat - Le Moustoir,Jérémie Pignard,Match Report,
Regular season,34,Sun,4/25/2021,17:05 (18:05),Angers,0.1,0–1,1.6,Monaco,,Stade Raymond Kopa,Hakim Ben El Hadj Salem,Match Report,
Regular season,34,Sun,4/25/2021,21:00 (22:00),Lyon,1,2–3,1.9,Lille,,Groupama Stadium,François Letexier,Match Report,
,,,,,,,,,,,,,,
Regular season,35,Fri,4/30/2021,21:00 (22:00),Marseille,1,1–1,0.4,Strasbourg,,Orange Vélodrome,Stéphanie Frappart,Match Report,
Regular season,35,Sat,5/1/2021,17:00 (18:00),Paris S-G,1.4,2–1,1.6,Lens,,Parc des Princes,Jérôme Brisard,Match Report,
Regular season,35,Sat,5/1/2021,21:00 (22:00),Lille,0.8,2–0,0,Nice,,Stade Pierre-Mauroy,Amaury Delerue,Match Report,
Regular season,35,Sun,5/2/2021,13:00 (14:00),Bordeaux,0.8,1–0,0.6,Rennes,,Stade Matmut-Atlantique,Antony Gautier,Match Report,
Regular season,35,Sun,5/2/2021,15:00 (16:00),Dijon,1.1,1–5,1.5,Metz,,Stade Gaston Gérard,Franck Schneider,Match Report,
Regular season,35,Sun,5/2/2021,15:00 (16:00),Lorient,1.7,2–0,0.8,Angers,,Stade Yves Allainmat - Le Moustoir,Willy Delajod,Match Report,
Regular season,35,Sun,5/2/2021,15:00 (16:00),Nîmes,2.5,2–2,0.8,Reims,,Stade des Costières,Benoît Millot,Match Report,
Regular season,35,Sun,5/2/2021,15:00 (16:00),Brest,1.9,1–4,2.4,Nantes,,Stade Francis-Le Blé,Mikael Lesage,Match Report,
Regular season,35,Sun,5/2/2021,17:05 (18:05),Montpellier,1,1–2,2.6,Saint-Étienne,,Stade de la Mosson,Karim Abed,Match Report,
Regular season,35,Sun,5/2/2021,21:00 (22:00),Monaco,2.1,2–3,1.2,Lyon,,Stade Louis II.,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
