Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,34,Sun,4/28/2019,15:00 (16:00),Caen,1.7,1–0,0.9,Dijon,"19,004",Stade Michel d'Ornano,Antony Gautier,Match Report,
Regular season,34,Sun,4/28/2019,15:00 (16:00),Nice,2.1,3–0,0.8,Guingamp,"16,379",Stade de Nice,Hakim Ben El Hadj Salem,Match Report,
Regular season,34,Sun,4/28/2019,15:00 (16:00),Lille,2.4,5–0,0.9,Nîmes,"36,356",Stade Pierre-Mauroy,Amaury Delerue,Match Report,
Regular season,34,Sun,4/28/2019,15:00 (16:00),Amiens,0.5,0–0,0.3,Strasbourg,"11,833",Stade de la Licorne,Stéphanie Frappart,Match Report,
Regular season,34,Sun,4/28/2019,17:00 (18:00),Saint-Étienne,1.6,2–0,1.8,Toulouse,"28,203",Stade Geoffroy-Guichard,Jeremy Stinat,Match Report,
Regular season,34,Sun,4/28/2019,21:00 (22:00),Marseille,1.5,1–2,1.1,Nantes,"51,969",Orange Vélodrome,Johan Hamel,Match Report,
Regular season,34,Tue,4/30/2019,19:00 (20:00),Montpellier,2.1,3–2,1.2,Paris S-G,"20,477",Stade de la Mosson,Mikael Lesage,Match Report,
Regular season,34,Wed,5/1/2019,19:00 (20:00),Rennes,1.8,2–2,1.1,Monaco,"28,285",Roazhon Park,Eric Wattellier,Match Report,
,,,,,,,,,,,,,,
Regular season,35,Fri,5/3/2019,20:45 (21:45),Strasbourg,1.1,1–1,1.6,Marseille,"25,962",Stade de la Meinau,Jérôme Miguelgorry,Match Report,
Regular season,35,Sat,5/4/2019,17:00 (18:00),Paris S-G,2.5,1–1,1.1,Nice,"47,283",Parc des Princes,Franck Schneider,Match Report,
Regular season,35,Sat,5/4/2019,20:00 (21:00),Bordeaux,0.6,0–1,0.8,Angers,"18,584",Stade Matmut-Atlantique,Nicolas Rainville,Match Report,
Regular season,35,Sat,5/4/2019,20:00 (21:00),Reims,0.4,0–3,2,Nîmes,"13,314",Stade Auguste-Delaune II,Thomas Léonard,Match Report,
Regular season,35,Sat,5/4/2019,20:00 (21:00),Guingamp,0.5,0–0,0,Caen,"16,879",Stade du Roudourou,Jérôme Brisard,Match Report,
Regular season,35,Sun,5/5/2019,15:00 (16:00),Montpellier,0.9,1–1,0.2,Amiens,"14,330",Stade de la Mosson,Olivier Thual,Match Report,
Regular season,35,Sun,5/5/2019,15:00 (16:00),Nantes,1.9,3–0,0.8,Dijon,"19,482",Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Match Report,
Regular season,35,Sun,5/5/2019,15:00 (16:00),Toulouse,2.3,2–2,1.9,Rennes,"16,794",Stadium Municipal,Willy Delajod,Match Report,
Regular season,35,Sun,5/5/2019,17:00 (18:00),Monaco,2.2,2–3,0.7,Saint-Étienne,"9,047",Stade Louis II.,Benoît Millot,Match Report,
Regular season,35,Sun,5/5/2019,21:00 (22:00),Lyon,1.7,2–2,1.8,Lille,"56,642",Groupama Stadium,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,36,Fri,5/10/2019,20:45 (21:45),Saint-Étienne,1.2,0–1,1.5,Montpellier,"35,644",Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
Regular season,36,Sat,5/11/2019,17:00 (18:00),Angers,2.4,1–2,0.8,Paris S-G,"14,728",Stade Raymond Kopa,Florent Batta,Match Report,
Regular season,36,Sat,5/11/2019,20:00 (21:00),Amiens,0.9,0–0,0.4,Toulouse,"11,684",Stade de la Licorne,François Letexier,Match Report,
Regular season,36,Sat,5/11/2019,20:00 (21:00),Caen,1,3–2,1.7,Reims,"18,339",Stade Michel d'Ornano,Johan Hamel,Match Report,
Regular season,36,Sat,5/11/2019,20:00 (21:00),Nice,1.8,1–1,2.1,Nantes,"16,372",Stade de Nice,Stéphanie Frappart,Match Report,
Regular season,36,Sat,5/11/2019,20:00 (21:00),Dijon,1.4,2–1,2,Strasbourg,"13,105",Stade Gaston Gérard,Hakim Ben El Hadj Salem,Match Report,
Regular season,36,Sat,5/11/2019,20:00 (21:00),Nîmes,1.9,1–0,0.9,Monaco,"14,811",Stade des Costières,Jeremy Stinat,Match Report,
Regular season,36,Sun,5/12/2019,15:00 (16:00),Rennes,1.1,1–1,2.7,Guingamp,"26,119",Roazhon Park,Karim Abed,Match Report,
Regular season,36,Sun,5/12/2019,17:00 (18:00),Lille,1.1,1–0,0.6,Bordeaux,"41,413",Stade Pierre-Mauroy,Mikael Lesage,Match Report,
Regular season,36,Sun,5/12/2019,21:00 (22:00),Marseille,1.6,0–3,1.6,Lyon,"61,707",Orange Vélodrome,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Monaco,1.1,2–0,0.7,Amiens,"10,188",Stade Louis II.,Clément Turpin,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Strasbourg,1.9,0–2,0.8,Rennes,"25,086",Stade de la Meinau,Thomas Léonard,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Toulouse,2,2–5,2.1,Marseille,"24,293",Stadium Municipal,Franck Schneider,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Saint-Étienne,2,3–0,1.4,Nice,"36,759",Stade Geoffroy-Guichard,Antony Gautier,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Bordeaux,0.8,0–1,1.5,Reims,"14,247",Stade Matmut-Atlantique,Eric Wattellier,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Lyon,3.1,4–0,0.3,Caen,"51,408",Groupama Stadium,Amaury Delerue,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Lille,2.8,5–0,1.4,Angers,"42,704",Stade Pierre-Mauroy,François Letexier,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Paris S-G,3.6,4–0,0.8,Dijon,"47,532",Parc des Princes,Jérôme Brisard,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Montpellier,0.7,1–1,1,Nantes,"16,063",Stade de la Mosson,Ruddy Buquet,Match Report,
Regular season,37,Sat,5/18/2019,21:00 (22:00),Guingamp,2.9,2–2,1.8,Nîmes,"12,096",Stade du Roudourou,Jérôme Miguelgorry,Match Report,
,,,,,,,,,,,,,,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Nantes,1.7,0–1,0.9,Strasbourg,"30,636",Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Nîmes,1.5,2–3,1.4,Lyon,"14,986",Stade des Costières,François Letexier,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Marseille,1.3,1–0,1,Montpellier,"53,788",Orange Vélodrome,Antony Gautier,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Dijon,1.1,2–1,0.4,Toulouse,"14,050",Stade Gaston Gérard,Mikael Lesage,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Reims,0.9,3–1,1.9,Paris S-G,"20,299",Stade Auguste-Delaune II,Nicolas Rainville,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Angers,2.1,1–1,1.6,Saint-Étienne,"16,011",Stade Raymond Kopa,Johan Hamel,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Amiens,2.4,2–1,1.1,Guingamp,"11,932",Stade de la Licorne,Amaury Delerue,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Nice,1.4,2–0,1.6,Monaco,"23,356",Stade de Nice,Ruddy Buquet,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Rennes,2.2,3–1,1,Lille,"28,185",Roazhon Park,Olivier Thual,Match Report,
Regular season,38,Fri,5/24/2019,21:05 (22:05),Caen,1.1,0–1,1.8,Bordeaux,"19,355",Stade Michel d'Ornano,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
French 1/2 Relegation/Promotion Playoffs,,Thu,5/30/2019,20:45 (21:45),Lens,,1–1,,Dijon,"37,355",Stade Bollaert-Delelis,,Match Report,Leg 1 of 2
French 1/2 Relegation/Promotion Playoffs,,Sun,6/2/2019,21:00 (22:00),Dijon,,3–1,,Lens,"15,367",Stade Gaston Gérard,,Match Report,Leg 2 of 2; Dijon won
