Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
18,Sun,12/22/2019,12:00 (14:00),Leganés,1,2–0,0.7,Espanyol,"10,183",Estadio Municipal de Butarque,Alberola Rojas,Match Report,
18,Sun,12/22/2019,14:00 (16:00),Osasuna,3.4,3–4,2.2,Real Sociedad,"16,197",Estadio El Sadar,David Medié,Match Report,
18,Sun,12/22/2019,16:00 (18:00),Betis,1.1,1–2,1.6,Atlético Madrid,"52,017",Estadio Benito Villamarín,Javier Estrada,Match Report,
18,Sun,12/22/2019,18:30 (20:30),Levante,2.7,3–1,0.9,Celta Vigo,"18,653",Estadio Ciudad de Valencia,Eduardo Prieto,Match Report,
18,Sun,12/22/2019,21:00 (23:00),Real Madrid,2.5,0–0,0.4,Athletic Club,"71,306",Estadio Santiago Bernabéu,Adrián Cordero,Match Report,
,,,,,,,,,,,,,
19,Fri,1/3/2020,19:00 (21:00),Valladolid,1.8,2–2,2.3,Leganés,"21,492",Estadio Municipal José Zorrilla,Juan Martínez,Match Report,
19,Fri,1/3/2020,21:00 (23:00),Sevilla,1.3,1–1,0.2,Athletic Club,"37,972",Estadio Ramón Sánchez Pizjuán,José González,Match Report,
19,Sat,1/4/2020,13:00 (15:00),Valencia,1,1–0,1,Eibar,"39,702",Estadio de Mestalla,Alejandro Hernández,Match Report,
19,Sat,1/4/2020,16:00 (18:00),Getafe,1.3,0–3,1.8,Real Madrid,"15,426",Coliseum Alfonso Pérez,José Luis Munuera,Match Report,
19,Sat,1/4/2020,18:30 (20:30),Atlético Madrid,1.2,2–1,0.9,Levante,"59,084",Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,
19,Sat,1/4/2020,21:00 (23:00),Espanyol,0.7,2–2,2.2,Barcelona,"33,562",RCDE Stadium,Carlos del Cerro,Match Report,
19,Sun,1/5/2020,12:00 (14:00),Granada,1.3,1–0,1.1,Mallorca,"16,395",Estadio Nuevo Los Cármenes,César Soto,Match Report,
19,Sun,1/5/2020,14:00 (16:00),Real Sociedad,0.9,1–2,1.4,Villarreal,"31,538",Estadio Municipal de Anoeta,José Sánchez,Match Report,
19,Sun,1/5/2020,16:00 (18:00),Alavés,0.3,1–1,1.9,Betis,"17,689",Estadio de Mendizorroza,Antonio Matéu Lahoz,Match Report,
19,Sun,1/5/2020,21:00 (23:00),Celta Vigo,1.6,1–1,0.7,Osasuna,"11,932",Estadio de Balaídos,Guillermo Cuadra,Match Report,
,,,,,,,,,,,,,
20,Fri,1/17/2020,21:00 (23:00),Leganés,0.4,0–3,1.3,Getafe,"11,450",Estadio Municipal de Butarque,Javier Estrada,Match Report,
20,Sat,1/18/2020,13:00 (15:00),Levante,1.2,0–1,2.1,Alavés,"16,848",Estadio Ciudad de Valencia,Guillermo Cuadra,Match Report,
20,Sat,1/18/2020,16:00 (18:00),Real Madrid,1.3,2–1,0.4,Sevilla,"72,512",Estadio Santiago Bernabéu,Juan Martínez,Match Report,
20,Sat,1/18/2020,18:30 (20:30),Osasuna,1.9,0–0,0.5,Valladolid,"15,382",Estadio El Sadar,Alberola Rojas,Match Report,
20,Sat,1/18/2020,21:00 (23:00),Eibar,0.8,2–0,1.1,Atlético Madrid,"6,429",Estadio Municipal de Ipurúa,Jesús Gil,Match Report,
20,Sun,1/19/2020,12:00 (14:00),Mallorca,1.9,4–1,0.4,Valencia,"9,856",Iberostar Estadi,Mario Melero,Match Report,
20,Sun,1/19/2020,14:00 (16:00),Betis,1.8,3–0,0.3,Real Sociedad,"51,171",Estadio Benito Villamarín,Adrián Cordero,Match Report,
20,Sun,1/19/2020,16:00 (18:00),Villarreal,2.4,1–2,1.7,Espanyol,"12,053",Estadio de la Cerámica,Pablo González,Match Report,
20,Sun,1/19/2020,18:30 (20:30),Athletic Club,3.7,1–1,0.7,Celta Vigo,"41,348",San Mamés,David Medié,Match Report,
20,Sun,1/19/2020,21:00 (23:00),Barcelona,1.2,1–0,0.2,Granada,"65,444",Camp Nou,Valentín Pizarro,Match Report,
,,,,,,,,,,,,,
21,Fri,1/24/2020,21:00 (23:00),Osasuna,1.9,2–0,0.6,Levante,"14,667",Estadio El Sadar,César Soto,Match Report,
21,Sat,1/25/2020,13:00 (15:00),Espanyol,0.6,1–1,0.8,Athletic Club,"27,542",RCDE Stadium,José Sánchez,Match Report,
21,Sat,1/25/2020,16:00 (18:00),Valencia,1.2,2–0,1.1,Barcelona,"45,882",Estadio de Mestalla,Jesús Gil,Match Report,
21,Sat,1/25/2020,18:30 (20:30),Alavés,0.9,1–2,1,Villarreal,"18,153",Estadio de Mendizorroza,José Luis Munuera,Match Report,
21,Sat,1/25/2020,21:00 (23:00),Sevilla,0.8,2–0,0.6,Granada,"33,533",Estadio Ramón Sánchez Pizjuán,Alejandro Hernández,Match Report,
21,Sun,1/26/2020,12:00 (14:00),Atlético Madrid,1,0–0,0.4,Leganés,"52,767",Estadio Wanda Metropolitano,Antonio Matéu Lahoz,Match Report,
21,Sun,1/26/2020,14:00 (16:00),Celta Vigo,1.1,0–0,0.2,Eibar,"15,490",Estadio de Balaídos,José González,Match Report,
21,Sun,1/26/2020,16:00 (18:00),Getafe,1.4,1–0,1.3,Betis,"13,244",Coliseum Alfonso Pérez,Eduardo Prieto,Match Report,
21,Sun,1/26/2020,18:30 (20:30),Real Sociedad,2.5,3–0,0.5,Mallorca,"29,912",Estadio Municipal de Anoeta,Santiago Jaime,Match Report,
21,Sun,1/26/2020,21:00 (23:00),Valladolid,0.3,0–1,0.6,Real Madrid,"23,404",Estadio Municipal José Zorrilla,Ricardo de Burgos,Match Report,
,,,,,,,,,,,,,
22,Sat,2/1/2020,13:00 (15:00),Granada,1,2–1,3,Espanyol,"15,226",Estadio Nuevo Los Cármenes,Guillermo Cuadra,Match Report,
22,Sat,2/1/2020,16:00 (18:00),Real Madrid,1.1,1–0,0.4,Atlético Madrid,"77,223",Estadio Santiago Bernabéu,Javier Estrada,Match Report,
22,Sat,2/1/2020,18:30 (20:30),Mallorca,0.6,0–1,1.2,Valladolid,"13,891",Iberostar Estadi,David Medié,Match Report,
22,Sat,2/1/2020,21:00 (23:00),Valencia,1,1–0,1.3,Celta Vigo,"39,637",Estadio de Mestalla,Pablo González,Match Report,
22,Sun,2/2/2020,12:00 (14:00),Leganés,1.2,2–1,0.2,Real Sociedad,"10,842",Estadio Municipal de Butarque,Mario Melero,Match Report,
22,Sun,2/2/2020,14:00 (16:00),Eibar,2.2,1–1,1.2,Betis,"6,558",Estadio Municipal de Ipurúa,Juan Martínez,Match Report,
22,Sun,2/2/2020,16:00 (18:00),Athletic Club,0.9,0–2,1.7,Getafe,"40,291",San Mamés,Alberola Rojas,Match Report,
22,Sun,2/2/2020,18:30 (20:30),Villarreal,2.1,3–1,0.9,Osasuna,"17,081",Estadio de la Cerámica,Valentín Pizarro,Match Report,
22,Sun,2/2/2020,18:30 (20:30),Sevilla,1.7,1–1,0.7,Alavés,"36,286",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,
22,Sun,2/2/2020,21:00 (23:00),Barcelona,3.4,2–1,1.4,Levante,"60,295",Camp Nou,Adrián Cordero,Match Report,
,,,,,,,,,,,,,
23,Fri,2/7/2020,21:00 (23:00),Alavés,1.3,2–1,0.1,Eibar,"17,089",Estadio de Mendizorroza,Eduardo Prieto,Match Report,
23,Sat,2/8/2020,13:00 (15:00),Levante,1,2–0,1.2,Leganés,"17,110",Estadio Ciudad de Valencia,José González,Match Report,
23,Sat,2/8/2020,16:00 (18:00),Getafe,2.9,3–0,0.3,Valencia,"13,070",Coliseum Alfonso Pérez,Ricardo de Burgos,Match Report,
23,Sat,2/8/2020,18:30 (20:30),Valladolid,0.6,1–1,1.3,Villarreal,"17,547",Estadio Municipal José Zorrilla,Alejandro Hernández,Match Report,
23,Sat,2/8/2020,21:00 (23:00),Atlético Madrid,0.6,1–0,0.9,Granada,"54,113",Estadio Wanda Metropolitano,César Soto,Match Report,
23,Sun,2/9/2020,12:00 (14:00),Espanyol,1.6,1–0,0.6,Mallorca,"32,084",RCDE Stadium,Antonio Matéu Lahoz,Match Report,
23,Sun,2/9/2020,14:00 (16:00),Real Sociedad,2.2,2–1,0.8,Athletic Club,"36,730",Estadio Municipal de Anoeta,José Luis Munuera,Match Report,
23,Sun,2/9/2020,16:00 (18:00),Osasuna,0.9,1–4,2.6,Real Madrid,"17,000",Estadio El Sadar,Jesús Gil,Match Report,
23,Sun,2/9/2020,18:30 (20:30),Celta Vigo,1.6,2–1,1.2,Sevilla,"20,375",Estadio de Balaídos,Santiago Jaime,Match Report,
23,Sun,2/9/2020,21:00 (23:00),Betis,1,2–3,1.7,Barcelona,"54,526",Estadio Benito Villamarín,José Sánchez,Match Report,
,,,,,,,,,,,,,
24,Fri,2/14/2020,21:00 (23:00),Valencia,1.3,2–2,1.2,Atlético Madrid,"42,297",Estadio de Mestalla,David Medié,Match Report,
24,Sat,2/15/2020,13:00 (15:00),Mallorca,2.1,1–0,0.9,Alavés,"12,329",Iberostar Estadi,Valentín Pizarro,Match Report,
24,Sat,2/15/2020,16:00 (18:00),Barcelona,1.8,2–1,1.3,Getafe,"89,409",Camp Nou,Guillermo Cuadra,Match Report,
24,Sat,2/15/2020,18:30 (20:30),Villarreal,0.7,2–1,1.5,Levante,"17,269",Estadio de la Cerámica,Mario Melero,Match Report,
24,Sat,2/15/2020,21:00 (23:00),Granada,2.5,2–1,0.7,Valladolid,"15,782",Estadio Nuevo Los Cármenes,Juan Martínez,Match Report,
24,Sun,2/16/2020,12:00 (14:00),Sevilla,1.8,2–2,0.5,Espanyol,"35,661",Estadio Ramón Sánchez Pizjuán,Adrián Cordero,Match Report,
24,Sun,2/16/2020,14:00 (16:00),Leganés,0.6,0–0,0.6,Betis,"11,160",Estadio Municipal de Butarque,Javier Estrada,Match Report,
24,Sun,2/16/2020,18:30 (20:30),Athletic Club,0.8,0–1,0.6,Osasuna,"44,222",San Mamés,Pablo González,Match Report,
24,Sun,2/16/2020,21:00 (23:00),Real Madrid,2,2–2,1,Celta Vigo,"62,477",Estadio Santiago Bernabéu,Alberola Rojas,Match Report,
,,,,,,,,,,,,,
25,Fri,2/21/2020,21:00 (23:00),Betis,3.3,3–3,0.9,Mallorca,"47,231",Estadio Benito Villamarín,Jesús Gil,Match Report,
25,Sat,2/22/2020,13:00 (15:00),Celta Vigo,0.2,1–0,0.4,Leganés,"19,335",Estadio de Balaídos,José Luis Munuera,Match Report,
25,Sat,2/22/2020,16:00 (18:00),Barcelona,4.3,5–0,0.5,Eibar,"66,970",Camp Nou,César Soto,Match Report,
25,Sat,2/22/2020,18:30 (20:30),Real Sociedad,1.8,3–0,0.3,Valencia,"31,381",Estadio Municipal de Anoeta,José González,Match Report,
25,Sat,2/22/2020,21:00 (23:00),Levante,0.7,1–0,1.9,Real Madrid,"23,566",Estadio Ciudad de Valencia,Alejandro Hernández,Match Report,
25,Sun,2/23/2020,12:00 (14:00),Osasuna,0.9,0–3,1.3,Granada,"14,866",Estadio El Sadar,José Sánchez,Match Report,
25,Sun,2/23/2020,14:00 (16:00),Alavés,1.8,2–1,0.8,Athletic Club,"19,412",Estadio de Mendizorroza,Antonio Matéu Lahoz,Match Report,
25,Sun,2/23/2020,16:00 (18:00),Valladolid,1.1,2–1,1.2,Espanyol,"19,645",Estadio Municipal José Zorrilla,Eduardo Prieto,Match Report,
25,Sun,2/23/2020,18:30 (20:30),Getafe,0.5,0–3,2.5,Sevilla,"13,438",Coliseum Alfonso Pérez,Javier Estrada,Match Report,
25,Sun,2/23/2020,21:00 (23:00),Atlético Madrid,1.7,3–1,0.4,Villarreal,"54,462",Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,
,,,,,,,,,,,,,
26,Fri,2/28/2020,21:00 (23:00),Real Sociedad,2,1–0,0.8,Valladolid,"30,611",Estadio Municipal de Anoeta,Valentín Pizarro,Match Report,
26,Sat,2/29/2020,13:00 (15:00),Eibar,2.7,3–0,0.7,Levante,"5,920",Estadio Municipal de Ipurúa,Pablo González,Match Report,
26,Sat,2/29/2020,16:00 (18:00),Valencia,1,2–1,1,Betis,"37,418",Estadio de Mestalla,Adrián Cordero,Match Report,
26,Sat,2/29/2020,18:30 (20:30),Leganés,1.1,1–1,0.9,Alavés,"10,043",Estadio Municipal de Butarque,Juan Martínez,Match Report,
26,Sat,2/29/2020,21:00 (23:00),Granada,1,0–0,0.3,Celta Vigo,"15,877",Estadio Nuevo Los Cármenes,Guillermo Cuadra,Match Report,
26,Sun,3/1/2020,12:00 (14:00),Sevilla,2.4,3–2,1.7,Osasuna,"31,382",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,
26,Sun,3/1/2020,14:00 (16:00),Athletic Club,2.6,1–0,1,Villarreal,"36,350",San Mamés,David Medié,Match Report,
26,Sun,3/1/2020,16:00 (18:00),Espanyol,1.2,1–1,0.9,Atlético Madrid,"30,360",RCDE Stadium,Alberola Rojas,Match Report,
26,Sun,3/1/2020,18:30 (20:30),Mallorca,0.1,0–1,0.9,Getafe,"14,241",Iberostar Estadi,Mario Melero,Match Report,
26,Sun,3/1/2020,21:00 (23:00),Real Madrid,1.1,2–0,1.5,Barcelona,"78,357",Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,
,,,,,,,,,,,,,
27,Fri,3/6/2020,21:00 (23:00),Alavés,1,1–1,0.7,Valencia,"14,083",Estadio de Mendizorroza,Jesús Gil,Match Report,
27,Sat,3/7/2020,13:00 (15:00),Eibar,0.9,1–2,0.8,Mallorca,"6,110",Estadio Municipal de Ipurúa,Javier Estrada,Match Report,
27,Sat,3/7/2020,16:00 (18:00),Atlético Madrid,2,2–2,1.7,Sevilla,"60,422",Estadio Wanda Metropolitano,Alejandro Hernández,Match Report,
27,Sat,3/7/2020,18:30 (20:30),Barcelona,2.2,1–0,0.5,Real Sociedad,"77,035",Camp Nou,Juan Martínez,Match Report,
27,Sat,3/7/2020,21:00 (23:00),Getafe,1.1,0–0,0.2,Celta Vigo,"11,286",Coliseum Alfonso Pérez,José Sánchez,Match Report,
27,Sun,3/8/2020,12:00 (14:00),Osasuna,2.4,1–0,0.3,Espanyol,"15,737",Estadio El Sadar,Ricardo de Burgos,Match Report,
27,Sun,3/8/2020,14:00 (16:00),Valladolid,2.1,1–4,1.1,Athletic Club,"21,632",Estadio Municipal José Zorrilla,José Luis Munuera,Match Report,
27,Sun,3/8/2020,16:00 (18:00),Levante,0.9,1–1,1.2,Granada,"16,168",Estadio Ciudad de Valencia,Eduardo Prieto,Match Report,
27,Sun,3/8/2020,18:30 (20:30),Villarreal,2.1,1–2,1.9,Leganés,"16,143",Estadio de la Cerámica,César Soto,Match Report,
27,Sun,3/8/2020,21:00 (23:00),Betis,1.3,2–1,2.1,Real Madrid,"51,521",Estadio Benito Villamarín,José González,Match Report,
,,,,,,,,,,,,,
24,Tue,3/10/2020,20:00 (22:00),Eibar,2,1–2,1.2,Real Sociedad,,Estadio Municipal de Ipurúa,David Medié,Match Report,
,,,,,,,,,,,,,
28,Thu,6/11/2020,22:00 (23:00),Sevilla,1.7,2–0,0.5,Betis,,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,Match Report,
28,Fri,6/12/2020,19:30 (20:30),Granada,2.3,2–1,0.6,Getafe,,Estadio Nuevo Los Cármenes,David Medié,Match Report,
28,Fri,6/12/2020,22:00 (23:00),Valencia,1,1–1,1.4,Levante,,Estadio de Mestalla,Alberola Rojas,Match Report,
28,Sat,6/13/2020,14:00 (15:00),Espanyol,2.5,2–0,0.1,Alavés,,RCDE Stadium,Pablo González,Match Report,
28,Sat,6/13/2020,17:00 (18:00),Celta Vigo,0.2,0–1,1.7,Villarreal,,Estadio de Balaídos,Valentín Pizarro,Match Report,
28,Sat,6/13/2020,19:30 (20:30),Leganés,1.4,1–2,1,Valladolid,,Estadio Municipal de Butarque,Mario Melero,Match Report,
28,Sat,6/13/2020,22:00 (23:00),Mallorca,1.1,0–4,2.2,Barcelona,,Iberostar Estadi,Carlos del Cerro,Match Report,
28,Sun,6/14/2020,14:00 (15:00),Athletic Club,0.4,1–1,1.3,Atlético Madrid,,San Mamés,José González,Match Report,
28,Sun,6/14/2020,19:30 (20:30),Real Madrid,1,3–1,0.5,Eibar,,Estadio Alfredo Di Stéfano,Guillermo Cuadra,Match Report,
28,Sun,6/14/2020,22:00 (23:00),Real Sociedad,1,1–1,1.1,Osasuna,,Estadio Municipal de Anoeta,Adrián Cordero,Match Report,
,,,,,,,,,,,,,
29,Mon,6/15/2020,19:30 (20:30),Levante,0.9,1–1,0.9,Sevilla,,Estadio Ciudad de Valencia,Alejandro Hernández,Match Report,
29,Mon,6/15/2020,22:00 (23:00),Betis,1.7,2–2,1,Granada,,Estadio Benito Villamarín,César Soto,Match Report,
29,Tue,6/16/2020,19:30 (20:30),Getafe,2.1,0–0,0.3,Espanyol,,Coliseum Alfonso Pérez,José Luis Munuera,Match Report,
29,Tue,6/16/2020,19:30 (20:30),Villarreal,1.5,1–0,1.6,Mallorca,,Estadio de la Cerámica,Javier Estrada,Match Report,
29,Tue,6/16/2020,22:00 (23:00),Barcelona,1.6,2–0,0.8,Leganés,,Camp Nou,Juan Martínez,Match Report,
29,Wed,6/17/2020,19:30 (20:30),Eibar,2.1,2–2,1.4,Athletic Club,,Estadio Municipal de Ipurúa,Eduardo Prieto,Match Report,
29,Wed,6/17/2020,19:30 (20:30),Valladolid,0.4,0–0,1.1,Celta Vigo,,Estadio Municipal José Zorrilla,Jesús Gil,Match Report,
29,Wed,6/17/2020,22:00 (23:00),Osasuna,1,0–5,1.7,Atlético Madrid,,Estadio El Sadar,Ricardo de Burgos,Match Report,
29,Thu,6/18/2020,19:30 (20:30),Alavés,1.5,2–0,0.5,Real Sociedad,,Estadio de Mendizorroza,Santiago Jaime,Match Report,
29,Thu,6/18/2020,22:00 (23:00),Real Madrid,1.9,3–0,0.2,Valencia,,Estadio Alfredo Di Stéfano,José Sánchez,Match Report,
,,,,,,,,,,,,,
30,Fri,6/19/2020,19:30 (20:30),Granada,1,0–1,0.5,Villarreal,,Estadio Nuevo Los Cármenes,Guillermo Cuadra,Match Report,
30,Fri,6/19/2020,19:30 (20:30),Mallorca,0.4,1–1,1.3,Leganés,,Iberostar Estadi,Antonio Matéu Lahoz,Match Report,
30,Fri,6/19/2020,22:00 (23:00),Sevilla,0.8,0–0,0.8,Barcelona,,Estadio Ramón Sánchez Pizjuán,José González,Match Report,
30,Sat,6/20/2020,14:00 (15:00),Espanyol,0.6,1–3,1.9,Levante,,RCDE Stadium,Carlos del Cerro,Match Report,
30,Sat,6/20/2020,17:00 (18:00),Athletic Club,1.7,1–0,1.8,Betis,,San Mamés,Valentín Pizarro,Match Report,
30,Sat,6/20/2020,19:30 (20:30),Getafe,0.8,1–1,0.6,Eibar,,Coliseum Alfonso Pérez,Alberola Rojas,Match Report,
30,Sat,6/20/2020,22:00 (23:00),Atlético Madrid,1.1,1–0,0.3,Valladolid,,Estadio Wanda Metropolitano,Pablo González,Match Report,
30,Sun,6/21/2020,14:00 (15:00),Celta Vigo,2.9,6–0,0.2,Alavés,,Estadio de Balaídos,Adrián Cordero,Match Report,
30,Sun,6/21/2020,19:30 (20:30),Valencia,1.5,2–0,1.5,Osasuna,,Estadio de Mestalla,David Medié,Match Report,
30,Sun,6/21/2020,22:00 (23:00),Real Sociedad,0.4,1–2,1.3,Real Madrid,,Estadio Municipal de Anoeta,Javier Estrada,Match Report,
,,,,,,,,,,,,,
31,Mon,6/22/2020,19:30 (20:30),Villarreal,0.9,2–2,0.9,Sevilla,,Estadio de la Cerámica,José Sánchez,Match Report,
31,Mon,6/22/2020,22:00 (23:00),Leganés,1.2,0–0,0.1,Granada,,Estadio Municipal de Butarque,Ricardo de Burgos,Match Report,
31,Tue,6/23/2020,19:30 (20:30),Levante,0.9,0–1,0.9,Atlético Madrid,,Estadio Ciudad de Valencia,José Luis Munuera,Match Report,
31,Tue,6/23/2020,19:30 (20:30),Valladolid,1.5,1–1,0.7,Getafe,,Estadio Municipal José Zorrilla,César Soto,Match Report,
31,Tue,6/23/2020,22:00 (23:00),Barcelona,1.8,1–0,0.4,Athletic Club,,Camp Nou,Jesús Gil,Match Report,
31,Wed,6/24/2020,19:30 (20:30),Alavés,0.9,0–1,1.1,Osasuna,,Estadio de Mendizorroza,Alejandro Hernández,Match Report,
31,Wed,6/24/2020,19:30 (20:30),Real Sociedad,0.8,0–1,0.9,Celta Vigo,,Estadio Municipal de Anoeta,Eduardo Prieto,Match Report,
31,Wed,6/24/2020,22:00 (23:00),Real Madrid,1.3,2–0,0.6,Mallorca,,Estadio Alfredo Di Stéfano,Mario Melero,Match Report,
31,Thu,6/25/2020,19:30 (20:30),Eibar,0.6,1–0,0.4,Valencia,,Estadio Municipal de Ipurúa,Santiago Jaime,Match Report,
31,Thu,6/25/2020,22:00 (23:00),Betis,0.9,1–0,1.1,Espanyol,,Estadio Benito Villamarín,Juan Martínez,Match Report,
,,,,,,,,,,,,,
32,Fri,6/26/2020,22:00 (23:00),Sevilla,1.7,1–1,0.6,Valladolid,,Estadio Ramón Sánchez Pizjuán,Valentín Pizarro,Match Report,
32,Sat,6/27/2020,14:00 (15:00),Athletic Club,2.6,3–1,1.3,Mallorca,,San Mamés,Pablo González,Match Report,
32,Sat,6/27/2020,17:00 (18:00),Celta Vigo,1.9,2–2,1.5,Barcelona,,Estadio de Balaídos,Guillermo Cuadra,Match Report,
32,Sat,6/27/2020,19:30 (20:30),Osasuna,1,2–1,1.6,Leganés,,Estadio El Sadar,Alberola Rojas,Match Report,
32,Sat,6/27/2020,22:00 (23:00),Atlético Madrid,1.8,2–1,1,Alavés,,Estadio Wanda Metropolitano,Mario Melero,Match Report,
32,Sun,6/28/2020,14:00 (15:00),Levante,1.5,4–2,2.1,Betis,,Estadio Ciudad de Valencia,Santiago Jaime,Match Report,
32,Sun,6/28/2020,17:00 (18:00),Villarreal,2.1,2–0,0.2,Valencia,,Estadio de la Cerámica,José González,Match Report,
32,Sun,6/28/2020,19:30 (20:30),Granada,1.5,1–2,1.7,Eibar,,Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,
32,Sun,6/28/2020,22:00 (23:00),Espanyol,0.8,0–1,2.1,Real Madrid,,RCDE Stadium,Antonio Matéu Lahoz,Match Report,
32,Mon,6/29/2020,22:00 (23:00),Getafe,1.4,2–1,0.8,Real Sociedad,,Coliseum Alfonso Pérez,Adrián Cordero,Match Report,
,,,,,,,,,,,,,
33,Tue,6/30/2020,19:30 (20:30),Mallorca,1.5,5–1,1.4,Celta Vigo,,Iberostar Estadi,Ricardo de Burgos,Match Report,
33,Tue,6/30/2020,21:00 (22:00),Leganés,0.8,0–3,0.6,Sevilla,,Estadio Municipal de Butarque,César Soto,Match Report,
33,Tue,6/30/2020,22:00 (23:00),Barcelona,1.9,2–2,1.9,Atlético Madrid,,Camp Nou,Alejandro Hernández,Match Report,
33,Wed,7/1/2020,19:30 (20:30),Alavés,1.1,0–2,1.3,Granada,,Estadio de Mendizorroza,Eduardo Prieto,Match Report,
33,Wed,7/1/2020,19:30 (20:30),Valencia,1,0–2,0.7,Athletic Club,,Estadio de Mestalla,Javier Estrada,Match Report,
33,Wed,7/1/2020,22:00 (23:00),Valladolid,1.6,0–0,0.4,Levante,,Estadio Municipal José Zorrilla,David Medié,Match Report,
33,Wed,7/1/2020,22:00 (23:00),Betis,0.5,0–2,2.4,Villarreal,,Estadio Benito Villamarín,Jesús Gil,Match Report,
33,Thu,7/2/2020,19:30 (20:30),Real Sociedad,1.5,2–1,0.2,Espanyol,,Estadio Municipal de Anoeta,José Sánchez,Match Report,
33,Thu,7/2/2020,19:30 (20:30),Eibar,0.9,0–2,0.9,Osasuna,,Estadio Municipal de Ipurúa,José Luis Munuera,Match Report,
33,Thu,7/2/2020,22:00 (23:00),Real Madrid,1.8,1–0,0.5,Getafe,,Estadio Alfredo Di Stéfano,Juan Martínez,Match Report,
,,,,,,,,,,,,,
34,Fri,7/3/2020,22:00 (23:00),Atlético Madrid,2.7,3–0,0.8,Mallorca,,Estadio Wanda Metropolitano,Alberola Rojas,Match Report,
34,Sat,7/4/2020,17:00 (18:00),Celta Vigo,0.2,1–1,0.6,Betis,,Estadio de Balaídos,Pablo González,Match Report,
34,Sat,7/4/2020,19:30 (20:30),Valladolid,0.5,1–0,0.4,Alavés,,Estadio Municipal José Zorrilla,Santiago Jaime,Match Report,
34,Sat,7/4/2020,22:00 (23:00),Granada,2.3,2–2,0.7,Valencia,,Estadio Nuevo Los Cármenes,Adrián Cordero,Match Report,
34,Sun,7/5/2020,14:00 (15:00),Athletic Club,0.3,0–1,2.5,Real Madrid,,San Mamés,José González,Match Report,
34,Sun,7/5/2020,17:00 (18:00),Espanyol,0.8,0–1,0.4,Leganés,,RCDE Stadium,Guillermo Cuadra,Match Report,
34,Sun,7/5/2020,19:30 (20:30),Osasuna,0.6,0–0,0.3,Getafe,,Estadio El Sadar,Mario Melero,Match Report,
34,Sun,7/5/2020,22:00 (23:00),Villarreal,0.9,1–4,2.4,Barcelona,,Estadio de la Cerámica,Carlos del Cerro,Match Report,
34,Mon,7/6/2020,19:30 (20:30),Levante,1.1,1–1,0.8,Real Sociedad,,Estadio Ciudad de Valencia,Valentín Pizarro,Match Report,
34,Mon,7/6/2020,22:00 (23:00),Sevilla,1.3,1–0,1.5,Eibar,,Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,Match Report,
,,,,,,,,,,,,,
35,Tue,7/7/2020,19:30 (20:30),Valencia,1.1,2–1,0.5,Valladolid,,Estadio de Mestalla,Ricardo de Burgos,Match Report,
35,Tue,7/7/2020,22:00 (23:00),Celta Vigo,0.4,1–1,1.2,Atlético Madrid,,Estadio de Balaídos,José Sánchez,Match Report,
35,Wed,7/8/2020,20:30 (21:30),Betis,1.8,3–0,0.4,Osasuna,,Estadio Benito Villamarín,Alejandro Hernández,Match Report,
35,Wed,7/8/2020,20:30 (21:30),Getafe,0.3,1–3,2.1,Villarreal,,Coliseum Alfonso Pérez,Javier Estrada,Match Report,
35,Wed,7/8/2020,22:00 (23:00),Barcelona,1,1–0,0.9,Espanyol,,Camp Nou,José Luis Munuera,Match Report,
35,Thu,7/9/2020,19:30 (20:30),Mallorca,1.3,2–0,1.1,Levante,,Iberostar Estadi,César Soto,Match Report,
35,Thu,7/9/2020,19:30 (20:30),Eibar,0.2,0–0,0.4,Leganés,,Estadio Municipal de Ipurúa,Eduardo Prieto,Match Report,
35,Thu,7/9/2020,22:00 (23:00),Athletic Club,0.9,1–2,1.7,Sevilla,,San Mamés,David Medié,Match Report,
35,Fri,7/10/2020,19:30 (20:30),Real Sociedad,1.5,2–3,0.6,Granada,,Estadio Municipal de Anoeta,Juan Martínez,Match Report,
35,Fri,7/10/2020,22:00 (23:00),Real Madrid,2.2,2–0,1.2,Alavés,,Estadio Alfredo Di Stéfano,Jesús Gil,Match Report,
,,,,,,,,,,,,,
36,Sat,7/11/2020,17:00 (18:00),Osasuna,1.4,2–1,0.9,Celta Vigo,,Estadio El Sadar,Valentín Pizarro,Match Report,
36,Sat,7/11/2020,19:30 (20:30),Valladolid,1.2,0–1,0.9,Barcelona,,Estadio Municipal José Zorrilla,Antonio Matéu Lahoz,Match Report,
36,Sat,7/11/2020,22:00 (23:00),Atlético Madrid,0.7,1–0,1.1,Betis,,Estadio Wanda Metropolitano,José González,Match Report,
36,Sun,7/12/2020,14:00 (15:00),Espanyol,0.7,0–2,2,Eibar,,RCDE Stadium,Carlos del Cerro,Match Report,
