Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
18,Sun,1/22/2023,,Mallorca,,,,Celta Vigo,,Iberostar Estadi,,Head-to-Head,
18,Sun,1/22/2023,,Rayo Vallecano,,,,Real Sociedad,,Estadio del Rayo Vallecano,,Head-to-Head,
18,Sun,1/22/2023,,Atlético Madrid,,,,Valladolid,,Estadio Cívitas Metropolitano,,Head-to-Head,
18,Sun,1/22/2023,,Athletic Club,,,,Real Madrid,,San Mamés,,Head-to-Head,
18,Sun,1/22/2023,,Valencia,,,,Almería,,Estadio de Mestalla,,Head-to-Head,
18,Sun,1/22/2023,,Villarreal,,,,Girona,,Estadio de la Cerámica,,Head-to-Head,
,,,,,,,,,,,,,
19,Sun,1/29/2023,,Girona,,,,Barcelona,,Estadi Municipal de Montilivi,,Head-to-Head,
19,Sun,1/29/2023,,Villarreal,,,,Rayo Vallecano,,Estadio de la Cerámica,,Head-to-Head,
19,Sun,1/29/2023,,Getafe,,,,Betis,,Coliseum Alfonso Pérez,,Head-to-Head,
19,Sun,1/29/2023,,Almería,,,,Espanyol,,Power Horse Stadium,,Head-to-Head,
19,Sun,1/29/2023,,Osasuna,,,,Atlético Madrid,,Estadio El Sadar,,Head-to-Head,
19,Sun,1/29/2023,,Valladolid,,,,Valencia,,Estadio Municipal José Zorrilla,,Head-to-Head,
19,Sun,1/29/2023,,Celta Vigo,,,,Athletic Club,,Estadio de Balaídos,,Head-to-Head,
19,Sun,1/29/2023,,Sevilla,,,,Elche,,Estadio Ramón Sánchez Pizjuán,,Head-to-Head,
19,Sun,1/29/2023,,Real Madrid,,,,Real Sociedad,,Estadio Santiago Bernabéu,,Head-to-Head,
19,Sun,1/29/2023,,Cádiz,,,,Mallorca,,Estadio Nuevo Mirandilla,,Head-to-Head,
,,,,,,,,,,,,,
17,Wed,2/1/2023,21:00 (23:00),Betis,,,,Barcelona,,Estadio Benito Villamarín,,Head-to-Head,
17,Thu,2/2/2023,21:00 (23:00),Real Madrid,,,,Valencia,,Estadio Santiago Bernabéu,,Head-to-Head,
,,,,,,,,,,,,,
20,Sun,2/5/2023,,Espanyol,,,,Osasuna,,RCDE Stadium,,Head-to-Head,
20,Sun,2/5/2023,,Barcelona,,,,Sevilla,,Camp Nou,,Head-to-Head,
20,Sun,2/5/2023,,Betis,,,,Celta Vigo,,Estadio Benito Villamarín,,Head-to-Head,
20,Sun,2/5/2023,,Real Sociedad,,,,Valladolid,,Reale Arena,,Head-to-Head,
20,Sun,2/5/2023,,Rayo Vallecano,,,,Almería,,Estadio del Rayo Vallecano,,Head-to-Head,
20,Sun,2/5/2023,,Athletic Club,,,,Cádiz,,San Mamés,,Head-to-Head,
20,Sun,2/5/2023,,Girona,,,,Valencia,,Estadi Municipal de Montilivi,,Head-to-Head,
20,Sun,2/5/2023,,Mallorca,,,,Real Madrid,,Iberostar Estadi,,Head-to-Head,
20,Sun,2/5/2023,,Elche,,,,Villarreal,,Estadio Manuel Martínez Valero,,Head-to-Head,
20,Sun,2/5/2023,,Atlético Madrid,,,,Getafe,,Estadio Cívitas Metropolitano,,Head-to-Head,
,,,,,,,,,,,,,
21,Sun,2/12/2023,,Sevilla,,,,Mallorca,,,,Head-to-Head,
21,Sun,2/12/2023,,Valencia,,,,Athletic Club,,,,Head-to-Head,
21,Sun,2/12/2023,,Valladolid,,,,Osasuna,,,,Head-to-Head,
21,Sun,2/12/2023,,Villarreal,,,,Barcelona,,,,Head-to-Head,
21,Sun,2/12/2023,,Almería,,,,Betis,,,,Head-to-Head,
21,Sun,2/12/2023,,Espanyol,,,,Real Sociedad,,,,Head-to-Head,
21,Sun,2/12/2023,,Getafe,,,,Rayo Vallecano,,,,Head-to-Head,
21,Sun,2/12/2023,,Celta Vigo,,,,Atlético Madrid,,,,Head-to-Head,
21,Sun,2/12/2023,,Real Madrid,,,,Elche,,,,Head-to-Head,
21,Sun,2/12/2023,,Cádiz,,,,Girona,,,,Head-to-Head,
,,,,,,,,,,,,,
22,Sun,2/19/2023,,Getafe,,,,Valencia,,,,Head-to-Head,
22,Sun,2/19/2023,,Real Sociedad,,,,Celta Vigo,,,,Head-to-Head,
22,Sun,2/19/2023,,Osasuna,,,,Real Madrid,,,,Head-to-Head,
22,Sun,2/19/2023,,Girona,,,,Almería,,,,Head-to-Head,
22,Sun,2/19/2023,,Elche,,,,Espanyol,,,,Head-to-Head,
22,Sun,2/19/2023,,Mallorca,,,,Villarreal,,,,Head-to-Head,
22,Sun,2/19/2023,,Betis,,,,Valladolid,,,,Head-to-Head,
22,Sun,2/19/2023,,Atlético Madrid,,,,Athletic Club,,,,Head-to-Head,
22,Sun,2/19/2023,,Rayo Vallecano,,,,Sevilla,,,,Head-to-Head,
22,Sun,2/19/2023,,Barcelona,,,,Cádiz,,,,Head-to-Head,
,,,,,,,,,,,,,
23,Sun,2/26/2023,,Villarreal,,,,Getafe,,,,Head-to-Head,
23,Sun,2/26/2023,,Sevilla,,,,Osasuna,,,,Head-to-Head,
23,Sun,2/26/2023,,Cádiz,,,,Rayo Vallecano,,,,Head-to-Head,
23,Sun,2/26/2023,,Espanyol,,,,Mallorca,,,,Head-to-Head,
23,Sun,2/26/2023,,Almería,,,,Barcelona,,,,Head-to-Head,
23,Sun,2/26/2023,,Athletic Club,,,,Girona,,,,Head-to-Head,
23,Sun,2/26/2023,,Celta Vigo,,,,Valladolid,,,,Head-to-Head,
23,Sun,2/26/2023,,Real Madrid,,,,Atlético Madrid,,,,Head-to-Head,
23,Sun,2/26/2023,,Elche,,,,Betis,,,,Head-to-Head,
23,Sun,2/26/2023,,Valencia,,,,Real Sociedad,,,,Head-to-Head,
,,,,,,,,,,,,,
24,Sun,3/5/2023,,Mallorca,,,,Elche,,,,Head-to-Head,
24,Sun,3/5/2023,,Almería,,,,Villarreal,,,,Head-to-Head,
24,Sun,3/5/2023,,Barcelona,,,,Valencia,,,,Head-to-Head,
24,Sun,3/5/2023,,Rayo Vallecano,,,,Athletic Club,,,,Head-to-Head,
24,Sun,3/5/2023,,Osasuna,,,,Celta Vigo,,,,Head-to-Head,
24,Sun,3/5/2023,,Atlético Madrid,,,,Sevilla,,,,Head-to-Head,
24,Sun,3/5/2023,,Getafe,,,,Girona,,,,Head-to-Head,
24,Sun,3/5/2023,,Betis,,,,Real Madrid,,,,Head-to-Head,
24,Sun,3/5/2023,,Real Sociedad,,,,Cádiz,,,,Head-to-Head,
24,Sun,3/5/2023,,Valladolid,,,,Espanyol,,,,Head-to-Head,
,,,,,,,,,,,,,
25,Sun,3/12/2023,,Villarreal,,,,Betis,,,,Head-to-Head,
25,Sun,3/12/2023,,Athletic Club,,,,Barcelona,,,,Head-to-Head,
25,Sun,3/12/2023,,Cádiz,,,,Getafe,,,,Head-to-Head,
25,Sun,3/12/2023,,Girona,,,,Atlético Madrid,,,,Head-to-Head,
25,Sun,3/12/2023,,Valencia,,,,Osasuna,,,,Head-to-Head,
25,Sun,3/12/2023,,Mallorca,,,,Real Sociedad,,,,Head-to-Head,
25,Sun,3/12/2023,,Sevilla,,,,Almería,,,,Head-to-Head,
25,Sun,3/12/2023,,Elche,,,,Valladolid,,,,Head-to-Head,
25,Sun,3/12/2023,,Celta Vigo,,,,Rayo Vallecano,,,,Head-to-Head,
25,Sun,3/12/2023,,Real Madrid,,,,Espanyol,,,,Head-to-Head,
,,,,,,,,,,,,,
26,Sun,3/19/2023,,Rayo Vallecano,,,,Girona,,,,Head-to-Head,
26,Sun,3/19/2023,,Atlético Madrid,,,,Valencia,,,,Head-to-Head,
26,Sun,3/19/2023,,Osasuna,,,,Villarreal,,,,Head-to-Head,
26,Sun,3/19/2023,,Real Sociedad,,,,Elche,,,,Head-to-Head,
26,Sun,3/19/2023,,Espanyol,,,,Celta Vigo,,,,Head-to-Head,
26,Sun,3/19/2023,,Getafe,,,,Sevilla,,,,Head-to-Head,
26,Sun,3/19/2023,,Valladolid,,,,Athletic Club,,,,Head-to-Head,
26,Sun,3/19/2023,,Almería,,,,Cádiz,,,,Head-to-Head,
26,Sun,3/19/2023,,Betis,,,,Mallorca,,,,Head-to-Head,
26,Sun,3/19/2023,,Barcelona,,,,Real Madrid,,,,Head-to-Head,
,,,,,,,,,,,,,
27,Sun,4/2/2023,,Elche,,,,Barcelona,,,,Head-to-Head,
27,Sun,4/2/2023,,Girona,,,,Espanyol,,,,Head-to-Head,
27,Sun,4/2/2023,,Celta Vigo,,,,Almería,,,,Head-to-Head,
27,Sun,4/2/2023,,Atlético Madrid,,,,Betis,,,,Head-to-Head,
27,Sun,4/2/2023,,Villarreal,,,,Real Sociedad,,,,Head-to-Head,
27,Sun,4/2/2023,,Cádiz,,,,Sevilla,,,,Head-to-Head,
27,Sun,4/2/2023,,Mallorca,,,,Osasuna,,,,Head-to-Head,
27,Sun,4/2/2023,,Valencia,,,,Rayo Vallecano,,,,Head-to-Head,
27,Sun,4/2/2023,,Real Madrid,,,,Valladolid,,,,Head-to-Head,
27,Sun,4/2/2023,,Athletic Club,,,,Getafe,,,,Head-to-Head,
,,,,,,,,,,,,,
28,Sun,4/9/2023,,Almería,,,,Valencia,,,,Head-to-Head,
28,Sun,4/9/2023,,Barcelona,,,,Girona,,,,Head-to-Head,
28,Sun,4/9/2023,,Real Sociedad,,,,Getafe,,,,Head-to-Head,
28,Sun,4/9/2023,,Osasuna,,,,Elche,,,,Head-to-Head,
28,Sun,4/9/2023,,Valladolid,,,,Mallorca,,,,Head-to-Head,
28,Sun,4/9/2023,,Sevilla,,,,Celta Vigo,,,,Head-to-Head,
28,Sun,4/9/2023,,Espanyol,,,,Athletic Club,,,,Head-to-Head,
28,Sun,4/9/2023,,Real Madrid,,,,Villarreal,,,,Head-to-Head,
28,Sun,4/9/2023,,Rayo Vallecano,,,,Atlético Madrid,,,,Head-to-Head,
28,Sun,4/9/2023,,Betis,,,,Cádiz,,,,Head-to-Head,
,,,,,,,,,,,,,
29,Sun,4/16/2023,,Girona,,,,Elche,,,,Head-to-Head,
29,Sun,4/16/2023,,Betis,,,,Espanyol,,,,Head-to-Head,
29,Sun,4/16/2023,,Cádiz,,,,Real Madrid,,,,Head-to-Head,
29,Sun,4/16/2023,,Celta Vigo,,,,Mallorca,,,,Head-to-Head,
29,Sun,4/16/2023,,Athletic Club,,,,Real Sociedad,,,,Head-to-Head,
29,Sun,4/16/2023,,Villarreal,,,,Valladolid,,,,Head-to-Head,
29,Sun,4/16/2023,,Valencia,,,,Sevilla,,,,Head-to-Head,
29,Sun,4/16/2023,,Rayo Vallecano,,,,Osasuna,,,,Head-to-Head,
29,Sun,4/16/2023,,Getafe,,,,Barcelona,,,,Head-to-Head,
29,Sun,4/16/2023,,Atlético Madrid,,,,Almería,,,,Head-to-Head,
,,,,,,,,,,,,,
30,Sun,4/23/2023,,Osasuna,,,,Betis,,,,Head-to-Head,
30,Sun,4/23/2023,,Valladolid,,,,Girona,,,,Head-to-Head,
30,Sun,4/23/2023,,Elche,,,,Valencia,,,,Head-to-Head,
30,Sun,4/23/2023,,Sevilla,,,,Villarreal,,,,Head-to-Head,
30,Sun,4/23/2023,,Barcelona,,,,Atlético Madrid,,,,Head-to-Head,
30,Sun,4/23/2023,,Real Madrid,,,,Celta Vigo,,,,Head-to-Head,
30,Sun,4/23/2023,,Mallorca,,,,Getafe,,,,Head-to-Head,
30,Sun,4/23/2023,,Real Sociedad,,,,Rayo Vallecano,,,,Head-to-Head,
30,Sun,4/23/2023,,Almería,,,,Athletic Club,,,,Head-to-Head,
30,Sun,4/23/2023,,Espanyol,,,,Cádiz,,,,Head-to-Head,
,,,,,,,,,,,,,
31,Wed,4/26/2023,,Rayo Vallecano,,,,Barcelona,,,,Head-to-Head,
31,Wed,4/26/2023,,Girona,,,,Real Madrid,,,,Head-to-Head,
31,Wed,4/26/2023,,Valencia,,,,Valladolid,,,,Head-to-Head,
31,Wed,4/26/2023,,Cádiz,,,,Osasuna,,,,Head-to-Head,
31,Wed,4/26/2023,,Athletic Club,,,,Sevilla,,,,Head-to-Head,
31,Wed,4/26/2023,,Betis,,,,Real Sociedad,,,,Head-to-Head,
31,Wed,4/26/2023,,Celta Vigo,,,,Elche,,,,Head-to-Head,
31,Wed,4/26/2023,,Villarreal,,,,Espanyol,,,,Head-to-Head,
31,Wed,4/26/2023,,Getafe,,,,Almería,,,,Head-to-Head,
31,Wed,4/26/2023,,Atlético Madrid,,,,Mallorca,,,,Head-to-Head,
,,,,,,,,,,,,,
32,Sun,4/30/2023,,Real Madrid,,,,Almería,,,,Head-to-Head,
32,Sun,4/30/2023,,Osasuna,,,,Real Sociedad,,,,Head-to-Head,
32,Sun,4/30/2023,,Barcelona,,,,Betis,,,,Head-to-Head,
32,Sun,4/30/2023,,Mallorca,,,,Athletic Club,,,,Head-to-Head,
32,Sun,4/30/2023,,Cádiz,,,,Valencia,,,,Head-to-Head,
32,Sun,4/30/2023,,Espanyol,,,,Getafe,,,,Head-to-Head,
32,Sun,4/30/2023,,Valladolid,,,,Atlético Madrid,,,,Head-to-Head,
32,Sun,4/30/2023,,Villarreal,,,,Celta Vigo,,,,Head-to-Head,
32,Sun,4/30/2023,,Elche,,,,Rayo Vallecano,,,,Head-to-Head,
32,Sun,4/30/2023,,Sevilla,,,,Girona,,,,Head-to-Head,
,,,,,,,,,,,,,
33,Wed,5/3/2023,,Getafe,,,,Celta Vigo,,,,Head-to-Head,
33,Wed,5/3/2023,,Real Sociedad,,,,Real Madrid,,,,Head-to-Head,
33,Wed,5/3/2023,,Valencia,,,,Villarreal,,,,Head-to-Head,
33,Wed,5/3/2023,,Almería,,,,Elche,,,,Head-to-Head,
33,Wed,5/3/2023,,Girona,,,,Mallorca,,,,Head-to-Head,
33,Wed,5/3/2023,,Rayo Vallecano,,,,Valladolid,,,,Head-to-Head,
33,Wed,5/3/2023,,Sevilla,,,,Espanyol,,,,Head-to-Head,
33,Wed,5/3/2023,,Barcelona,,,,Osasuna,,,,Head-to-Head,
33,Wed,5/3/2023,,Athletic Club,,,,Betis,,,,Head-to-Head,
33,Wed,5/3/2023,,Atlético Madrid,,,,Cádiz,,,,Head-to-Head,
,,,,,,,,,,,,,
34,Sun,5/14/2023,,Real Sociedad,,,,Girona,,,,Head-to-Head,
34,Sun,5/14/2023,,Celta Vigo,,,,Valencia,,,,Head-to-Head,
34,Sun,5/14/2023,,Espanyol,,,,Barcelona,,,,Head-to-Head,
34,Sun,5/14/2023,,Villarreal,,,,Athletic Club,,,,Head-to-Head,
34,Sun,5/14/2023,,Osasuna,,,,Almería,,,,Head-to-Head,
34,Sun,5/14/2023,,Valladolid,,,,Sevilla,,,,Head-to-Head,
34,Sun,5/14/2023,,Betis,,,,Rayo Vallecano,,,,Head-to-Head,
34,Sun,5/14/2023,,Mallorca,,,,Cádiz,,,,Head-to-Head,
34,Sun,5/14/2023,,Elche,,,,Atlético Madrid,,,,Head-to-Head,
34,Sun,5/14/2023,,Real Madrid,,,,Getafe,,,,Head-to-Head,
,,,,,,,,,,,,,
35,Sun,5/21/2023,,Getafe,,,,Elche,,,,Head-to-Head,
35,Sun,5/21/2023,,Girona,,,,Villarreal,,,,Head-to-Head,
35,Sun,5/21/2023,,Valencia,,,,Real Madrid,,,,Head-to-Head,
35,Sun,5/21/2023,,Rayo Vallecano,,,,Espanyol,,,,Head-to-Head,
35,Sun,5/21/2023,,Cádiz,,,,Valladolid,,,,Head-to-Head,
35,Sun,5/21/2023,,Atlético Madrid,,,,Osasuna,,,,Head-to-Head,
35,Sun,5/21/2023,,Athletic Club,,,,Celta Vigo,,,,Head-to-Head,
35,Sun,5/21/2023,,Barcelona,,,,Real Sociedad,,,,Head-to-Head,
35,Sun,5/21/2023,,Almería,,,,Mallorca,,,,Head-to-Head,
35,Sun,5/21/2023,,Sevilla,,,,Betis,,,,Head-to-Head,
,,,,,,,,,,,,,
36,Wed,5/24/2023,,Espanyol,,,,Atlético Madrid,,,,Head-to-Head,
36,Wed,5/24/2023,,Betis,,,,Getafe,,,,Head-to-Head,
36,Wed,5/24/2023,,Celta Vigo,,,,Girona,,,,Head-to-Head,
36,Wed,5/24/2023,,Real Sociedad,,,,Almería,,,,Head-to-Head,
36,Wed,5/24/2023,,Elche,,,,Sevilla,,,,Head-to-Head,
36,Wed,5/24/2023,,Mallorca,,,,Valencia,,,,Head-to-Head,
36,Wed,5/24/2023,,Valladolid,,,,Barcelona,,,,Head-to-Head,
36,Wed,5/24/2023,,Real Madrid,,,,Rayo Vallecano,,,,Head-to-Head,
36,Wed,5/24/2023,,Osasuna,,,,Athletic Club,,,,Head-to-Head,
36,Wed,5/24/2023,,Villarreal,,,,Cádiz,,,,Head-to-Head,
,,,,,,,,,,,,,
37,Sun,5/28/2023,,Valencia,,,,Espanyol,,,,Head-to-Head,
37,Sun,5/28/2023,,Athletic Club,,,,Elche,,,,Head-to-Head,
37,Sun,5/28/2023,,Girona,,,,Betis,,,,Head-to-Head,
37,Sun,5/28/2023,,Rayo Vallecano,,,,Villarreal,,,,Head-to-Head,
37,Sun,5/28/2023,,Almería,,,,Valladolid,,,,Head-to-Head,
37,Sun,5/28/2023,,Atlético Madrid,,,,Real Sociedad,,,,Head-to-Head,
37,Sun,5/28/2023,,Cádiz,,,,Celta Vigo,,,,Head-to-Head,
37,Sun,5/28/2023,,Barcelona,,,,Mallorca,,,,Head-to-Head,
37,Sun,5/28/2023,,Getafe,,,,Osasuna,,,,Head-to-Head,
37,Sun,5/28/2023,,Sevilla,,,,Real Madrid,,,,Head-to-Head,
,,,,,,,,,,,,,
38,Sun,6/4/2023,,Valladolid,,,,Getafe,,,,Head-to-Head,
38,Sun,6/4/2023,,Villarreal,,,,Atlético Madrid,,,,Head-to-Head,
38,Sun,6/4/2023,,Betis,,,,Valencia,,,,Head-to-Head,
38,Sun,6/4/2023,,Real Sociedad,,,,Sevilla,,,,Head-to-Head,
38,Sun,6/4/2023,,Elche,,,,Cádiz,,,,Head-to-Head,
38,Sun,6/4/2023,,Celta Vigo,,,,Barcelona,,,,Head-to-Head,
38,Sun,6/4/2023,,Espanyol,,,,Almería,,,,Head-to-Head,
38,Sun,6/4/2023,,Real Madrid,,,,Athletic Club,,,,Head-to-Head,
38,Sun,6/4/2023,,Osasuna,,,,Girona,,,,Head-to-Head,
38,Sun,6/4/2023,,Mallorca,,,,Rayo Vallecano,,,,Head-to-Head,
