,Unnamed: 0,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff
263,263,10.2,5.800000000000001,0.7999999999999989,3.3000000000000003,27.0,11.299999999999995,0.8,7.699999999999999,4.6000000000000005,1.1000000000000014,4.8,35.400000000000006,17.39999999999999,0.2000000000000001
264,264,0.0,0.3000000000000007,-0.1999999999999993,-0.3999999999999994,-22.40000000000001,-11.0,0.1999999999999999,5.4,3.3000000000000007,-0.3999999999999986,-0.1000000000000005,15.799999999999995,5.1000000000000085,1.9
265,265,-6.699999999999999,-3.9,-0.5999999999999996,-4.1,-14.599999999999994,-5.400000000000006,0.0999999999999999,-5.800000000000001,-6.1,-2.3000000000000007,-2.2,1.7999999999999972,0.6000000000000085,-1.8
266,266,-2.700000000000001,-0.5999999999999996,1.8000000000000007,-1.2999999999999998,-12.200000000000005,-5.099999999999994,-0.7,-3.7,-1.5,0.5999999999999996,0.4000000000000003,-10.599999999999994,-5.799999999999997,-0.1
267,267,-2.4000000000000004,-2.0,0.7999999999999989,1.7000000000000002,8.0,4.099999999999994,0.1999999999999999,4.6,2.4000000000000004,1.8000000000000007,0.3999999999999994,15.799999999999995,8.100000000000009,0.3
268,268,-1.8000000000000007,0.7999999999999998,3.0,-0.5999999999999996,-13.799999999999995,-6.5,-0.7,8.899999999999999,5.699999999999999,-1.0,4.1,36.6,13.900000000000006,2.0
269,269,4.0,2.4000000000000004,-0.0999999999999996,0.9999999999999996,-2.200000000000003,-0.9000000000000057,0.7999999999999999,-3.1999999999999997,-1.6000000000000003,-1.5,-1.0999999999999996,-13.599999999999994,-5.200000000000003,-0.8
270,270,-2.8000000000000007,0.4000000000000003,2.4000000000000004,-1.5999999999999996,-17.599999999999994,-8.299999999999997,-0.8,-4.699999999999999,-2.5,0.7000000000000011,-0.4000000000000003,1.4000000000000057,-0.2000000000000028,0.3999999999999999
271,271,-5.5,-2.9000000000000004,0.1000000000000014,-4.300000000000001,-11.200000000000005,-3.200000000000003,0.0,-4.399999999999999,-3.299999999999999,1.2000000000000002,-0.8999999999999995,-9.0,-4.299999999999997,-0.8999999999999999
272,272,3.1,1.8999999999999997,-1.0,1.0,0.4000000000000057,0.4000000000000057,0.7000000000000001,9.0,5.4,1.1000000000000014,2.8999999999999995,27.200000000000003,11.299999999999995,0.5000000000000002
273,273,-4.6,-3.0,-1.5,-1.5999999999999996,-13.0,-5.400000000000006,-1.1,-2.9000000000000004,-2.200000000000001,1.299999999999999,0.6000000000000005,3.5999999999999943,2.5,0.6000000000000001
274,274,-3.799999999999999,-1.3000000000000007,2.6,-1.5999999999999996,-12.200000000000005,-5.200000000000003,-0.5,-4.0,-1.4000000000000004,1.0,-1.5,-22.599999999999994,-10.699999999999989,-1.0
275,275,7.1,3.7,0.9000000000000004,1.7000000000000002,23.599999999999994,11.099999999999994,0.1,4.299999999999999,2.3,0.6000000000000014,0.0,16.0,5.399999999999992,1.6
276,276,-6.199999999999999,-6.000000000000001,-2.5,-2.1,-1.7999999999999972,-1.3000000000000114,-1.7,10.5,6.6000000000000005,-0.9000000000000004,4.5,38.400000000000006,15.0,2.3
277,277,5.9,3.3000000000000007,1.3999999999999986,4.6,31.599999999999994,15.5,0.3,0.7000000000000011,-0.9000000000000004,-1.700000000000001,-0.0999999999999996,-4.400000000000006,-1.0999999999999943,-0.0999999999999998
278,278,1.0999999999999996,0.5999999999999996,-0.9000000000000004,-1.0999999999999996,4.200000000000003,3.4000000000000057,0.2999999999999998,-3.999999999999999,-1.7999999999999998,0.1000000000000014,0.0,-13.599999999999994,-6.700000000000003,-0.2
279,279,-0.3000000000000007,-0.2999999999999998,-4.0,-0.5999999999999996,-20.599999999999994,-8.100000000000009,-0.7999999999999999,1.5,1.3999999999999997,-0.8999999999999986,0.5,-20.40000000000001,-10.099999999999994,0.3
280,280,-4.300000000000001,-2.0,0.3000000000000007,-4.0,-9.599999999999994,-3.200000000000003,-0.1,3.8000000000000007,2.8,0.6000000000000014,0.5,15.599999999999994,5.199999999999989,1.7999999999999998
281,281,2.3000000000000007,1.0999999999999996,-1.9000000000000004,-0.7999999999999998,5.200000000000003,4.099999999999994,0.7000000000000001,-2.799999999999999,-2.3000000000000007,-1.799999999999999,-1.0,-10.400000000000006,-4.200000000000003,-1.2000000000000002
282,282,-0.9000000000000004,-0.5999999999999996,-4.0,-0.7000000000000002,-22.0,-9.200000000000005,-0.8,11.400000000000002,7.499999999999999,-0.7999999999999998,5.1,39.8,16.200000000000003,2.5
283,283,-3.4000000000000004,-2.6,1.700000000000001,0.2000000000000001,1.2000000000000028,1.5,0.7,-4.0,-1.7000000000000002,2.799999999999999,-2.4,-7.200000000000003,-3.0,-0.7
284,284,-1.700000000000001,-2.2,-1.3000000000000007,-0.6999999999999997,-10.200000000000005,-3.6000000000000085,-0.3,0.8000000000000007,0.5,-0.3000000000000007,0.3000000000000007,-14.599999999999994,-7.099999999999994,0.0999999999999998
285,285,-5.5,-3.6999999999999993,1.299999999999999,-0.9000000000000004,-13.0,-5.599999999999994,-0.7,8.200000000000001,5.5,0.8000000000000007,1.9,24.8,10.900000000000006,0.7000000000000002
286,286,2.4000000000000004,1.2000000000000002,-0.5999999999999996,0.8999999999999999,1.0,0.2999999999999971,0.4,-3.9,-1.0999999999999996,0.5,0.0,-19.0,-9.299999999999995,-0.3999999999999999
287,287,0.2999999999999989,0.4000000000000003,0.5,0.2999999999999998,-9.200000000000005,-4.799999999999997,0.0,-2.299999999999999,-0.8000000000000007,0.3999999999999986,-0.2999999999999998,2.0,-0.9000000000000057,1.0
288,288,-1.5,-1.0,-3.799999999999999,-1.2000000000000002,-22.8,-9.599999999999994,-0.6000000000000001,-3.9,-1.0999999999999996,0.6999999999999993,0.2000000000000001,-16.200000000000003,-8.5,-0.7000000000000001
289,289,6.5,4.799999999999999,1.5,1.3000000000000005,22.40000000000001,10.0,0.5,8.5,5.700000000000001,0.9000000000000004,5.0,27.200000000000003,13.5,0.7999999999999998
290,290,-5.100000000000001,-3.0,0.0,-3.9,-11.200000000000005,-5.0,-0.2,6.5,3.1999999999999997,0.0,1.0,21.200000000000003,9.899999999999991,-0.1
291,291,3.5,2.6999999999999997,0.1999999999999993,1.5,22.8,8.5,1.6999999999999995,-3.1999999999999997,-2.3000000000000007,-1.0999999999999996,-0.6000000000000005,-13.400000000000006,-6.5,-1.2000000000000002
292,292,-2.5,-3.0,-2.0,-1.0999999999999996,-14.200000000000005,-5.299999999999997,-0.1999999999999999,-4.799999999999999,-3.4000000000000004,0.5,-0.5999999999999996,-14.0,-6.6000000000000085,-0.8999999999999999
293,293,-3.4000000000000004,-2.1,3.0,0.2000000000000001,0.4000000000000057,1.5,0.5999999999999999,3.5,2.1,-2.1,-0.9000000000000004,11.799999999999995,8.0,0.7000000000000001
294,294,2.200000000000001,0.8000000000000007,-0.9000000000000004,0.0,1.4000000000000057,1.0,0.6,13.6,9.3,-0.5,5.6,39.0,16.39999999999999,2.9
295,295,-3.8000000000000007,-2.999999999999999,-0.0999999999999996,-1.4999999999999996,-11.200000000000005,-5.199999999999989,-0.7000000000000001,3.6,2.1999999999999997,0.5,2.2,25.599999999999994,10.200000000000005,1.4999999999999998
296,296,2.6999999999999997,1.3000000000000007,-2.9000000000000004,-0.5999999999999996,13.200000000000005,8.5,0.1,-3.1000000000000014,-1.9000000000000004,0.3000000000000007,-4.8,-10.400000000000006,-5.200000000000003,0.1
297,297,-3.0,-2.0,-1.6999999999999993,-0.5,-17.0,-8.400000000000006,-1.2,-0.8000000000000007,0.0,1.3000000000000007,-0.6000000000000005,2.799999999999997,1.0,0.1
298,298,9.500000000000002,6.6,0.7999999999999989,5.5,25.599999999999994,12.200000000000005,1.0,-3.299999999999999,-1.0999999999999996,0.6999999999999993,0.2000000000000001,2.4000000000000057,-1.4000000000000057,1.2
299,299,12.2,8.4,-0.4000000000000003,5.6,38.0,15.800000000000011,2.6,5.700000000000001,3.499999999999999,0.1000000000000014,1.5999999999999996,21.0,9.799999999999995,0.1
300,300,-3.6999999999999993,-2.000000000000001,3.3000000000000007,0.0,2.200000000000003,1.7999999999999972,0.9,-3.700000000000001,-3.3999999999999995,-1.8000000000000007,-0.2999999999999998,-14.200000000000005,-5.599999999999994,-0.8
301,301,1.5000000000000009,0.3000000000000007,-1.0,-0.4000000000000003,-3.4000000000000057,-0.5,0.2,1.3000000000000007,0.8999999999999995,0.5999999999999996,0.2999999999999998,-10.0,-4.6000000000000085,0.1
302,302,-3.9,-0.7999999999999998,2.4000000000000004,-0.2999999999999998,-20.599999999999994,-11.599999999999994,-0.2999999999999999,-4.800000000000001,-1.799999999999999,-0.0999999999999996,-0.4000000000000003,-0.4000000000000057,-2.200000000000003,0.7999999999999998
303,303,9.400000000000002,6.1,1.0,5.3,24.0,11.600000000000009,0.7999999999999998,0.5,-0.2999999999999998,-3.1999999999999997,-0.2999999999999998,-16.400000000000006,-6.1000000000000085,-0.0999999999999999
304,304,5.199999999999999,3.6000000000000005,0.9000000000000004,0.2999999999999998,23.40000000000001,10.399999999999991,0.1,-1.4000000000000004,-0.7999999999999989,-1.4000000000000004,0.2000000000000001,-13.799999999999995,-7.200000000000003,-0.8999999999999999
305,305,-2.5,-2.1999999999999997,-0.1999999999999993,-1.1,-7.400000000000006,-3.5,-0.7999999999999998,-0.9000000000000004,-0.2000000000000001,0.6999999999999993,-0.5999999999999996,3.5999999999999943,1.5999999999999943,0.0999999999999998
306,306,4.6,3.1000000000000005,-0.0999999999999996,1.7999999999999998,13.400000000000006,6.6000000000000085,0.3999999999999999,2.3000000000000007,2.1000000000000005,0.6999999999999993,0.6000000000000005,-9.799999999999995,-4.399999999999992,0.7
307,307,1.4000000000000004,0.6999999999999993,-0.0999999999999996,1.1,21.40000000000001,9.099999999999994,1.2999999999999998,-2.5,-1.0999999999999996,3.4000000000000004,0.0999999999999996,2.5999999999999943,1.7000000000000028,0.7
308,308,-5.299999999999999,-4.3,-2.6,-0.6000000000000005,-17.599999999999994,-6.700000000000003,-0.8,-2.5,-1.7000000000000002,0.3000000000000007,-3.6,-10.599999999999994,-5.899999999999992,-0.1
309,309,5.799999999999999,4.300000000000001,1.299999999999999,0.5,23.40000000000001,10.5,0.6000000000000001,2.5,1.0999999999999996,-0.5,-0.3999999999999994,13.799999999999995,8.399999999999991,0.3999999999999999
310,310,-3.6,-2.1,-1.700000000000001,-0.9000000000000004,-19.599999999999994,-9.199999999999989,-1.2,-2.1,-2.0,-0.2999999999999989,-0.2999999999999998,-3.4000000000000057,-2.6000000000000085,-0.7
311,311,9.3,5.9,1.4000000000000004,5.8,27.599999999999994,13.099999999999994,0.7000000000000002,-0.5,0.0,0.3000000000000007,-1.2999999999999998,5.200000000000003,2.700000000000003,0.2000000000000001
312,312,3.1999999999999997,2.0,0.5,2.0,14.200000000000005,6.900000000000006,0.1999999999999999,0.8000000000000007,-0.1000000000000005,-3.3000000000000007,-0.9000000000000004,-22.200000000000003,-9.099999999999994,0.5
313,313,-5.0,-2.000000000000001,-0.9000000000000004,-0.7000000000000002,2.4000000000000057,-1.4000000000000057,0.5,14.3,9.9,1.1000000000000014,5.700000000000001,39.400000000000006,16.69999999999999,2.0
314,314,-0.7000000000000011,-0.9000000000000004,0.5,0.8000000000000003,16.400000000000006,7.599999999999994,0.5,-5.300000000000001,-4.6,-2.9000000000000004,-0.6999999999999997,-18.0,-6.5,-0.8999999999999999
315,315,4.0,3.3000000000000007,0.4000000000000003,0.5,-9.400000000000006,-4.400000000000006,0.8999999999999999,-1.0,0.2000000000000001,3.0,-0.1999999999999993,1.5999999999999943,0.5,1.4
316,316,-5.0,-2.1,-1.9000000000000004,-0.9000000000000004,1.2000000000000028,-1.5,0.1999999999999999,2.5,1.5,-0.5,1.8999999999999997,13.799999999999995,6.299999999999997,-0.1999999999999999
317,317,-2.1,-1.299999999999999,1.299999999999999,-2.7,-9.0,-6.5,-0.4,-1.3000000000000007,-0.5,3.5,-0.5,1.5999999999999943,0.6000000000000085,1.2999999999999998
318,318,10.7,7.1000000000000005,-0.1999999999999993,5.9,25.0,12.099999999999994,0.5,-4.3,-1.5999999999999996,2.0,-0.5,-22.40000000000001,-10.899999999999991,-0.6000000000000001
319,319,0.1999999999999993,-0.0999999999999996,1.6999999999999993,1.0,15.200000000000005,7.700000000000003,0.5,4.299999999999999,3.9,1.8000000000000007,0.7000000000000002,19.8,9.799999999999995,0.3000000000000002
320,320,-1.5,-0.7999999999999998,0.5,-1.7000000000000002,3.799999999999997,1.9000000000000057,0.3,4.5,2.3999999999999995,-0.5999999999999996,0.3000000000000007,18.200000000000003,9.800000000000011,0.3
321,321,12.7,8.399999999999999,1.5,4.6,36.2,15.099999999999994,2.2,3.6000000000000014,3.1,0.0999999999999996,1.1000000000000003,-8.200000000000003,-3.9000000000000057,0.8999999999999999
322,322,0.0999999999999996,-1.9000000000000004,0.2999999999999989,-0.2000000000000001,-4.200000000000003,-1.1000000000000083,0.0,-6.799999999999999,-5.000000000000001,-3.0,-1.6000000000000003,-22.200000000000003,-8.5,-1.2000000000000002
323,323,-0.5999999999999996,-1.1999999999999993,-2.1,0.0999999999999996,-16.400000000000006,-7.0,0.7999999999999999,4.6,2.4000000000000004,-0.7000000000000011,0.0,16.799999999999997,9.200000000000005,0.5
324,324,-0.2999999999999989,-1.0,1.5,-2.1000000000000005,-10.799999999999995,-7.700000000000003,-0.5999999999999999,3.4000000000000004,3.3999999999999995,1.6999999999999993,0.2000000000000001,18.0,9.200000000000005,0.1999999999999999
325,325,10.4,6.5,-1.8000000000000007,5.9,26.200000000000003,12.600000000000009,0.3999999999999999,1.3999999999999986,1.8999999999999997,0.8999999999999986,-0.3999999999999994,-12.799999999999995,-5.799999999999997,1.0
326,326,-4.199999999999999,-1.4000000000000004,-1.0999999999999996,-1.2000000000000002,5.0,0.3000000000000113,0.0999999999999998,0.5,-0.3999999999999994,1.3999999999999986,1.1,11.599999999999994,6.400000000000006,0.1999999999999999
327,327,-6.200000000000001,-3.9,-2.5,-0.7999999999999998,-20.0,-7.200000000000003,-0.7,-1.5999999999999996,-0.7999999999999998,0.5999999999999996,-1.4000000000000004,5.200000000000003,2.5,0.0999999999999998
328,328,-4.799999999999999,-2.1000000000000005,2.8999999999999986,-1.3999999999999997,-23.40000000000001,-11.200000000000005,-0.8,11.8,7.5,0.1999999999999993,4.699999999999999,35.400000000000006,15.0,1.7000000000000002
329,329,0.4000000000000003,-0.2000000000000001,0.9000000000000004,0.6000000000000001,2.200000000000003,-0.5999999999999943,-0.5999999999999999,-1.8000000000000007,0.0999999999999996,3.0,-0.7999999999999998,1.2000000000000028,0.0999999999999943,1.4
330,330,-4.699999999999999,-2.1999999999999997,-0.7000000000000011,-1.4000000000000004,-23.40000000000001,-10.400000000000006,-0.7000000000000001,1.299999999999999,-1.2999999999999998,0.1999999999999993,0.2000000000000001,-3.0,-0.8999999999999915,0.0999999999999998
331,331,-4.1,-1.4000000000000004,-0.5999999999999996,-1.4000000000000004,1.7999999999999972,-0.5,0.2999999999999998,0.0999999999999996,0.1000000000000014,-2.6999999999999997,0.6999999999999993,-14.200000000000005,-5.699999999999989,0.5
332,332,2.4000000000000004,1.5,0.4000000000000003,1.1999999999999995,7.799999999999997,1.2999999999999972,-0.2000000000000001,0.5,-0.5,1.3000000000000007,-1.7000000000000002,-9.599999999999994,-6.199999999999989,-0.9000000000000001
333,333,3.700000000000001,3.9,2.4000000000000004,0.0999999999999996,15.599999999999994,8.0,0.8000000000000003,-5.500000000000001,-2.8000000000000007,3.5,-1.5,-21.200000000000003,-9.599999999999994,-1.2000000000000002
334,334,0.6999999999999993,0.0,1.5,1.6000000000000003,12.799999999999995,6.599999999999994,0.1,-0.4000000000000003,-0.0999999999999996,0.6999999999999993,-1.2000000000000002,8.799999999999997,4.199999999999989,0.3
335,335,0.9000000000000004,-1.5,1.0999999999999996,0.0,-5.0,-1.9000000000000057,0.0,1.3000000000000007,1.0,-1.799999999999999,1.1000000000000003,5.400000000000006,2.300000000000012,0.5
336,336,9.2,5.6,-2.1999999999999997,5.3,26.599999999999994,11.699999999999989,0.5,10.8,6.6,-0.1999999999999993,4.5,34.2,14.5,1.3000000000000005
337,337,-5.699999999999999,-3.1,-1.799999999999999,-0.8999999999999999,-23.200000000000003,-9.099999999999994,-0.5,3.5,1.0999999999999996,-0.2999999999999989,-1.2000000000000002,15.0,8.400000000000006,0.6000000000000001
338,338,5.0,2.8,0.5999999999999996,2.0,12.799999999999995,4.1000000000000085,-0.1999999999999999,-0.3000000000000007,0.5,-2.3000000000000007,1.2000000000000002,-15.0,-5.799999999999997,0.8
339,339,-0.5,-1.1000000000000003,0.5,-1.4000000000000004,-10.400000000000006,-6.1000000000000085,-0.9,-4.300000000000001,-2.1999999999999997,-1.6999999999999993,-0.9000000000000004,-24.40000000000001,-10.600000000000009,-0.1999999999999999
340,340,0.5,0.5,-1.5999999999999996,1.0,4.400000000000006,1.8999999999999917,0.4000000000000001,7.4,4.300000000000001,-2.6,4.300000000000001,21.8,9.099999999999994,0.6000000000000001
341,341,-8.2,-4.5,-1.1999999999999993,-1.4,-25.599999999999994,-9.900000000000006,-0.5,3.1,2.8,1.4000000000000004,-0.7000000000000002,16.200000000000003,8.5,1.0
342,342,-5.9,-2.6999999999999997,4.6,-1.0,-24.40000000000001,-10.900000000000006,-1.3,0.8000000000000007,1.6999999999999993,1.1999999999999993,-1.0,-14.599999999999994,-5.599999999999994,0.4000000000000001
343,343,0.4000000000000003,1.4000000000000004,1.3999999999999986,-1.2000000000000002,4.599999999999994,1.5999999999999943,1.2999999999999998,11.1,7.2,0.5999999999999996,4.6000000000000005,30.599999999999994,12.400000000000006,1.2000000000000002
344,344,3.5,1.2999999999999998,0.1999999999999993,-1.3999999999999997,13.599999999999994,7.0,0.8,0.1999999999999993,-2.0,0.9000000000000004,-0.8000000000000007,-5.599999999999994,-2.700000000000003,-0.1
345,345,1.0999999999999996,-1.5,1.3999999999999986,-0.7999999999999998,-7.200000000000003,-3.4000000000000057,-0.2999999999999999,-3.6999999999999993,-1.5,-1.9000000000000004,-1.1000000000000003,0.4000000000000057,-0.2000000000000028,0.0
346,346,4.0,2.3999999999999995,2.1,1.0,7.400000000000006,2.799999999999997,-0.1,8.7,5.6,-1.4000000000000004,4.4,23.0,9.899999999999991,0.7
347,347,3.6999999999999993,3.1999999999999997,1.1999999999999993,-0.4000000000000003,20.599999999999994,10.099999999999994,1.4,0.2999999999999989,0.7000000000000011,0.3000000000000007,-1.3000000000000007,5.400000000000006,1.6999999999999886,1.2000000000000002
348,348,-8.600000000000001,-4.8,-1.5,-1.0,-25.599999999999994,-10.5,-0.7,-3.4000000000000004,-1.5999999999999996,-2.5,-0.3000000000000007,-23.0,-9.700000000000005,-0.0999999999999998
349,349,-2.6999999999999997,-2.1,0.1999999999999993,-1.9000000000000004,-12.799999999999995,-7.600000000000008,-1.0,10.499999999999998,7.1,1.5,4.8,28.599999999999994,11.600000000000009,0.5999999999999999
350,350,1.6999999999999993,-0.0999999999999996,0.1999999999999993,-1.0999999999999996,13.0,6.5,0.6000000000000001,1.5999999999999996,0.2000000000000001,1.0999999999999996,1.4999999999999996,10.799999999999995,5.200000000000003,0.2000000000000001
351,351,0.4000000000000003,0.5999999999999996,-3.0,2.2,-10.200000000000005,-4.299999999999997,0.6000000000000001,1.6999999999999993,2.5,1.200000000000001,-0.6999999999999993,-13.0,-4.700000000000003,0.5
352,352,1.0999999999999996,0.6000000000000014,-4.0,1.8999999999999997,-4.599999999999994,-1.0999999999999943,0.5,-7.300000000000001,-4.299999999999999,-2.0,-1.2000000000000002,-22.0,-8.899999999999991,-0.3
353,353,4.4,3.0,1.6999999999999993,1.0,6.0,2.4000000000000057,-0.2000000000000001,0.4000000000000003,-0.7999999999999998,0.9000000000000004,-2.3000000000000003,8.599999999999994,4.0,0.2999999999999998
354,354,-3.6,-3.200000000000001,-0.5999999999999996,-2.0000000000000004,-17.200000000000003,-9.099999999999994,-1.4,-1.4000000000000004,-0.8000000000000007,-2.1999999999999997,0.5,2.799999999999997,1.1999999999999886,0.1999999999999999
355,355,3.899999999999999,3.299999999999999,2.9000000000000004,-0.4000000000000003,20.200000000000003,9.599999999999994,1.2000000000000002,1.6000000000000014,1.6000000000000014,0.0,0.5999999999999996,20.40000000000001,7.599999999999994,-0.1999999999999999
356,356,1.5,-1.0,0.8000000000000007,-1.1999999999999993,-6.0,-2.5999999999999943,0.0,7.100000000000001,4.6,-0.4000000000000003,4.1,20.200000000000003,7.799999999999997,0.5000000000000002
357,357,0.1999999999999993,-0.9999999999999992,2.1999999999999997,-0.7000000000000002,2.5999999999999943,1.9000000000000057,-0.7999999999999998,8.899999999999999,5.8,2.0,4.1,27.40000000000001,11.099999999999994,0.5999999999999999
358,358,-5.6,-2.6000000000000005,4.699999999999999,-1.7000000000000002,-19.599999999999994,-8.399999999999991,-1.2000000000000002,-2.6000000000000014,-1.4999999999999991,-3.1999999999999997,-0.5,3.4000000000000057,1.0999999999999943,0.5
359,359,0.0999999999999996,0.5,-1.0,-0.7999999999999998,2.799999999999997,0.7000000000000028,1.2000000000000002,-2.9000000000000004,-0.8999999999999995,-1.5999999999999996,-0.2999999999999998,1.5999999999999943,0.2999999999999971,-0.1999999999999999
360,360,-4.199999999999999,-2.0,-2.4000000000000004,-0.4000000000000003,-21.0,-8.700000000000003,-0.3,-5.4,-4.7,-1.0999999999999996,-2.1999999999999997,-17.0,-6.200000000000003,-1.1
361,361,1.0,2.5,2.1999999999999997,-0.3999999999999994,-18.599999999999994,-7.900000000000006,0.5999999999999999,2.799999999999999,0.8999999999999995,1.0999999999999996,1.9000000000000004,10.0,5.200000000000003,0.0999999999999998
362,362,-3.1999999999999997,-1.4000000000000004,-2.0,0.2000000000000001,4.599999999999994,2.0999999999999943,-0.7,-3.9,-3.1999999999999997,-1.0999999999999996,-1.5,-16.400000000000006,-7.800000000000011,-1.3
363,363,0.1999999999999993,0.4000000000000003,-1.4000000000000004,-1.5999999999999996,-1.4000000000000057,-1.3000000000000114,1.4999999999999998,-2.9000000000000004,-1.0999999999999996,-2.1,-0.5999999999999996,-16.599999999999994,-5.899999999999992,0.0
364,364,-1.5,-0.6999999999999993,-1.1000000000000014,0.3000000000000007,4.799999999999997,1.7000000000000028,0.0999999999999998,5.699999999999999,4.7,2.700000000000001,0.0999999999999996,19.599999999999994,9.099999999999994,1.2000000000000002
365,365,5.699999999999999,3.3999999999999995,-1.299999999999999,3.0,22.599999999999994,8.400000000000006,0.8000000000000003,0.0,-1.1999999999999993,2.1,-1.1999999999999995,-0.2000000000000028,0.9000000000000057,-0.7
366,366,1.3999999999999986,2.9000000000000004,1.5,-0.3999999999999994,-22.40000000000001,-9.200000000000005,0.6000000000000001,1.6999999999999993,1.5,0.0,1.1000000000000003,21.0,8.0,-0.3
367,367,4.3,3.4000000000000004,2.1999999999999997,1.0,5.0,2.1999999999999886,-0.1,-2.3000000000000007,-1.6999999999999993,-3.6,-0.7999999999999998,4.599999999999994,2.0,0.3
368,368,8.2,5.4,2.0,3.3,27.40000000000001,10.599999999999994,0.5999999999999999,2.200000000000001,0.2000000000000001,1.4000000000000004,1.7000000000000002,9.599999999999994,4.200000000000003,0.1999999999999999
369,369,-5.700000000000001,-4.6,-2.0,-2.1000000000000005,-14.200000000000005,-5.400000000000006,-1.2,-8.0,-4.6,-0.5,-1.1,-22.200000000000003,-9.399999999999991,-0.7
370,370,-0.1999999999999993,-1.3999999999999997,1.1999999999999993,-2.0,5.0,1.6000000000000083,0.5,-6.300000000000001,-3.3,4.8,-2.4000000000000004,-24.8,-10.400000000000006,-1.1
371,371,3.5,2.3,-4.800000000000001,3.3,1.0,1.6000000000000083,0.9000000000000001,1.0999999999999996,-1.0,2.0,-0.2999999999999998,-7.0,-3.0,-0.6
372,372,-1.5999999999999996,-0.5999999999999996,-2.4000000000000004,0.9000000000000004,5.0,2.799999999999997,-0.8999999999999999,0.5999999999999996,-0.7999999999999998,0.8000000000000007,-1.7000000000000002,8.0,2.799999999999997,1.1
373,373,-5.0,-3.8000000000000007,-0.6999999999999993,-1.2999999999999998,-15.799999999999995,-7.200000000000003,-1.0,1.8000000000000007,1.3000000000000007,-5.6,3.0,-3.4000000000000057,-1.1000000000000083,0.9000000000000001
374,374,-0.5999999999999996,-1.1999999999999993,2.1000000000000014,-1.1000000000000003,-5.200000000000003,-1.7000000000000028,-0.6,3.3000000000000007,2.4000000000000004,2.5,1.2000000000000002,3.4000000000000057,1.2000000000000028,-0.7
375,375,1.5,1.1999999999999993,0.5999999999999996,0.8000000000000007,23.8,10.200000000000005,-0.5,-7.4,-3.8000000000000007,-0.9000000000000004,-1.6,-22.40000000000001,-8.899999999999991,-0.3
376,376,-2.700000000000001,-1.4000000000000004,-1.0,-0.6999999999999993,-3.799999999999997,-1.2000000000000028,-0.1,-1.799999999999999,-1.0,-3.6,-1.5,2.0,0.7999999999999972,0.3999999999999999
377,377,2.1000000000000014,0.5,1.700000000000001,1.2000000000000002,3.5999999999999943,1.5,0.4000000000000001,-6.199999999999999,-3.3,5.4,-2.2,-24.0,-9.299999999999995,-1.3
378,378,-2.5,-1.0,-1.3000000000000007,-0.3000000000000007,-12.799999999999995,-3.4000000000000057,-0.2000000000000001,1.299999999999999,2.9000000000000004,1.0999999999999996,-0.0999999999999996,-22.8,-10.400000000000006,0.7999999999999998
379,379,1.799999999999999,-0.6000000000000005,3.0,-0.4000000000000003,-3.799999999999997,-2.200000000000003,-0.5,6.9,4.9,2.4000000000000004,1.0999999999999996,26.40000000000001,11.299999999999995,1.3000000000000005
380,380,0.6000000000000014,0.2999999999999998,-2.0,-1.2000000000000002,0.5999999999999943,-0.7999999999999972,1.2,4.799999999999999,2.9000000000000004,-1.3000000000000007,2.1000000000000005,25.200000000000003,9.900000000000006,0.6000000000000001
381,381,7.6,5.1000000000000005,1.0999999999999996,3.0,25.0,9.899999999999991,0.3999999999999999,-4.5,-4.000000000000001,-1.9000000000000004,-1.2000000000000002,-9.0,-4.199999999999989,-1.0
382,382,-6.200000000000001,-3.3000000000000007,4.9,-1.6999999999999993,-23.200000000000003,-9.299999999999995,-1.3,2.1999999999999997,1.6000000000000003,1.9000000000000004,1.2999999999999998,3.5999999999999943,0.9000000000000057,-0.6
383,383,2.3000000000000007,0.4000000000000003,2.6,-0.7000000000000002,-7.599999999999994,-3.9000000000000057,0.0,-7.6,-5.5,-0.3000000000000007,-2.8,-18.200000000000003,-8.5,-0.9
384,384,5.6,4.4,1.5999999999999996,0.6000000000000005,22.40000000000001,9.799999999999995,1.2,0.9000000000000004,1.6999999999999993,1.0999999999999996,0.3000000000000007,-20.0,-8.5,0.4000000000000001
385,385,4.0,2.999999999999999,-1.799999999999999,2.0000000000000004,27.200000000000003,11.400000000000006,0.5,-2.3999999999999986,-0.6000000000000005,-1.0,-0.5999999999999996,-11.400000000000006,-3.700000000000003,-0.1
386,386,-3.200000000000001,-1.200000000000001,-1.200000000000001,-0.3999999999999994,-7.400000000000006,-2.6999999999999886,0.0,-0.3000000000000007,0.2999999999999998,-2.0,0.7999999999999998,5.200000000000003,3.0999999999999943,-0.7
387,387,3.4000000000000004,1.0,1.0,1.5000000000000004,6.200000000000003,2.700000000000003,0.4000000000000001,2.8000000000000007,2.200000000000001,1.6999999999999993,0.9000000000000004,24.599999999999994,10.799999999999995,-0.3
