Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Round of 32,,Thu,2/15/2018,22:00 (19:00),FC Astana kz,0.6,1–3,2.5,pt Sporting CP,"29,737",Astana Arena (Neutral Site),Ruddy Buquet,Match Report,Leg 1 of 2
Round of 32,,Thu,2/15/2018,22:05 (23:05),FCSB ro,0.7,1–0,2.1,it Lazio,"33,455",Arena Naţională (Neutral Site),Deniz Aytekin,Match Report,Leg 1 of 2
Round of 32,,Wed,2/21/2018,20:00,CSKA Moscow ru,1.7,1–0,1,rs Red Star,"18,753",VEB Arena (Neutral Site),Jorge de Sousa,Match Report,Leg 2 of 2; CSKA Moscow won
Round of 32,,Thu,2/22/2018,18:00 (21:00),Sporting CP pt,1.5,3–3,1.4,kz FC Astana,"30,456",Estádio José Alvalade (Neutral Site),Tamás Bognár,Match Report,Leg 2 of 2; Sporting CP won
Round of 32,,Thu,2/22/2018,19:00 (21:00),Viktoria Plzeň cz,2.1,2–0,0.4,rs Partizan,"10,185",Doosan Arena (Neutral Site),Jakob Kehlet,Match Report,Leg 2 of 2; Viktoria Plzeň won
Round of 32,,Thu,2/22/2018,19:00 (21:00),Villarreal es,1.1,0–1,2.3,fr Lyon,"17,028",Estadio de la Cerámica (Neutral Site),Luca Banti,Match Report,Leg 2 of 2; Lyon won
Round of 32,,Thu,2/22/2018,19:00 (21:00),Atlético Madrid es,1.2,1–0,0.4,dk FC Copenhagen,"44,035",Estadio Wanda Metropolitano (Neutral Site),Gediminas Mažeika,Match Report,Leg 2 of 2; Atlético Madrid won
Round of 32,,Thu,2/22/2018,19:00,Loko Moscow ru,0.8,1–0,0.7,fr Nice,"18,104",RZD Arena (Neutral Site),Pavel Královec,Match Report,Leg 2 of 2; Loko Moscow won
Round of 32,,Thu,2/22/2018,19:00 (21:00),Lazio it,3.2,5–1,1.1,ro FCSB,"27,597",Stadio Olimpico (Neutral Site),Slavko Vinčić,Match Report,Leg 2 of 2; Lazio won
Round of 32,,Thu,2/22/2018,19:00 (21:00),RB Leipzig de,0.3,0–2,1.8,it Napoli,"36,163",Red Bull Arena (Neutral Site),Anthony Taylor,Match Report,Leg 2 of 2; RB Leipzig won
Round of 32,,Thu,2/22/2018,20:00 (21:00),Dynamo Kyiv ua,1.4,0–0,1.5,gr AEK Athens,"27,024",NSK Olimpijs'kyj (Neutral Site),Matej Jug,Match Report,Leg 2 of 2; Dynamo Kyiv won
Round of 32,,Thu,2/22/2018,20:05 (23:05),Braga pt,1.5,1–0,1.3,fr Marseille,"9,016",Estádio Municipal de Bragança (Neutral Site),Svein Oddvar Moen,Match Report,Leg 2 of 2; Marseille won
Round of 32,,Thu,2/22/2018,20:05 (23:05),Arsenal eng,1.4,1–2,0.7,se Östersund,"58,405",Arsenal Stadium (Neutral Site),Ivan Kružliak,Match Report,Leg 2 of 2; Arsenal won
Round of 32,,Thu,2/22/2018,21:00,Zenit ru,1.6,3–0,0.4,sct Celtic,"50,492",Stadion Petrovskij (Neutral Site),Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Zenit won
Round of 32,,Thu,2/22/2018,21:05 (23:05),RB Salzburg at,2,2–1,0.6,es Real Sociedad,"13,912",Red Bull Arena (Neutral Site),Sergey Karasev,Match Report,Leg 2 of 2; RB Salzburg won
Round of 32,,Thu,2/22/2018,21:05 (23:05),Atalanta it,1.8,1–1,1,de Dortmund,"17,492",Stadio Città del Tricolore (Neutral Site),Jesús Gil,Match Report,Leg 2 of 2; Dortmund won
Round of 32,,Thu,2/22/2018,21:05 (23:05),Athletic Club es,0.5,1–2,0.6,ru Spartak Moscow,"36,873",San Mamés (Neutral Site),Tobias Stieler,Match Report,Leg 2 of 2; Athletic Club won
Round of 32,,Thu,2/22/2018,21:05 (23:05),Milan it,1.7,1–0,0.6,bg Ludogorets,"17,453",Stadio Giuseppe Meazza (Neutral Site),Alberto Undiano,Match Report,Leg 2 of 2; Milan won
Round of 16,,Thu,3/8/2018,19:00 (21:00),Dortmund de,1.5,1–2,1.9,at RB Salzburg,"53,700",Signal Iduna Park,Slavko Vinčić,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,19:00 (21:00),Atlético Madrid es,1.3,3–0,0.2,ru Loko Moscow,"40,767",Estadio Wanda Metropolitano,Jakob Kehlet,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,19:00 (21:00),Milan it,1.3,0–2,1.4,eng Arsenal,"72,821",Stadio Giuseppe Meazza,Clément Turpin,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,20:05 (23:05),Sporting CP pt,3.2,2–0,0.5,cz Viktoria Plzeň,"26,090",Estádio José Alvalade,Aliaksei Kulbakov,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,21:00,CSKA Moscow ru,0.6,0–1,1,fr Lyon,"13,990",VEB Arena,Antonio Matéu Lahoz,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,21:05 (23:05),RB Leipzig de,2,2–1,0.5,ru Zenit,"19,877",Red Bull Arena,Ovidiu Hațegan,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,21:05 (23:05),Marseille fr,2.6,3–1,1,es Athletic Club,"37,657",Orange Vélodrome,Jorge de Sousa,Match Report,Leg 1 of 2
Round of 16,,Thu,3/8/2018,21:05 (23:05),Lazio it,1.1,2–2,1.6,ua Dynamo Kyiv,"21,562",Stadio Olimpico,Ivan Kružliak,Match Report,Leg 1 of 2
Round of 16,,Thu,3/15/2018,19:00,Loko Moscow ru,0.5,1–5,1.7,es Atlético Madrid,"22,041",RZD Arena,Artur Soares Dias,Match Report,Leg 2 of 2; Atlético Madrid won
Round of 16,,Thu,3/15/2018,19:00 (21:00),Viktoria Plzeň cz,1.5,2–1,3,pt Sporting CP,"9,370",Doosan Arena,Tobias Stieler,Match Report,Leg 2 of 2; Sporting CP won
Round of 16,,Thu,3/15/2018,19:00 (21:00),Athletic Club es,1.7,1–2,1.5,fr Marseille,"40,580",Estadio San Mamés,Anthony Taylor,Match Report,Leg 2 of 2; Marseille won
Round of 16,,Thu,3/15/2018,20:00 (21:00),Dynamo Kyiv ua,0.4,0–2,3.4,it Lazio,"52,639",NSK Olimpijs'kyj,Jesús Gil,Match Report,Leg 2 of 2; Lazio won
Round of 16,,Thu,3/15/2018,20:05 (23:05),Arsenal eng,2.6,3–1,1.1,it Milan,"58,973",Emirates Stadium,Jonas Eriksson,Match Report,Leg 2 of 2; Arsenal won
Round of 16,,Thu,3/15/2018,21:00,Zenit ru,0.9,1–1,2.2,de RB Leipzig,"44,092",Krestovsky Stadium,Daniele Orsato,Match Report,Leg 2 of 2; RB Leipzig won
Round of 16,,Thu,3/15/2018,21:05 (23:05),Lyon fr,1.8,2–3,1.7,ru CSKA Moscow,"38,622",Groupama Stadium,Bobby Madden,Match Report,Leg 2 of 2; CSKA Moscow won
Round of 16,,Thu,3/15/2018,21:05 (23:05),RB Salzburg at,1.5,0–0,1.1,de Dortmund,"29,520",Red Bull Arena,Benoît Bastien,Match Report,Leg 2 of 2; RB Salzburg won
Quarter-finals,,Thu,4/5/2018,20:05 (22:05),Arsenal eng,3.9,4–1,1,ru CSKA Moscow,"58,285",Emirates Stadium,Pavel Královec,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/5/2018,21:05 (22:05),RB Leipzig de,1.1,1–0,1.1,fr Marseille,"34,043",Red Bull Arena,Alberto Undiano,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/5/2018,21:05 (22:05),Atlético Madrid es,1.5,2–0,1.3,pt Sporting CP,"53,301",Estadio Wanda Metropolitano,Sergey Karasev,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/5/2018,21:05 (22:05),Lazio it,2.5,4–2,1.7,at RB Salzburg,"42,538",Stadio Olimpico,Ovidiu Hațegan,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/12/2018,20:05 (22:05),Sporting CP pt,1.1,1–0,1.3,es Atlético Madrid,"28,437",Estádio José Alvalade,Milorad Mažić,Match Report,Leg 2 of 2; Atlético Madrid won
Quarter-finals,,Thu,4/12/2018,21:05 (22:05),RB Salzburg at,0.8,4–1,1,it Lazio,"29,520",Red Bull Arena,Damir Skomina,Match Report,Leg 2 of 2; RB Salzburg won
Quarter-finals,,Thu,4/12/2018,21:05 (22:05),Marseille fr,3.2,5–2,0.5,de RB Leipzig,"61,882",Orange Vélodrome,Björn Kuipers,Match Report,Leg 2 of 2; Marseille won
Quarter-finals,,Thu,4/12/2018,22:05,CSKA Moscow ru,1.6,2–2,2.1,eng Arsenal,"29,284",VEB Arena,Felix Zwayer,Match Report,Leg 2 of 2; Arsenal won
Semi-finals,,Thu,4/26/2018,20:05 (22:05),Arsenal eng,2.6,1–1,1,es Atlético Madrid,"59,066",Arsenal Stadium,Clément Turpin,Match Report,Leg 1 of 2
Semi-finals,,Thu,4/26/2018,21:05 (22:05),Marseille fr,1.3,2–0,0.7,at RB Salzburg,"62,312",Orange Vélodrome,William Collum,Match Report,Leg 1 of 2
Semi-finals,,Thu,5/3/2018,21:05 (22:05),Atlético Madrid es,1.9,1–0,0.3,eng Arsenal,"64,196",Estadio Wanda Metropolitano,Gianluca Rocchi,Match Report,Leg 2 of 2; Atlético Madrid won
Semi-finals,,Thu,5/3/2018,21:05 (22:05),RB Salzburg at,1,2–1,0.7,fr Marseille,"29,520",Red Bull Arena,Sergey Karasev,Match Report,Leg 2 of 2; Marseille won; Required Extra Time
Final,,Wed,5/16/2018,20:45 (21:45),Marseille fr,0.9,0–3,1.2,es Atlético Madrid,"55,768",Groupama Stadium (Neutral Site),Björn Kuipers,Match Report,
