Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Round of 32,,Thu,2/14/2019,21:00 (23:00),Malmö se,1.1,1–2,2.3,eng Chelsea,"20,312",Malmö Stadion,Aliaksei Kulbakou,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,21:00 (23:00),Club Brugge be,0.9,2–1,0.8,at RB Salzburg,"16,457",Jan Breydelstadion,Georgi Kabakov,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,22:00 (23:00),Shakhtar ua,1.3,2–2,2.1,de Eint Frankfurt,"13,059",Oblasny SportKomplex Metalist,Anthony Taylor,Match Report,Leg 1 of 2
Round of 32,,Wed,2/20/2019,18:00 (20:00),Sevilla es,2.1,2–0,1.9,it Lazio,"34,521",Estadio Ramón Sánchez Pizjuán,Anthony Taylor,Match Report,Leg 2 of 2; Sevilla won
Round of 32,,Thu,2/21/2019,17:55 (20:55),Arsenal eng,2.2,3–0,0.6,by BATE Borisov,"58,812",Emirates Stadium,Alberto Undiano,Match Report,Leg 2 of 2; Arsenal won
Round of 32,,Thu,2/21/2019,18:55 (20:55),Napoli it,3.3,2–0,0.7,ch Zürich,"17,579",Stadio San Paolo,Tasos Sidiropoulos,Match Report,Leg 2 of 2; Napoli won
Round of 32,,Thu,2/21/2019,18:55 (20:55),Eint Frankfurt de,2.4,4–1,0.9,ua Shakhtar,"47,000",Commerzbank-Arena,Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Eint Frankfurt won
Round of 32,,Thu,2/21/2019,18:55 (20:55),Valencia es,2,1–0,1.1,sct Celtic,"36,619",Estadio de Mestalla,Deniz Aytekin,Match Report,Leg 2 of 2; Valencia won
Round of 32,,Thu,2/21/2019,18:55 (20:55),RB Salzburg at,2.6,4–0,1.6,be Club Brugge,"24,717",Red Bull Arena,Daniel Siebert,Match Report,Leg 2 of 2; RB Salzburg won
Round of 32,,Thu,2/21/2019,18:55 (20:55),Dinamo Zagreb hr,1.9,3–0,0.4,cz Viktoria Plzeň,"25,860",Stadion Maksimir,István Kovács,Match Report,Leg 2 of 2; Dinamo Zagreb won
Round of 32,,Thu,2/21/2019,18:55 (20:55),Villarreal es,2,1–1,1,pt Sporting CP,"14,098",Estadio de la Cerámica,Pavel Královec,Match Report,Leg 2 of 2; Villarreal won
Round of 32,,Thu,2/21/2019,20:00 (23:00),Benfica pt,1.6,0–0,0.2,tr Galatasaray,"49,545",Estádio do Sport Lisboa e Benfica,Ovidiu Hațegan,Match Report,Leg 2 of 2; Benfica won
Round of 32,,Thu,2/21/2019,20:00 (23:00),Chelsea eng,1.9,3–0,0.3,se Malmö,"39,813",Stamford Bridge,Orel Grinfeeld,Match Report,Leg 2 of 2; Chelsea won
Round of 32,,Thu,2/21/2019,20:55,Zenit ru,1.6,3–1,0.4,tr Fenerbahçe,"50,448",Gazprom Arena,Michael Oliver,Match Report,Leg 2 of 2; Zenit won
Round of 32,,Thu,2/21/2019,21:00 (23:00),Genk be,0.7,1–4,2.3,cz Slavia Prague,"13,688",Luminus Arena,Bobby Madden,Match Report,Leg 2 of 2; Slavia Prague won
Round of 32,,Thu,2/21/2019,21:00 (23:00),Betis es,1.4,1–3,2.3,fr Rennes,"43,623",Estadio Benito Villamarín,Viktor Kassai,Match Report,Leg 2 of 2; Rennes won
Round of 32,,Thu,2/21/2019,21:00 (23:00),Inter it,2.2,4–0,0.7,at Rapid Wien,"32,158",Stadio Giuseppe Meazza,Artur Dias,Match Report,Leg 2 of 2; Inter won
Round of 32,,Thu,2/21/2019,21:00 (23:00),Leverkusen de,1.1,1–1,1.6,ru Krasnodar,"16,084",BayArena,Gediminas Mažeika,Match Report,Leg 2 of 2; Krasnodar won
Round of 32,,Thu,2/21/2019,22:00 (23:00),Dynamo Kyiv ua,1.4,1–0,1.3,gr Olympiacos,"48,902",NSK Olimpijs'kyj,Ivan Kružliak,Match Report,Leg 2 of 2; Dynamo Kyiv won
Round of 16,,Thu,3/7/2019,18:55 (20:55),Rennes fr,1.6,3–1,0.7,eng Arsenal,"29,100",Roazhon Park,Filip Glova,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,18:55 (20:55),Sevilla es,3.1,2–2,0.4,cz Slavia Prague,"30,698",Estadio Ramón Sánchez Pizjuán,Ruddy Buquet,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,18:55 (20:55),Dinamo Zagreb hr,1.4,1–0,0.6,pt Benfica,"29,704",Stadion Maksimir,Michael Oliver,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,18:55 (20:55),Eint Frankfurt de,1.6,0–0,1.5,it Inter,"48,000",Commerzbank-Arena,William Collum,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,20:00 (23:00),Chelsea eng,3,3–0,0.4,ua Dynamo Kyiv,"37,280",Stamford Bridge,Nejc Kajtazović,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,20:55,Zenit ru,1.8,1–3,1,es Villarreal,"51,826",Gazprom Arena,Paolo Valeri,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,21:00 (23:00),Valencia es,1.7,2–1,1,ru Krasnodar,"36,274",Estadio de Mestalla,Orel Grinfeeld,Match Report,Leg 1 of 2
Round of 16,,Thu,3/7/2019,21:00 (23:00),Napoli it,2.4,3–0,1.6,at RB Salzburg,"32,579",Stadio San Paolo,Aliaksei Kulbakou,Match Report,Leg 1 of 2
Round of 16,,Thu,3/14/2019,18:55 (20:55),RB Salzburg at,2,3–1,1.1,it Napoli,"29,520",Red Bull Arena,Ricardo de Burgos,Match Report,Leg 2 of 2; Napoli won
Round of 16,,Thu,3/14/2019,19:55 (20:55),Dynamo Kyiv ua,0.9,0–5,3.3,eng Chelsea,"64,830",NSK Olimpijs'kyj,Tobias Stieler,Match Report,Leg 2 of 2; Chelsea won
Round of 16,,Thu,3/14/2019,20:00 (23:00),Benfica pt,1.7,3–0,1.2,hr Dinamo Zagreb,"47,808",Estádio do Sport Lisboa e Benfica,Deniz Aytekin,Match Report,Leg 2 of 2; Benfica won; Required Extra Time
Round of 16,,Thu,3/14/2019,20:00 (23:00),Arsenal eng,3.2,3–0,0.5,fr Rennes,"59,453",Arsenal Stadium,Andris Treimanis,Match Report,Leg 2 of 2; Arsenal won
Round of 16,,Thu,3/14/2019,20:55,Krasnodar ru,0.6,1–1,1.7,es Valencia,"35,074",Krasnodar Stadium,Anthony Taylor,Match Report,Leg 2 of 2; Valencia won
Round of 16,,Thu,3/14/2019,21:00 (23:00),Slavia Prague cz,3,4–3,1.8,es Sevilla,"19,020",Sinobo Stadium,Aliaksei Kulbakou,Match Report,Leg 2 of 2; Slavia Prague won; Required Extra Time
Round of 16,,Thu,3/14/2019,21:00 (23:00),Inter it,0.5,0–1,2.2,de Eint Frankfurt,"49,866",Stadio Giuseppe Meazza,Ovidiu Hațegan,Match Report,Leg 2 of 2; Eint Frankfurt won
Round of 16,,Thu,3/14/2019,21:00 (23:00),Villarreal es,1.2,2–1,1.5,ru Zenit,"14,027",Estadio de la Cerámica,Artur Dias,Match Report,Leg 2 of 2; Villarreal won
Quarter-finals,,Thu,4/11/2019,20:00 (22:00),Arsenal eng,2,2–0,0.8,it Napoli,"59,738",Emirates Stadium,Alberto Undiano,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/11/2019,20:00 (22:00),Benfica pt,2,4–2,1.2,de Eint Frankfurt,"54,175",Estádio do Sport Lisboa e Benfica,Anthony Taylor,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/11/2019,21:00 (22:00),Slavia Prague cz,0.6,0–1,0.6,eng Chelsea,"17,484",Sinobo Stadium,Felix Zwayer,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/11/2019,21:00 (22:00),Villarreal es,1.8,1–3,1.8,es Valencia,"17,605",Estadio de la Cerámica,Michael Oliver,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/18/2019,20:00 (22:00),Chelsea eng,2.8,4–3,0.7,cz Slavia Prague,"38,326",Stamford Bridge,Damir Skomina,Match Report,Leg 2 of 2; Chelsea won
Quarter-finals,,Thu,4/18/2019,21:00 (22:00),Eint Frankfurt de,1.1,2–0,0.5,pt Benfica,"48,000",Commerzbank-Arena,Daniele Orsato,Match Report,Leg 2 of 2; Eint Frankfurt won
Quarter-finals,,Thu,4/18/2019,21:00 (22:00),Napoli it,1.4,0–1,0.7,eng Arsenal,"39,438",Stadio San Paolo,Ovidiu Hațegan,Match Report,Leg 2 of 2; Arsenal won
Quarter-finals,,Thu,4/18/2019,21:00 (22:00),Valencia es,1.1,2–0,1.3,es Villarreal,"26,403",Estadio de Mestalla,William Collum,Match Report,Leg 2 of 2; Valencia won
Semi-finals,,Thu,5/2/2019,20:00 (22:00),Arsenal eng,2.3,3–1,2.6,es Valencia,"58,969",Emirates Stadium,Clément Turpin,Match Report,Leg 1 of 2
Semi-finals,,Thu,5/2/2019,21:00 (22:00),Eint Frankfurt de,0.6,1–1,1.3,eng Chelsea,"48,000",Commerzbank-Arena,Carlos del Cerro,Match Report,Leg 1 of 2
Semi-finals,,Thu,5/9/2019,20:00 (22:00),Chelsea eng,0.8,(4) 1–1 (3),1.6,de Eint Frankfurt,"36,070",Stamford Bridge,Ovidiu Hațegan,Match Report,Leg 2 of 2; Chelsea won; Chelsea won on penalty kicks following extra time
Semi-finals,,Thu,5/9/2019,21:00 (22:00),Valencia es,2.5,2–4,0.7,eng Arsenal,"44,481",Estadio de Mestalla,Danny Makkelie,Match Report,Leg 2 of 2; Arsenal won
Final,,Wed,5/29/2019,23:00 (22:00),Chelsea eng,1.9,4–1,1.4,eng Arsenal,"51,370",Bakı Olimpiya Stadionu,Gianluca Rocchi,Match Report,
