Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Round of 32,,Thu,2/25/2021,17:55 (20:55),Arsenal eng,1.5,3–2,0.9,pt Benfica,,Stadio Georgios Karaiskáki (Neutral Site),Björn Kuipers,Match Report,Leg 2 of 2; Arsenal won
Round of 32,,Thu,2/25/2021,17:55 (20:55),Rangers sct,3,5–2,1.4,be Antwerp,,Ibrox Stadium (Neutral Site),Paweł Raczkowski,Match Report,Leg 2 of 2; Rangers won
Round of 32,,Thu,2/25/2021,18:55 (20:55),Ajax nl,2.8,2–1,1.7,fr Lille,,Johan Cruyff ArenA (Neutral Site),William Collum,Match Report,Leg 2 of 2; Ajax won
Round of 32,,Thu,2/25/2021,18:55 (20:55),Hoffenheim de,1.9,0–2,1.2,no Molde,,PreZero Arena (Neutral Site),Aliaksei Kulbakou,Match Report,Leg 2 of 2; Molde won
Round of 32,,Thu,2/25/2021,18:55 (20:55),Villarreal es,1.2,2–1,1.9,at RB Salzburg,,Estadio de la Cerámica (Neutral Site),Felix Zwayer,Match Report,Leg 2 of 2; Villarreal won
Round of 32,,Thu,2/25/2021,18:55 (20:55),Napoli it,2.3,2–1,0.3,es Granada,,Stadio Diego Armando Maradona (Neutral Site),Daniel Siebert,Match Report,Leg 2 of 2; Granada won
Round of 32,,Thu,2/25/2021,19:55 (20:55),Shakhtar ua,1.5,1–0,1.4,il Maccabi Tel Aviv,"10,217",NSK Olimpijs'kyj (Neutral Site),José Sánchez,Match Report,Leg 2 of 2; Shakhtar won
Round of 32,,Thu,2/25/2021,20:00 (23:00),Manchester Utd eng,0.6,0–0,1.4,es Real Sociedad,,Old Trafford (Neutral Site),Lawrence Visser,Match Report,Leg 2 of 2; Manchester Utd won
Round of 32,,Thu,2/25/2021,20:00 (23:00),Leicester City eng,0.6,0–2,0.7,cz Slavia Prague,,The Leicester City Training Ground (Neutral Site),Serdar Gözübüyük,Match Report,Leg 2 of 2; Slavia Prague won
Round of 32,,Thu,2/25/2021,21:00 (23:00),Roma it,2.5,3–1,0.4,pt Braga,,Stadio Olimpico (Neutral Site),Andreas Ekberg,Match Report,Leg 2 of 2; Roma won
Round of 32,,Thu,2/25/2021,21:00 (23:00),PSV Eindhoven nl,0.8,2–1,1.2,gr Olympiacos,,Philips Stadion (Neutral Site),Clément Turpin,Match Report,Leg 2 of 2; Olympiacos won
Round of 32,,Thu,2/25/2021,21:00 (23:00),Club Brugge be,1,0–1,1,ua Dynamo Kyiv,,Jan Breydelstadion (Neutral Site),Srđan Jovanović,Match Report,Leg 2 of 2; Dynamo Kyiv won
Round of 32,,Thu,2/25/2021,21:00 (23:00),Leverkusen de,1.1,0–2,1.9,ch Young Boys,,BayArena (Neutral Site),Davide Massa,Match Report,Leg 2 of 2; Young Boys won
Round of 32,,Thu,2/25/2021,21:00 (23:00),Milan it,2.2,1–1,1.4,rs Red Star,,Stadio Giuseppe Meazza (Neutral Site),Jesús Gil,Match Report,Leg 2 of 2; Milan won
Round of 32,,Thu,2/25/2021,21:00 (23:00),Dinamo Zagreb hr,0.6,1–0,0.5,ru Krasnodar,,Stadion Maksimir (Neutral Site),Halil Umut Meler,Match Report,Leg 2 of 2; Dinamo Zagreb won
Round of 16,,Thu,3/11/2021,17:55 (20:55),Manchester Utd eng,1.4,1–1,1,it Milan,,Old Trafford,Slavko Vinčič,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,18:55 (20:55),Slavia Prague cz,0.6,1–1,1.5,sct Rangers,300,Sinobo Stadium,Ovidiu Hațegan,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,18:55 (20:55),Ajax nl,3.2,3–0,0.1,ch Young Boys,,Johan Cruyff ArenA,Marco Guida,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,19:55 (20:55),Dynamo Kyiv ua,0.6,0–2,2.7,es Villarreal,"12,751",NSK Olimpijs'kyj,Michael Oliver,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,20:00 (23:00),Tottenham eng,1.5,2–0,0.3,hr Dinamo Zagreb,,Tottenham Hotspur Stadium,Serdar Gözübüyük,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,21:00 (23:00),Granada es,1.6,2–0,0.5,no Molde,,Estadio Nuevo Los Cármenes,Paweł Raczkowski,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,21:00 (23:00),Roma it,2.4,3–0,0.9,ua Shakhtar,,Stadio Olimpico,Artur Soares Dias,Match Report,Leg 1 of 2
Round of 16,,Thu,3/11/2021,22:00 (23:00),Olympiacos gr,0.8,1–3,1.1,eng Arsenal,,Stadio Georgios Karaiskáki,Daniel Siebert,Match Report,Leg 1 of 2
Round of 16,,Thu,3/18/2021,17:55 (20:55),Arsenal eng,2.5,0–1,0.7,gr Olympiacos,,Emirates Stadium,Carlos del Cerro,Match Report,Leg 2 of 2; Arsenal won
Round of 16,,Thu,3/18/2021,18:55 (20:55),Molde no,2.3,2–1,0.9,es Granada,,Aker Stadion,Srđan Jovanović,Match Report,Leg 2 of 2; Granada won
Round of 16,,Thu,3/18/2021,18:55 (20:55),Dinamo Zagreb hr,1.3,3–0,1.9,eng Tottenham,,Stadion Maksimir,Davide Massa,Match Report,Leg 2 of 2; Dinamo Zagreb won; Required Extra Time
Round of 16,,Thu,3/18/2021,19:55 (20:55),Shakhtar ua,1,1–2,2,it Roma,,NSK Olimpijs'kyj,Antonio Matéu Lahoz,Match Report,Leg 2 of 2; Roma won
Round of 16,,Thu,3/18/2021,20:00 (23:00),Rangers sct,0.3,0–2,0.4,cz Slavia Prague,,Ibrox Stadium,Orel Grinfeeld,Match Report,Leg 2 of 2; Slavia Prague won
Round of 16,,Thu,3/18/2021,21:00 (23:00),Young Boys ch,1,0–2,3.3,nl Ajax,,Stade de Suisse Wankdorf Bern,Bobby Madden,Match Report,Leg 2 of 2; Ajax won
Round of 16,,Thu,3/18/2021,21:00 (23:00),Milan it,0.9,0–1,0.8,eng Manchester Utd,,Stadio Giuseppe Meazza,Felix Brych,Match Report,Leg 2 of 2; Manchester Utd won
Round of 16,,Thu,3/18/2021,21:00 (23:00),Villarreal es,0.7,2–0,0.2,ua Dynamo Kyiv,,Estadio de la Cerámica,Andreas Ekberg,Match Report,Leg 2 of 2; Villarreal won
Quarter-finals,,Thu,4/8/2021,20:00 (22:00),Arsenal eng,2.1,1–1,0.7,cz Slavia Prague,,Emirates Stadium,Andreas Ekberg,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/8/2021,21:00 (22:00),Ajax nl,3.2,1–2,0.7,it Roma,,Johan Cruyff ArenA,Sergey Karasev,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/8/2021,21:00 (22:00),Granada es,0.4,0–2,2.2,eng Manchester Utd,,Estadio de Los Cármenes,Artur Soares Dias,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/8/2021,21:00 (22:00),Dinamo Zagreb hr,0.6,0–1,1.5,es Villarreal,,Stadion Maksimir,Daniel Siebert,Match Report,Leg 1 of 2
Quarter-finals,,Thu,4/15/2021,20:00 (22:00),Manchester Utd eng,1.3,2–0,0.7,es Granada,,Old Trafford,István Kovács,Match Report,Leg 2 of 2; Manchester Utd won
Quarter-finals,,Thu,4/15/2021,21:00 (22:00),Roma it,1,1–1,1.1,nl Ajax,,Stadio Olimpico,Anthony Taylor,Match Report,Leg 2 of 2; Roma won
Quarter-finals,,Thu,4/15/2021,21:00 (22:00),Villarreal es,2,2–1,0.9,hr Dinamo Zagreb,,Estadio de la Cerámica,Danny Makkelie,Match Report,Leg 2 of 2; Villarreal won
Quarter-finals,,Thu,4/15/2021,21:00 (22:00),Slavia Prague cz,0.4,0–4,1.9,eng Arsenal,750,Sinobo Stadium,Cüneyt Çakιr,Match Report,Leg 2 of 2; Arsenal won
Semi-finals,,Thu,4/29/2021,20:00 (22:00),Manchester Utd eng,4.1,6–2,1.8,it Roma,,Old Trafford,Carlos del Cerro,Match Report,Leg 1 of 2
Semi-finals,,Thu,4/29/2021,21:00 (22:00),Villarreal es,1.2,2–1,1.2,eng Arsenal,,Estadio de la Cerámica,Artur Soares Dias,Match Report,Leg 1 of 2
Semi-finals,,Thu,5/6/2021,20:00 (22:00),Arsenal eng,1.1,0–0,0.3,es Villarreal,,Arsenal Stadium,Slavko Vinčič,Match Report,Leg 2 of 2; Villarreal won
Semi-finals,,Thu,5/6/2021,21:00 (22:00),Roma it,4.3,3–2,2,eng Manchester Utd,,Stadio Olimpico,Felix Brych,Match Report,Leg 2 of 2; Manchester Utd won
Final,,Wed,5/26/2021,21:00 (22:00),Villarreal es,0.9,(11) 1–1 (10),0.9,eng Manchester Utd,"9,412",Stadion Energa Gdańsk,Clément Turpin,Match Report,Villarreal won on penalty kicks following extra time
